"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Dover","DAVENSHIRE MEDICAL CENTER PARTNERSHIP",2,0.827,3,62,75,1,3,53298.134,"3740 Carlisle Road","TRUE PERFORMANCE PLUS COMM","Y"
"Du Bois","PENN HIGHLANDS INTERNAL MEDICINE GRAECA AND KRUK",3,0.891,5,49,55,0,0,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"Du Bois","ROEMER, PAUL B MD",2,0.938,5,15,16,0,0,42816.3343,"211 Beaver Drive","","Y"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE AUSTIN",7,0.7,1,7,10,2,2,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"Du Bois","FUGATE MEDICAL ASSOCIATES INC",1,1,5,3,3,NA,NA,42816.3343,"23 Beaver Drive","","Y"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE SACHS",5,0.769,2,20,26,2,3,42816.3343,"635 Maple Avenue","TRUE PERFORMANCE","Y"
"Du Bois","OBRYON FAMILY MEDICINE INC",6,0.708,1,17,24,3,4,42816.3343,"898 Beaver Drive","TRUE PERFORMANCE IND","Y"
"Du Bois","CLEARFIELD JEFFERSON PRIMARY CARE ASSOC PC",4,0.882,5,30,34,0,0,42816.3343,"33 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE LANG",7,0.75,2,3,4,NA,NA,42816.3343,"190 West Park Avenue","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS QCARE GROUP",3,0.875,5,7,8,NA,NA,42816.3343,"621 South Main Street","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KISKADDON",2,0.882,5,15,17,0,0,42816.3343,"100 Meadow Lane","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS INTERNAL MEDICINE GOYAL AND PAREKH",3,0.875,5,21,24,0,0,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KOZLOSKI AND USAITIS",1,0.957,5,22,23,0,0,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","ERIC PAUL PECK DO",6,0.792,2,19,24,1,2,42816.3343,"90 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","DRMG ACUTE CARE WALMART CLINIC",8,0.5,1,2,4,NA,NA,42816.3343,"20 Industrial Drive","","Y"
"DuBois","HEALTHY LIVING FAMILY MEDICINE PLLC",5,0.81,3,17,21,1,2,42816.3343,"51 Delaware Street","TRUE PERFORMANCE","Y"
"Dunbar","DUNBAR MEDICAL ASSOCIATES PLLC",2,0.81,3,34,42,1,3,40899.3541,"1100 Grosscup Avenue","TRUE PERFORMANCE","Y"
"Dunbar","HEALTH FIRST MEDICAL CENTER",1,0.824,3,28,34,1,2,32324.3116,"1829 University Drive","","Y"
"Duncannon","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",1,0.885,5,46,52,0,0,53385.2424,"51 Business Campus Way","TRUE PERFORMANCE","Y"
"Dunmore","LAWRENCE JR, SALVATORE A MD",1,1,5,4,4,NA,NA,42273.0511,"108 East Drinker Street","TRUE PERFORMANCE","Y"
"Dunmore","FRANTZ, LINDA S MD",3,0.8,2,8,10,1,1,42273.0511,"1039 ONeill Highway","TRUE PERFORMANCE","Y"
"Dunmore","DODGE, NICHOLAS D MD",4,0.625,1,5,8,NA,NA,44253.7319,"1401 Electric Street","","Y"
"Dunmore","PRIME MED GEISINGER DUNMORE",2,0.85,4,34,40,0,1,32969.9405,"1140 Quincy Ave","TRUE PERFORMANCE","Y"
"Dupont","MORAN SR, MARTIN J DO PC",1,0.765,2,13,17,2,2,46626.1314,"217 Lackawanna Ave","TRUE PERFORMANCE","Y"
"East Berlin","ZITTLE, MICHAEL A DO",2,0.857,4,6,7,NA,NA,61699.8151,"312 Harrisburg Street","","Y"
"East Berlin","WELLSPAN FAMILY MEDICINE EAST BERLIN",1,0.871,5,74,85,0,0,61699.8151,"105 Fourth Street","TRUE PERFORMANCE","Y"
"East Earl","WELLSPAN FAMILY MEDICINE TERRE HILL",1,0.875,5,21,24,0,0,58596.8576,"770 Broad Street","TRUE PERFORMANCE","Y"
"East Liverpool","HVMG PRIMARY CARE CALCUTTA",3,0.904,5,85,94,0,0,37573.4485,"48462 Bell School Road","TRUE PERFORMANCE PLUS COMM","Y"
"East Liverpool","THOMAS AND HUSAIN MED ASSOC INC",1,1,5,5,5,NA,NA,37573.4485,"48681 Calcutta Smithferry Road","","Y"
"East Liverpool","TAE H JUNG MD INC",1,1,5,3,3,NA,NA,37573.4485,"15424 Sprucevale Road","","Y"
"East Mc Keesport","CHOI, SEAN H MD",1,0.846,4,11,13,0,1,41293.2262,"333 Lincoln Highway","","Y"
"East Petersburg","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",1,0.821,3,32,39,1,2,61818,"5665 Main Street","LGH ACO","Y"
"East Stroudsburg","SIBBERING AND MIELNICKI PC",1,1,5,6,6,NA,NA,62574.6362,"5221 Milford Road","TRUE PERFORMANCE","Y"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",3,0.8,2,68,85,3,6,53097.2989,"239 East Brown Street","TRUE PERFORMANCE PLUS COMM","Y"
"East Stroudsburg","FAMILY CARE CENTERS INC",2,0.861,5,155,180,0,0,53097.2989,"206 East Brown Street","TRUE PERFORMANCE","Y"
"East York","KRAJEWSKI, WALTER M DO",1,0.75,2,3,4,NA,NA,62201.9535,"3230 Eastern Boulevard","","Y"
"Easton","REDI CARE PHYSICIANS INC",4,0.833,4,5,6,NA,NA,69973.5931,"2461 Nazareth Road","TRUE PERFORMANCE","Y"
"Easton","MANAGED HEALTHCARE INC",14,0.667,1,2,3,NA,NA,47063.4163,"401 West Berwick Street","","Y"
"Easton","BHARAT K MEHTA MD PC",14,0.667,1,2,3,NA,NA,69973.5931,"2632 Nazareth Road","","Y"
"Easton","VACHHANI, MANU P MD",4,0.833,4,15,18,0,1,69973.5931,"3729 Easton Nazareth Hwy","TRUE PERFORMANCE","Y"
"Easton","SHARMA, OM MD PC",8,0.824,3,28,34,1,2,47063.4163,"2100 Lehigh Street","TRUE PERFORMANCE","Y"
"Easton","FULETRA, GOVINDJI B MD PC",4,0.833,4,10,12,0,1,47063.4163,"1950 Hay Terrace","","Y"
"Easton","COLLEGE HILL FAMILY PRACTICE",16,0.6,1,3,5,NA,NA,47063.4163,"412 Monroe Street","TRUE PERFORMANCE IND","Y"
"Easton","ST LUKES RIVERSIDE INTERNAL MEDICINE",7,0.828,3,24,29,1,1,69973.5931,"1700 St Lukes Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",9,0.82,3,91,111,2,5,69973.5931,"3735 Nazareth Road","TRUE PERFORMANCE IND","Y"
"Easton","LVPG FAMILY MEDICINE-EASTON",11,0.8,2,4,5,NA,NA,69973.5931,"2401 Northampton Street","TRUE PERFORMANCE IND","Y"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",12,0.75,2,18,24,2,3,69973.5931,"2925 William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","EASTON MEDICAL ASSOCIATES",2,0.938,5,15,16,0,0,82245.0176,"1800 Sullivan Trail","TRUE PERFORMANCE","Y"
"Easton","EASTON INTERNAL MEDICAL ASSOCIATES",12,0.75,2,6,8,NA,NA,47063.4163,"17 23 Northampton Street","TRUE PERFORMANCE","Y"
"Easton","EASTON COMMUNITY CARE CENTER",10,0.815,3,22,27,1,2,47063.4163,"325 Pine Street","TRUE PERFORMANCE","Y"
"Easton","BETHLEHEM AREA PEDIATRIC ASSOCIATES",1,1,5,4,4,NA,NA,69973.5931,"2925  William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","NORTHAMPTON INTERNAL MEDICINE AT CORPORATE DRIVE",3,0.923,5,12,13,0,0,69973.5931,"21 Corporate Drive","TRUE PERFORMANCE","Y"
"Ebensburg","CHI MASTRINE",2,0.878,5,36,41,0,0,45843.9089,"Lovell Park Professional Building","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CHI EBENSBURG FAM PRAC",5,0.838,4,31,37,0,1,45843.9089,"1100 W High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","MAGLEY FAMILY PRACTICE INC",4,0.871,5,27,31,0,0,45843.9089,"1100 West High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","DR MOLLY B TROSTLE DO INTERNAL MEDICINE INC",6,0.833,4,30,36,0,1,45843.9089,"881 Hills Plaza Drive","TRUE PERFORMANCE IND","Y"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",2,0.878,5,43,49,0,0,45843.9089,"188 Industrial Park Road","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CONEMAUGH PHYSICIAN GROUP JAMESWAY ROAD",1,1,5,18,18,0,0,45843.9089,"236 Jamesway Road","TRUE PERFORMANCE PLUS COMM","Y"
"Edinboro","EDINBORO MEDICAL CENTER",2,0.872,5,95,109,0,0,49852.2454,"450 Erie Street","TRUE PERFORMANCE AHN","Y"
"Edinboro","FAMILY HLTH CARE EDINBORO",1,0.878,5,43,49,0,0,49852.2454,"208 Waterford Street","","Y"
"Edwardsville","RURAL HEALTH CORP MED DIV LUZERNE",1,1,5,6,6,NA,NA,42131.9256,"468 Northhampton Street","TRUE PERFORMANCE","Y"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,0.758,2,47,62,5,7,59155.4859,"845 Route 519","TRUE PERFORMANCE PLUS COMM","Y"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,0.867,5,52,60,0,0,41399,"116 Main Street","TRUE PERFORMANCE AHN","Y"
"Eldred","ELDRED HEALTH CENTER",1,0.833,4,5,6,NA,NA,41910,"139 Main Street","TRUE PERFORMANCE","Y"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",3,0.822,3,74,90,1,4,50931.1452,"1001 Weigles Hill Road","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabeth","JAMES T CAMPAGNA MD PC",1,0.867,5,52,60,0,0,50931.1452,"605 Scenery Drive","TRUE PERFORMANCE AHN","Y"
"Elizabeth","ELIZABETH TOWNSHIP FAMILY MEDICINE UPMC",2,0.823,3,51,62,1,3,50931.1452,"300 Scenery Drive","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",1,0.931,5,148,159,0,0,57048.2071,"418 Cloverleaf Road","LGH ACO","Y"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",3,0.85,4,34,40,0,1,57048.2071,"1 Continental Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabethtown","ELIZABETHTOWN FAMILY HEALTH",2,0.867,5,13,15,0,0,57048.2071,"300 Maytown Road","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE SYCAMORE SQUARE",3,0.85,4,51,60,0,1,57048.2071,"99 Masonic Drive","LGH ACO","Y"
"Elkins","DAVIS MEDICAL CENTER PHYSICIANS",1,0.5,1,2,4,NA,NA,37540.7007,"812 Gorman Avenue","TRUE PERFORMANCE","Y"
"Elkins","CARL S HIGH MD",2,0.333,1,1,3,NA,NA,37540.7007,"909 Gorman Avenue","","Y"
"Elkland","NPCHS ELKLAND LAUREL HEALTH CENTER",1,0.6,1,3,5,NA,NA,36675,"103 Forestview Drive","TRUE PERFORMANCE","Y"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",1,0.944,5,34,36,0,0,42950.2271,"273 Route 288","TRUE PERFORMANCE PLUS COMM","Y"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",2,0.857,4,108,126,0,1,42950.2271,"1673 Route 65","TRUE PERFORMANCE AHN","Y"
"Elverson","MORGANTOWN FAMILY PRACTICE LLC",1,0.667,1,2,3,NA,NA,70454.2243,"4103 West Main Street","","Y"
"Emlenton","EMLENTON AREA FAM PRAC UPMC",1,0.769,2,10,13,1,2,42844.9965,"516 Main Street","","Y"
"Emmaus","LVPG FAMILY MEDICINE EMMAUS",2,0.875,5,35,40,0,0,64040.5062,"1040 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",3,0.868,5,46,53,0,0,64040.5062,"619 Dalton Street","TRUE PERFORMANCE PLUS COMM","Y"
"Emmaus","EAST PENN MEDICAL PRACTICE",1,0.929,5,13,14,0,0,64040.5062,"723 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emporium","KEYSTONE RURAL HEALTH CONSORTIA INC",3,0.773,2,17,22,2,2,38768.0716,"90 East Second Street","TRUE PERFORMANCE IND","Y"
"Emporium","EMPORIUM HEALTH CENTER",2,0.833,4,15,18,0,1,38768.0716,"288 Sizerville Road","TRUE PERFORMANCE","Y"
"Emporium","PENN HIGHLANDS FAMILY MEDICINE BOWSER",1,0.846,4,11,13,0,1,38768.0716,"416 North Broad Street","TRUE PERFORMANCE","Y"
"Enola","GOOD HOPE FAMILY PHYSICIANS",1,0.881,5,118,134,0,0,60321.9544,"1830 Good Hope Road","TRUE PERFORMANCE PLUS COMM","Y"
"Enola","GEISINGER HSMG FAMILY PRACTICE ENOLA",2,0.769,2,10,13,1,2,60321.9544,"310 East Penn Drive","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE LAKE STREET",5,0.857,4,18,21,0,1,53627.238,"136 Lake Street","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE TROUT RUN",6,0.556,1,5,9,NA,NA,53627.238,"808 Pleasant View Drive","TRUE PERFORMANCE","Y"
"Ephrata","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",3,0.868,5,33,38,0,0,53627.238,"1635 West Main Street","LGH ACO","Y"
"Ephrata","WELLSPAN INTERNAL MEDICINE EPHRATA",4,0.865,5,64,74,0,0,53627.238,"446 North Reading Road","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE 207 W FULTON ST",1,0.889,5,8,9,NA,NA,53627.238,"207 West Fulton Street","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE 222 W FULTON ST",1,0.889,5,8,9,NA,NA,53627.238,"222 West Fulton Street","TRUE PERFORMANCE","Y"
"Erie","INTERNAL MED ASSOC",43,0.8,2,4,5,NA,NA,51331.4104,"2931 Peach Street","","Y"
"Erie","ESPER, ROBERT J, DO",29,0.857,4,24,28,0,1,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","VOORA, BHARATHI S MD",36,0.838,4,31,37,0,1,51738.0732,"2005 West 8th Street","","Y"
"Erie","DUGAN, ROBERT B, DO",51,0.593,1,16,27,7,8,42138.7429,"926 W 38th St","TRUE PERFORMANCE IND","Y"
"Erie","ESPER, ERIK O, DO",45,0.714,1,10,14,2,3,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","ESPER, GARY F., DO",24,0.87,5,20,23,0,0,42138.7429,"4002 Schaper Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","ST VINCENT MED GROUP SPECIALISTS",1,1,5,6,6,NA,NA,14780,"232 West 25th Street","","Y"
"Erie","OSTEOPATHIC INTERNAL MED ASSOC",19,0.882,5,30,34,0,0,42138.7429,"2010 West 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","KALATA, JOHN J DO",5,0.958,5,23,24,0,0,23522.6467,"404 East Eighth Street","TRUE PERFORMANCE AHN","Y"
"Erie","EAST HARBOR PRIMARY CARE",47,0.706,1,12,17,3,3,47379.2358,"4950 Buffalo Road","TRUE PERFORMANCE AHN","Y"
"Erie","COMMUNITY HEALTH NET",47,0.706,1,24,34,5,6,13886.0268,"1202 State Street","TRUE PERFORMANCE IND","Y"
"Erie","BOJEWSKI, BRYANT E DO",1,1,5,10,10,0,0,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","SWANSON III, WILLIAM K DO",9,0.909,5,20,22,0,0,13886.0268,"306 West 11th Street","","Y"
"Erie","LAKESHORE FAMILY PRACTICE",33,0.846,4,55,65,0,1,47379.2358,"5241 Buffalo Road","","Y"
"Erie","WEST ERIE MEDICAL GROUP",12,0.895,5,145,162,0,0,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","MCCLELLAND FAMILY PRACTICE",32,0.848,4,84,99,0,2,47379.2358,"2240 East 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","LIBERTY FAMILY PRACTICE",24,0.87,5,60,69,0,0,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT FAMILY MEDICINE CENTER",23,0.871,5,81,93,0,0,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","JANUS, EDWARD E DO PC",27,0.867,5,13,15,0,0,51738.0732,"3123 W 12th Street","","Y"
"Erie","GRANDVIEW FAMILY PRACTICE",30,0.855,4,65,76,0,1,41845.1397,"4500 Pine Avenue","","Y"
"Erie","YOUR HOMETOWN HEALTH PARTNERS",19,0.882,5,67,76,0,0,61240.2787,"3910 Caughey Road","","Y"
"Erie","LEONE, JOSEPH A, DO",34,0.842,4,16,19,0,1,42138.7429,"926 West 38th Street","TRUE PERFORMANCE IND","Y"
"Erie","HARBORCREEK FAMILY PHYSICIANS",22,0.875,5,98,112,0,0,47379.2358,"5241 Buffalo Road","","Y"
"Erie","LECOM MAE SPECIALISTS",49,0.667,1,2,3,NA,NA,51331.4104,"5401 Peach Street","","Y"
"Erie","GREAT LAKES FAMILY MEDICINE",8,0.91,5,61,67,0,0,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","BAY HARBOR FAMILY MEDICINE",35,0.839,4,26,31,0,1,27358.3331,"333 State Street","","Y"
"Erie","PREGLER, FRANK C DO",7,0.924,5,61,66,0,0,41845.1397,"3710 Pine Avenue","TRUE PERFORMANCE IND","Y"
"Erie","BAYSIDE FAMILY MEDICINE",12,0.895,5,17,19,0,0,27358.3331,"510 Cranberry Street","","Y"
"Erie","DOMINIC M SCIAMANDA DO",1,1,5,5,5,NA,NA,51738.0732,"2820 West 12th Street","","Y"
"Erie","LECOM MAE PCP",42,0.807,2,130,161,4,9,51331.4104,"5637 Peach Street","TRUE PERFORMANCE AHN","Y"
"Erie","HEALTHY FAMILIES",37,0.831,4,49,59,0,2,13886.0268,"1700 Peach Street","","Y"
"Erie","PORT ERIE FAMILY MEDICINE",11,0.896,5,60,67,0,0,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","GOOD HEALTH FAMILY MEDICINE",31,0.85,4,17,20,0,1,51738.0732,"1339 West 6th Street","","Y"
"Erie","MILLCREEK FAMILY PRACTICE AND INTERNAL MEDICINE",27,0.867,5,267,308,0,0,51738.0732,"2501 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","EPN HAMOT URGENT CARE LLC",1,1,5,4,4,NA,NA,51331.4104,"7200 Peach Street","","Y"
"Erie","DR NATALIE TEYGART PC",6,0.957,5,22,23,0,0,42138.7429,"939 West 38th Street","","Y"
"Erie","MERLINE FAMILY MEDICINE",50,0.647,1,11,17,4,4,51331.4104,"17 Merline Avenue","","Y"
"Erie","GREENFIELD INTERNAL MEDICINE",10,0.898,5,106,118,0,0,27358.3331,"300 State Street","","Y"
"Erie","SUMMIT FAMILY PRACTICE",15,0.891,5,131,147,0,0,42138.7429,"3330 Peach Street","","Y"
"Erie","LAKE ERIE MEDICAL GROUP PC",21,0.876,5,99,113,0,0,27551.5259,"145 West 23rd Street","TRUE PERFORMANCE AHN","Y"
"Erie","PINECREST FAMILY PRACTICE UPMC",18,0.888,5,95,107,0,0,41845.1397,"3535 Pine Avenue","","Y"
"Erie","PRIMARY CARE WEST UPMC",38,0.828,3,96,116,1,4,51738.0732,"1101 Peninsula Drive","","Y"
"Erie","CHN HARBORCREEK HEALTH CENTER",44,0.75,2,9,12,1,2,49341.5049,"4401 Iroquois Avenue","TRUE PERFORMANCE IND","Y"
"Erie","LIGHTHOUSE FAMILY MEDICINE",45,0.714,1,20,28,4,5,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","UPMC HAMOT MEDICAL GROUP ZUCK ROAD",39,0.821,3,46,56,1,3,42138.7429,"4108 Zuck Road","","Y"
"Erie","SAINT VINCENT POST ACUTE CARE SERVICES",39,0.821,3,32,39,1,2,27551.5259,"145 WEST 23RD STREET","","Y"
"Erie","SAINT VINCENT PENINSULA FAMILY MEDICINE",15,0.891,5,49,55,0,0,61240.2787,"2828 Sterrettania Road","TRUE PERFORMANCE AHN","Y"
"Erie","AHN HEALTH AND WELLNESS PAVILION",26,0.868,5,145,167,0,0,61240.2787,"4247 West Ridge Road","TRUE PERFORMANCE AHN","Y"
"Erie","WESTMINSTER FAMILY MEDICINE",15,0.891,5,123,138,0,0,61240.2787,"3822 Colonial Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT WOUND CENTER",41,0.813,3,13,16,1,1,14780,"232 West 25th Street","","Y"
"Erie","GLENWOOD FAMILY MEDICINE",14,0.893,5,142,159,0,0,41845.1397,"213 East 41st Street","TRUE PERFORMANCE AHN","Y"
"Etters","WELLSPAN FAMILY MEDICINE VALLEY GREEN",1,0.884,5,38,43,0,0,63606.4649,"1790 Old Trail Road","TRUE PERFORMANCE","Y"
"Evans City","ELLIOT SMITH MD ASSOCIATES",1,0.881,5,74,84,0,0,60189.4914,"217 East Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Everett","PENNWOOD FAMILY MEDICINE UPMC",1,0.872,5,75,86,0,0,41470.5617,"227 Hospital Drive","","Y"
"Everett","TORRES FAMILY MEDICINE UPMC",2,0.833,4,45,54,0,2,41470.5617,"220 West Main Street","","Y"
"Everett","GEORGE M ZUBAK UPMC",3,0.737,2,14,19,2,3,41470.5617,"300 North Spring Street","","Y"
"Exton","GATEWAY MEDICAL ASSOCIATES PC",1,0.9,5,9,10,0,0,89035.2277,"412 Creamery Way","","Y"
"Fairfield","WELLSPAN FAMILY MEDICINE FAIRFIELD",1,0.976,5,41,42,0,0,66543.6029,"4910A Fairfield Road","TRUE PERFORMANCE","Y"
"Fairmont","SUDHA R KATRAGADDA MD",2,0.8,2,4,5,NA,NA,40780.2168,"1322 Locust Avenue","","Y"
"Fairmont","PETER LEE ANG MD",1,1,5,3,3,NA,NA,40780.2168,"5 Erwin Lane","","Y"
"Fairmont","MANCHIN CLINIC SOUTH LLC",3,0.75,2,3,4,NA,NA,40780.2168,"181 Middletown Circle","","Y"
"Fairmount City","SEMEYN FAMILY PRACTICE NB",1,0.884,5,61,69,0,0,45955.0289,"82 Town Run Road","TRUE PERFORMANCE","Y"
"Fairmount City","BROOKVILLE HOSPITAL FAMILY PRACTICE NEW BETHLEHEM",2,0.846,4,44,52,0,1,45955.0289,"1323 Brookville Street","TRUE PERFORMANCE","Y"
"Fairview","FAIRVIEW FAMILY PRACTICE",1,0.929,5,26,28,0,0,70998.897,"7176 West Ridge Road","TRUE PERFORMANCE IND","Y"
"Fairview","PRIMARY CARE PARTNERS",2,0.8,2,48,60,2,4,70998.897,"7287 West Ridge Road","","Y"
"Falling Waters","CARDINAL HEALTHCARE PLLC",1,0.667,1,2,3,NA,NA,58413.0684,"1179 T J Jackson Drive","TRUE PERFORMANCE","Y"
"Farmington","FARMINGTON MEDICAL CENTER INC",1,0.737,2,14,19,2,3,57611.7285,"4176 National Pike","","Y"
"Farrell","MULTARI, ROBERT D DO PC",2,0.684,1,13,19,3,4,28619.4327,"2120 Likens Lane","","Y"
"Farrell","SHENANGO VALLEY FAMILY MEDICINE CENTER UPMC",1,0.913,5,21,23,0,0,28619.4327,"2000 Memorial Drive","","Y"
"Fishertown","CHESTNUT RIDGE FAMILY MEDICINE UPMC",1,0.902,5,83,92,0,0,43866,"2040 Quaker Valley Road","","Y"
"Fleetwood","LVPG FAMILY MEDICINE MOSELEM SPRINGS",1,0.75,2,9,12,1,2,67993.5156,"14351 Kutztown Road","TRUE PERFORMANCE IND","Y"
"Fogelsville","LVPG INTERNAL MEDICINE FOGELSVILLE",2,0.887,5,47,53,0,0,73344.6505,"1431 Nursery Street","TRUE PERFORMANCE IND","Y"
"Fogelsville","ST LUKES FOGELSVILLE FAMILY MEDICINE",1,1,5,5,5,NA,NA,73344.6505,"8031 Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Force","PENN HIGHLANDS INTERNAL MEDICINE ALBANESE",1,0.833,4,10,12,0,1,44265,"230 Hemlock Avenue","TRUE PERFORMANCE","Y"
"Ford City","MALIK, MOHAMMAD K, MD",1,1,5,24,24,0,0,36712.0654,"834 Fourth Avenue","","Y"
"Ford City","GELACEK, PHILIP A MD PC",2,0.866,5,297,343,0,0,36712.0654,"313 Ford Street","TRUE PERFORMANCE IND","Y"
"Ford City","BHS FORD CITY FAMILY PRACTICE",3,0.852,4,132,155,0,2,36712.0654,"432 Third Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Fort Washington","FAMILY PRACTICE ASSOCIATES OF UPPER DUBLIN",1,0.667,1,2,3,NA,NA,106374.2609,"1244 Fort Washington Avenue","","Y"
"Forty Fort","WILLIAM H BOYLE MD PC",1,0.87,5,20,23,0,0,42131.9256,"1732 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Forty Fort","GERNHARDT, ELIZABETH A DO",2,0.857,4,6,7,NA,NA,42131.9256,"920 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Forty Fort","ROY W GERNHARDT, MD PC",3,0.8,2,8,10,1,1,42131.9256,"1732 Wyoming Ave","TRUE PERFORMANCE","Y"
"Forty Fort","JAMES WILLIAM GALASSO III DO",4,0.714,1,5,7,NA,NA,42131.9256,"1169 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Frackville","CORNERSTONE COORDINATED HEALTH CARE LLC",2,0.667,1,2,3,NA,NA,41333.4095,"40 West Frack Street","","Y"
"Frackville","GMG FRACKVILLE FAMILY PRACTICE",1,0.905,5,19,21,0,0,41333.4095,"701 West Oak St","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Franklin","CENEDELLA, STEPHEN C MD",4,0.4,1,2,5,NA,NA,39017.3093,"150 Prospect Avenue","","Y"
"Franklin","NPA FRANKLIN",3,0.818,3,18,22,1,1,39017.3093,"1263 Elk Street","TRUE PERFORMANCE IND","Y"
"Franklin","FRANKLIN COMMUNITY MEDICINE UPMC",2,0.933,5,42,45,0,0,39017.3093,"464 Allegheny Boulevard","","Y"
"Franklin","JAY D STEVENS MD PC",1,0.944,5,17,18,0,0,39017.3093,"150 Prospect Avenue","TRUE PERFORMANCE IND","Y"
"Fredericksburg","FREDERICKSBURG COMM HEALTH CTR PC",1,0.824,3,89,108,1,4,55283.0474,"120 South Tan Street","TRUE PERFORMANCE","Y"
"Fredericktown","CENTERVILLE CLINICS INC",1,0.808,2,340,421,10,22,49369.4259,"1070 Old National Pike Road","TRUE PERFORMANCE PLUS COMM","Y"
"Freeland","RURAL HEALTH CORP MED DIV FREELAND",1,0.857,4,6,7,NA,NA,37636.4593,"404 Ridge Street","TRUE PERFORMANCE","Y"
"Galeton","GALETON HEALTH CENTER",1,0.667,1,2,3,NA,NA,36107,"30 River Street","TRUE PERFORMANCE","Y"
