"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"000450655","LEBANON VALLEY FAMILY MEDICINE",-76.5752824,40.2966913,17078,60668.6685,70967.3738,17762,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.583,24,14,1,4.34,0.65,0.73,0.81,0.88,2,4,6,8,8,0.015,"1400 South Forge Road","Suite 100","Palmyra","PA","TRUE PERFORMANCE","LEBANON VALLEY FAMILY MEDICINE TRUE PERFORMANCE","","Y","","","Y",853
"000454183","GMG PITTSTON FP",-75.7900897,41.3238493,18640,43425.8968,53905.7527,17619,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,2.5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"42 North Main St","","Pittston","PA","TRUE PERFORMANCE CUSTOM CONTRACT","GEISINGER TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","","","","Y",20
"000457254","HVMG BEAVER INTERNAL MEDICINE BEAVER",-80.3210162,40.7121317,15009,54197.327,74094.0227,15286,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.778,9,7,3,4.58,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1000 Dutch Ridge Rd.","","Beaver","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",723
"000457257","PARTNERS IN FAMILY CARE PC",-80.0916355,40.4725733,15136,45549.9734,57484.2873,22672,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.867,15,13,4,3.65,0.65,0.73,0.81,0.88,-3,-2,0,1,1,0.0300000000000002,"27 Heckel Road","Suite 107","Mc Kees Rocks","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",620
"000460409","DRS JOHN CHANTZ AND ASSOCIATES UPMC",-79.8957426,40.4902526,15215,73584.7475,107719.4651,13521,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.833,6,5,4,4.19,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"100 Delafield Road","Suite 313","Pittsburgh","PA","","","UPMC","","Y","","Y",337
"000462289","AMBROSE JR, JOSEPH DO",-79.1847465,40.6225116,15701,35819.0123,47632.963,34080,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,3.33,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"100 Christy Park Drive","","Indiana","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",106
"000462851","CEDAR CREST EMERGI CENTER",-75.5191591,40.5727662,18103,52682.3905,67112.6892,42641,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1101 South Cedar Crest Boulevard","","Allentown","PA","","","","Y","","","Y",25
"000468152","CAMPBELL AND PHILBIN MEDICAL ASSOC",-79.9856207,40.4362085,15219,22397.3403,36155.4002,19320,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,3.9,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1400 Locust Street","Suite 5109","Pittsburgh","PA","TRUE PERFORMANCE IND","CAMPBELL AND PHILBIN ASSOC TRUE PERFORMANCE","","","Y","","Y",474
"000471943","DEVLIN, JAMES E., MD",-78.7898105,41.2470923,15824,40887.3847,52764.1363,5412,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.94,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1100 Main Street","","Brockway","PA","TRUE PERFORMANCE IND","DEVLIN, JAMES E MD TRUE PERFORMANCE","","","Y","","Y",64
"000476514","GMG SCRANTON MULTI SPEC",-75.6716368,41.4163615,18503,19976.0195,22688.6508,1164,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.66,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"531 Mt Pleasant Drive","","Scranton","PA","TRUE PERFORMANCE CUSTOM CONTRACT","GEISINGER TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","","","","Y",50
"000485397","PARTNERS IN FAMILY HEALTH PC",-76.7636794,39.9768886,17408,59555.5632,68329.9096,19185,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,6,6,5,4.36,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1550 Rodney Road","","York","PA","","","","Y","","","Y",174
"000487403","PARTNERS IN HEALTH UPMC",-79.7147,40.38748,15085,64297.2951,74304.4414,7908,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.875,8,7,4,3.45,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"101 Orchard Drive","","Trafford","PA","","","UPMC","","Y","","Y",717
"000487888","BOGNET MEDICAL ASSOCIATES PC",-75.51708,40.56286,18103,52682.3905,67112.6892,42641,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,1,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1275 South Cedar Crest Boulevard","Suite 5","Allentown","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHO GLOBAL BUDGET AND QUALITY","","Y","","","Y",15
"000506424","MCGINNIS THORACIC AND CARDIOVASCULAR ASSOCIATES",-80.00282,40.4566,15212,35830.6454,49810.3113,32013,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,2,1,1,3.2,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"320 East North Avenue","","Pittsburgh","PA","","","ALLEGHENY HEALTH NETWORK","","Y","","Y",51
"000506607","SWARTZ, MARK MD",-77.64356,39.94515,17201,41306.941,51848.7741,22097,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.8,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"761 Fifth Avenue","Suite D","Chambersburg","PA","TRUE PERFORMANCE","SWARTZ, MARK MD TRUE PERFORMANCE","","Y","","","Y",47
"000506961","MURRAY, PATRICK M MD",-75.84289,41.50544,18625,49321,55263,420,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1240 State Route 307","","Lake Winola","PA","TRUE PERFORMANCE","PATRICK M MURRAY MD TRUE PERFORMANCE","","Y","","","Y",18
"000510462","PINNACLEHEALTH FAMILYCARE LOWER PAXTON",-76.82155,40.33827,17112,71198.6049,84947.3103,30078,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,2,1,1,4.38,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2310 Patton Road","","Harrisburg","PA","TRUE PERFORMANCE PLUS COMM","PINNACLE HEALTH SYSTEM MEDICAL GROUP TRUE PERFORMANCE","PINNACLE HEALTH HOSPITAL SYSTEM","Y","","","Y",238
"000510820","GALASSO III, JAMES W DO",-75.88802,41.27059,18704,42131.9256,52939.5563,32622,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.824,17,14,4,3.33,0.65,0.73,0.81,0.88,-2,-1,0,1,1,0.03,"610 Wyoming Avenue","Suite One","Kingston","PA","TRUE PERFORMANCE","INTERMOUNTAIN MEDICAL GROUP INC TRUE PERFORMANCE","COMMONWEALTH HEALTH SYSTEM","Y","","","Y",935
"000517539","RABINOWITZ AND CIESIELKA MDS",-79.94115,40.45776,15224,30284.2042,39101.2034,12408,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,2.92,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"5173 Liberty Avenue","","Pittsburgh","PA","TRUE PERFORMANCE IND","RABINOWITZ AND CIESIELKA MDS TRUE PERFORMANCE","","","Y","","Y",122
"000521281","SUMMIT PRIMARY CARE",-77.5017,40.05806,17257,45249.0496,52357.8751,23467,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,4.09,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"46 Walnut Bottom Road","Suite 200","Shippensburg","PA","TRUE PERFORMANCE","SUMMIT PHYSICIANS SERVICES TRUE PERFORMANCE","SUMMIT HEALTH SYSTEM","Y","","","Y",154
"000535978","EXCELA HEALTH MOUNTAIN VIEW INTERNAL MEDICINE",-79.46375,40.2901,15601,50613.708,63795.4713,58524,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,4.54,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"800 Marguerite Road","","Greensburg","PA","TRUE PERFORMANCE PLUS COMM","EXCELA HEALTH SYSTEM TRUE PERFORMANCE","EXCELA HEALTH SYSTEM","","Y","","Y",295
"000542479","INTERNAL MEDC ASSOC LAWRENCE COUNTY",-80.35825,41.06292,16105,49205.078,64765.9884,15169,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.833,6,5,4,3.74,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"125 Enclave Drive","","New Castle","PA","TRUE PERFORMANCE PLUS COMM","STEWARD HEALTH CARE NETWORK INC WESTERN TRUE PERFORMANCE","","","Y","","Y",276
"000544008","UNIVERSITY GENERAL INTERNAL MEDICINE",-79.93912,40.45484,15232,45928.1315,80128.6582,11693,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.21,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"5230 Centre Avenue","Suite 509","Pittsburgh","PA","","","UPMC","","Y","","Y",71
"000558983","UNIVERSITY GERIATRIC MEDICINE SERVICE",-79.96098,40.44256,15213,32228.0668,51635.1401,28417,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.11,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"200 Lothrop Street","Floor 4E","Pittsburgh","PA","","","UPMC","","Y","","Y",143
"000559496","WAYNE MEMORIAL COMMUNITY HEALTH CENTERS",-75.2686,41.57503,18431,41905.4223,51906.5626,12770,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,3,3,5,4.03,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"600 Maple Avenue","Suite 2","Honesdale","PA","TRUE PERFORMANCE","WAYNE MEMORIAL COMMUNITY HEALTH CENTERS TRUE PERFORMANCE","","Y","","","Y",260
"000562775","HOFFMAN HEALTH PARTNERS",-76.44847,41.78152,18848,39841.4218,50813.8206,8999,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"380 York Avenue","","Towanda","PA","TRUE PERFORMANCE","HOFFMAN HEALTH PARTNERS TRUE PERFORMANCE","","Y","","","Y",61
"000563468","PINNACLEHEALTH INTERNAL MEDICINE CAMP HILL",-76.95918,40.23812,17011,55466.5249,68761.8759,30455,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,3,3,5,4.7,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"4400 Carlisle Pike","","Camp Hill","PA","TRUE PERFORMANCE PLUS COMM","PINNACLE HEALTH SYSTEM MEDICAL GROUP TRUE PERFORMANCE","PINNACLE HEALTH HOSPITAL SYSTEM","Y","","","Y",208
"000564229","HANOVER FAMILY MEDICAL GROUP",-75.43582,40.61818,18109,40801.9732,46293.8977,17013,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.92,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1202 Hanover Avenue","","Allentown","PA","TRUE PERFORMANCE","SACRED HEART HEALTH SYSTEM TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",55
"000566493","PITTSBURGH GENERAL MEDICINE ASSOCIATES",-80.00781,40.45721,15212,35830.6454,49810.3113,32013,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.692,13,9,2,3.78,0.65,0.73,0.81,0.88,0,1,2,3,3,0.03,"1307 Federal Street","Suite 304","Pittsburgh","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ALLEGHENY HEALTH NETWORK","","Y","","Y",549
"000566605","AGH INTERNAL MEDICINE",-80.00781,40.45721,15212,35830.6454,49810.3113,32013,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.8,5,4,3,4.38,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1307 Federal Street","Suite B300","Pittsburgh","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ALLEGHENY HEALTH NETWORK","","Y","","Y",439
"000579228","MEDICAL ASSOCIATES NEPA PC",-75.66716,41.44656,18508,37509.1279,46593.4906,11897,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,2.85,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1789 North Keyser Avenue","","Scranton","PA","TRUE PERFORMANCE","MEDICAL ASSOC NEPA PC TRUE PERFORMANCE","","Y","","","Y",132
"000583056","INTEGRATED MEDICAL GROUP PC",-76.39991,40.55743,17963,50994.923,59943.1739,8898,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,4,4,5,3.41,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"8 Oak Grove Road","Suite 1","Pine Grove","PA","TRUE PERFORMANCE","INTEGRATED MEDICAL GROUP PC TRUE PERFORMANCE","","Y","","","Y",281
"000596398","WELLSPAN FAMILY MEDICINE STONEBRIDGE",-76.66212,39.77369,17349,72824.7618,81862.6077,6740,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,2,1,1,3.58,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"13515 Wolfe Road","Suite C","New Freedom","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",145
"000597333","WELLSPAN FAMILY MEDICINE STONY BROOK",-76.62994,39.996,17406,58897.3325,70941.6416,18953,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.93,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"4222 Lincoln Highway","","York","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",185
"000598349","ARMSTRONG PRIMARY CARE LEECHBURG",-79.60665,40.6276,15656,50571.4598,60344.6153,10596,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,4.19,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"116 Main Street","","Leechburg","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ARMSTRONG CO MEMORIAL","","Y","","Y",186
"000600690","LANCASTER FAMILY MEDICINE ASSOCIATES PC",-76.27502,39.97457,17584,61743.2306,76874.2237,8418,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2850 Willow Street Pike North","Suite A","Willow Street","PA","TRUE PERFORMANCE","LANCASTER FAMILY MEDICINE ASSOC PC TRUE PERFORMANCE","","Y","","","Y",90
"000606294","GEORGE M KOSCO III DO ASSOC",-76.85099,40.33001,17110,56921.2642,69209.6681,22283,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.76,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2801 Old Post Road","","Harrisburg","PA","TRUE PERFORMANCE","GEORGE M KOSCO III DO ASSOC TRUE PERFORMANCE","","Y","","","Y",56
"000606938","FAMILY PRACTICE MEDICAL ASSOCIATES SOUTH",-79.93772,40.31526,15025,49377.46,65886.3475,17084,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,21,14,2,4.09,0.65,0.73,0.81,0.88,0,2,4,5,5,0.018,"1200 Brooks Lane","Suite 290","Jefferson Hills","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ALLEGHENY HEALTH NETWORK","","Y","","Y",1885
"000607345","GUTHRIE MEDICAL GROUP PC/INTERNAL MEDICINE",-76.51999,41.98039,18840,38240.1411,51746.1086,10950,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,4.18,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1 Guthrie Square","","Sayre","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",98
"000608116","GUTHRIE MEDICAL GROUP PC/ DUSHORE",-76.40069,41.52386,18614,36712.6683,45347.635,2408,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"102 East Main Street","","Dushore","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",8
"000608303","TURNBULL, ROBERTO E, MD",-79.14667,40.60063,15701,35819.0123,47632.963,34080,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.31,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1177 South Sixth Street","Suite F","Indiana","PA","","","","","Y","","Y",70
"000611858","GORDON GOLD MD AND ASSOC UPMC",-80.11294,40.70894,16066,89921.3171,99439.8384,23697,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.333,3,1,1,3.58,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3104 Unionville Road","Suite 180","Cranberry Township","PA","","","UPMC","","Y","","Y",362
"000616186","GUTHRIE MEDICAL GROUP PC/ WYALUSING",-76.26385,41.66623,18853,43772.6754,55602.6686,4164,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,2.73,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"Route 6","Farm and Home Plaza","Wyalusing","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",40
"000616307","GUTHRIE MEDICAL GROUP PC/ATHENS",-76.51852,41.95681,18810,36198.6764,52392.459,6014,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,4.9,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"412 South Main Street","","Athens","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",53
"000617965","GUTHRIE MEDICAL GROUP PC/ FAMILY PRACTICE",-76.51999,41.98039,18840,38240.1411,51746.1086,10950,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,4.43,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1 Guthrie Square","","Sayre","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",54
"000622919","ZAGGER FAMILY PRACTICE PC",-79.92707,40.90899,16001,41653.157,52242.7835,37766,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1022 A North Main St","","Butler","PA","TRUE PERFORMANCE IND","ZAGGER FAMILY PRACTICE PC TRUE PERFORMANCE","","","Y","","Y",106
"000622951","WEST ORANGE MEDICAL",-74.78685,41.32994,18337,65580.3985,81109.4856,11357,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"111 Wheatfield Drive","Suite 2","Milford","PA","","","","Y","","","Y",11
"000624053","LEIBU, TATIANA MD",-79.52368,40.2929,15601,50613.708,63795.4713,58524,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,2.54,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"660 Pellis Road","Suite 201","Greensburg","PA","","","","","Y","","Y",78
"000626972","JATTO INTERNAL MEDICINE AND WELLNESS PC",-76.83326,40.33602,17112,71198.6049,84947.3103,30078,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,4,4,5,4.7,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2205 Forest Hills Drive","Suite 12","Harrisburg","PA","TRUE PERFORMANCE","JATTO INTERNAL MEDICINE AND WELLNESS TRUE PERFORMANCE","","Y","","","Y",39
"000628754","PENN PLUM FAMILY MEDICINE UPMC",-79.78953,40.47633,15235,48687.4696,58044.5688,38193,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,4,2,1,4.03,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"7175 Saltsburg Road","","Pittsburgh","PA","","","UPMC","","Y","","Y",293
"000629162","TAMAQUA FAMILY PRACTICE",-75.96859,40.79933,18252,36785.6298,43804.8775,11219,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.7,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"120 Pine Street","Suite 2","Tamaqua","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",86
"000631530","GUTHRIE MEDICAL GROUP PC/TROY",-76.79372,41.79317,16947,38489.4621,47042.4973,4977,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.3,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"285 Guthrie Drive","","Troy","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",114
"000631604","GUTHRIE MEDICAL GROUP PC/TUNKHANNOCK",-75.95707,41.5413,18657,49049.5419,59312.1481,12003,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.75,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"512 Town Plaza","Suite 124","Tunkhannock","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",22
"000654889","WISNIEWSKI, JOHN M., MD",-78.88627,40.34689,15909,42619.4396,50285.4846,5988,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,4.57,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"340 First Street","","Conemaugh","PA","TRUE PERFORMANCE IND","JOHN M WISNIEWSKI MD TRUE PERFORMANCE","","","Y","","Y",117
"000655681","GETTYSBURG FAMILY  PRACTICE INC",-77.23284,39.82408,17325,52663.1452,66236.9598,25594,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,5,5,5,3.83,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"524 South Washington Street","","Gettysburg","PA","TRUE PERFORMANCE","GETTYSBURG FAMILY PRACTICE INC TRUE PERFORMANCE","","Y","","","Y",241
"000660803","ASSOCIATES IN FAMILY HEALTH CARE INC",-79.52224,40.45766,15684,50130.4736,55705.239,948,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3021 Emilio Center","Suite 3","Slickville","PA","","","","","Y","","Y",18
"000664364","SAUCON VALLEY FAMILY PRACTICE",-75.34181,40.57542,18055,65440.1551,83124.1821,10507,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"255 Front Street","","Hellertown","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",108
"000664534","RAY, ANNMARIE MD",-80.29889,40.69788,15009,54197.327,74094.0227,15286,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.88,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"274 Third Street","Suite 3","Beaver","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","","","Y","","Y",27
"000669766","SOUTHWEST MEDICAL CENTER",-80.00341,40.12827,15314,37552.2931,48937.8944,3854,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.889,9,8,5,3.7,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"119 Wilson Road","","Bentleyville","PA","TRUE PERFORMANCE PLUS COMM","VALE U HEALTH PHYSICIAN ORGANIZATION TRUE PERFORMANCE","","","Y","Y","Y",345
"000671920","DOUGLAS F CLOUGH MD AND ASSOC PC",-80.0151,40.57376,15237,70890.1741,92094.0027,41478,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,4.71,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"9104 Babcock Boulevard","Suite 1113","Pittsburgh","PA","TRUE PERFORMANCE IND","DOUGLAS F CLOUGH MD AND ASSOC PC TRUE PERFORMANCE","","","Y","","Y",233
