"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Clairton","JEFFERSON INTERNAL MEDICINE PC",2,0.793,4,12,58,0,4,49377.46,"575 Coal Valley Road"
"Clairton","RAMESH PANDEY MD",1,0.833,4,1,6,NA,NA,49377.46,"803 Miller Avenue"
"Clarion","BROOKS MEDICAL ARTS INC",3,0.667,3,8,24,3,5,30947.1747,"180 Greenville Avenue"
"Clarion","INTERNAL MEDICINE CLINIC",5,0.353,1,11,17,8,9,30947.1747,"24 Doctors Lane"
"Clarion","INTERNAL MEDICINE AND CANCER CARE",1,0.857,4,1,7,NA,NA,30947.1747,"150 Doctors Lane"
"Clarion","CLARION COMMUNITY MEDICINE UPMC",2,0.85,4,3,20,0,1,30947.1747,"22681 Route 68"
"Clarion","DOCTORS OF CLARION INC",4,0.4,1,3,5,NA,NA,30947.1747,"420 Wood Street"
"Clarks Summit","PRIME MED GEISINGER CLARK SUMMIT",2,0.857,4,2,14,0,1,73055.054,"790 Northern Boulevard"
"Clarks Summit","PRIME MED GEISINGER CLARKS SUMMIT NORTH BOULEVARD",1,1,5,0,7,NA,NA,73055.054,"231 North Blvd"
"Claysburg","PRIMARY CARE CLAYSBURG",1,0.542,2,11,24,6,8,38595.925,"365 Ward Street"
"Claysville","CLAYSVILLE FAMILY PRACTICE",1,0.873,5,10,79,0,0,48649.868,"1263 Route 40 West"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CORCINO AND HUCKESTEIN",2,0.9,5,1,10,0,0,34882.6488,"531 Hannah Street"
"Clearfield","CLEARFIELD PROF GRP LTD",3,0.8,4,3,15,0,1,34882.6488,"820 Turnpike Avenue"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CONRAD",1,1,5,0,9,NA,NA,34882.6488,"502 Park Avenue"
"Clearfield","G MOSCH MD LTD",4,0.444,1,10,18,7,8,34882.6488,"1036 Park Avenue Extension"
"Clinton","HVMG JOHN BAYUK",1,0.929,5,2,28,0,0,60914.1126,"1254 Route 30"
"Clymer","DROZDIAK, RUSSELL A",1,0.758,3,8,33,1,4,46539.0923,"349 Franklin Street"
"Coal Center","WHS FAMILY MEDICINE CALIFORNIA",1,0.933,5,1,15,0,0,41356.6592,"300 Technology Drive"
"Coalport","GLENDALE AREA MEDICAL ASSOCIATION INC",1,0.778,3,2,9,NA,NA,30188.0172,"850 Main Street"
"Cochranton","NPA COCHRANTON",1,0.933,5,1,15,0,0,45941.4518,"104 East Adams Street"
"Cochranton","COCHRANTON FAMILY PRACTICE",2,0.5,2,4,8,NA,NA,45941.4518,"180 North Franklin Street"
"Columbia","TWIN ROSE FAMILY MEDICINE",2,0.667,3,2,6,NA,NA,46508.3324,"306 North Seventh Street"
"Columbia","COLUMBIA REGIONAL HEALTH CENTER",1,0.833,4,2,12,0,1,46508.3324,"1786C Columbia Avenue"
"Conemaugh","WISNIEWSKI, JOHN M., MD",1,0.833,4,2,12,0,1,42619.4396,"340 First Street"
"Conneaut Lake","NPA LUCIAN",2,0.688,3,5,16,2,3,39410.355,"8508 State Highway 285"
"Conneaut Lake","LAKESIDE FAMILY MEDICINE UPMC",4,0.556,2,4,9,NA,NA,39410.355,"11065 State Highway 18"
"Conneaut Lake","CONNEAUT LAKE HEALTH CENTER",3,0.667,3,1,3,NA,NA,39410.355,"10926 Highway 18"
"Conneaut Lake","ROBERT A BAZYLAK MD",1,0.846,4,2,13,0,1,39410.355,"12387 Conneaut Lake Road"
"Conneautville","CONNEAUT VALLEY HEALTH CENTER",1,0.625,2,3,8,NA,NA,42007.2211,"906 Washington Street"
"Connellsville","OPPY, JAMES M MD",1,0.889,5,1,9,NA,NA,35335.2888,"201 North Pittsburgh Street"
"Connellsville","ENANY II, ALBERT K MD",5,0.7,3,3,10,1,2,35335.2888,"208 S Arch Street"
"Connellsville","HIGHLANDS MEDICAL CORPORATION",7,0.091,1,10,11,8,9,35335.2888,"2620 C Memorial Boulevard"
"Connellsville","HIGHLANDS HOSPITAL PHYSICIANS",4,0.722,3,5,18,2,3,35335.2888,"814 Vanderbilt Road"
"Connellsville","CONN FAMILY MEDICINE PC",2,0.833,4,1,6,NA,NA,35335.2888,"2616 Memorial Boulevard"
"Connellsville","FAYETTE PHYSICIAN NETWORK INC",3,0.75,3,1,4,NA,NA,35335.2888,"224 Memorial Boulevard"
"Connellsville","INTERNAL MEDICINE ASSOCIATES OF CONNELLSVILLE LLC",6,0.6,2,2,5,NA,NA,35335.2888,"261 East Crawford Avenue"
"Coopersburg","COOPERSBURG FAMILY PRACTICE",1,0.75,3,1,4,NA,NA,78422.3935,"101 South Main Street"
"Coraopolis","HVMG FIFTH AVENUE MEDICAL ASSOCIATES",2,0.878,5,5,41,0,0,64014.305,"1101 Fifth Avenue"
"Coraopolis","HVMG FOUAD BASSILIOS",1,1,5,0,3,NA,NA,64014.305,"935 Thorn Run Road"
"Corning","GUTHRIE MEDICAL PRACTICE PC",1,0.857,4,1,7,NA,NA,44721.8389,"130 Center Way"
"Corry","MEAD AVENUE FAMILY PRACTICE INC",2,0.8,4,1,5,NA,NA,35815.4107,"1086 Mead Avenue"
"Corry","SAINT VINCENT MEDICAL GROUP OF CORRY",3,0.737,3,5,19,1,3,35815.4107,"315 York Street"
"Corry","CORRY MEMORIAL HOSPITAL RURAL HEALTH CLINIC",1,0.889,5,1,9,NA,NA,35815.4107,"300 York Street"
"Coudersport","CCMH FAMILY PRACTICE",2,0.273,1,8,11,6,7,43819.2286,"1001 East Second Street"
"Coudersport","SHINGLEHOUSE HEALTH CENTER",1,0.333,1,2,3,NA,NA,43819.2286,"129 North Puritain Street"
"Coudersport","CENTRAL POTTER HEALTH CENTER",3,0.2,1,4,5,NA,NA,43819.2286,"71 Elk Street"
"Cowansville","CLIFFORD VOGAN MD PC",1,0.857,4,7,49,0,1,41258.1476,"882 East Brady Road"
"Cranberry Township","SHARP, DAVID L., MD",7,0.25,1,6,8,NA,NA,89921.3171,"101 Smith Drive"
"Cranberry Township","STEPANOW, SAMUEL J MD",6,0.333,1,4,6,NA,NA,89921.3171,"213 Executive Drive"
"Cranberry Township","GORDON GOLD MD AND ASSOC UPMC",5,0.531,2,15,32,8,11,89921.3171,"3104 Unionville Road"
"Cranberry Township","GMA SCHOGEL AND FARDO FAMILY MED",1,0.893,5,3,28,0,0,89921.3171,"213 Executive Drive"
"Cranberry Township","ABSOLUTE PRIMARY CARE UPMC",2,0.7,3,3,10,1,2,89921.3171,"20630 Route 19"
"Cranberry Township","INTERNAL MEDICINE ASSOCIATES OF CRANBERRY UPMC",4,0.615,2,5,13,3,4,89921.3171,"20130 Route 19 Perry Highway"
"Cranberry Township","CRANBERRY INTERNAL MEDICINE ASSOCIATES",3,0.683,3,13,41,4,8,89921.3171,"20826 Route 19"
"Cresson","UPMC MAINLINE MEDICAL ASSOCIATES",1,0.879,5,11,91,0,0,38782.2368,"792 Gallitzin Road"
"Cresson","CONEMAUGH PHYSICIAN GROUP CRESSON",2,0.813,4,3,16,0,1,38782.2368,"815 Second Street"
"Cumberland","INTERNIST MEDICAL GROUP",1,0,1,4,4,NA,NA,39160.6913,"625 Kent Avenue"
"Cumberland","SUNIL K GUPTA MD PA",1,0,1,3,3,NA,NA,39160.6913,"625 Kent Avenue"
"Cumberland","VIK POONAI MD PC",1,0,1,3,3,NA,NA,39160.6913,"924 Seton Drive"
"Curwensville","PENN HIGHLANDS FAMILY MEDICINE CURWENSVILLE",1,0.75,3,1,4,NA,NA,34083.7291,"465 State Street"
"Curwensville","FORE YOUR HEALTH FAMILY MEDICINE LLC",2,0.333,1,4,6,NA,NA,34083.7291,"605 State Street"
"Dallas","DALLAS FAMILY PRACTICE LLC",1,0.7,3,3,10,1,2,55570.2712,"16 Church Street"
"Dallas","GMG DALLAS FAMILY PRACTICE",2,0,1,6,6,NA,NA,55570.2712,"114 Lt Michael Cleary Drive"
"Dallastown","WELLSPAN FAMILY MEDICINE DALLASTOWN",1,0.786,4,3,14,0,2,56165.4125,"755 South Pleasant Avenue"
"Dallastown","DALLASTOWN MEDICAL ASSOCIATES LLP",2,0.7,3,6,20,2,4,56165.4125,"1010 Blymire Road"
"Davidsville","MUNZER, FREDRICK DO",1,1,5,0,6,NA,NA,52475,"1800 Cambridge Drive"
"Delmont","DRS WAHAL ARIFF AND MARGOLIS UPMC",1,0.692,3,4,13,2,3,54224.952,"6530 Route 22"
"Derry","PRAKASH K VIN MD PC",1,0.778,3,2,9,NA,NA,38909.7525,"118 West Fourth Avenue"
"Dillsburg","PINNACLEHEALTH FAMILYCARE  DILLSBURG",2,0.563,2,7,16,4,5,65853.1585,"1 Trinity Drive East"
"Dillsburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE DILLSBURG",1,0.619,2,8,21,4,6,65853.1585,"126 West Church Street"
"Dingmans Ferry","LISA PATHAK MD LLC",1,0.714,3,2,7,NA,NA,56817.6529,"1592 Route 739"
"Donora","PETRO, DIMITRI M, MD",1,1,5,0,4,NA,NA,28286.983,"718 McKean Avenue"
"Donora","BOBAK, WLADYSLAW, MD",2,0.444,1,5,9,NA,NA,28286.983,"601 Thompson Avenue"
"Dover","WELLSPAN INTERNAL MEDICINE DOVER",2,0.737,3,5,19,1,3,53298.134,"4020 Carlisle Road"
"Dover","DAVENSHIRE MEDICAL CENTER PARTNERSHIP",1,0.864,5,3,22,0,0,53298.134,"3740 Carlisle Road"
"Du Bois","PENN HIGHLANDS INTERNAL MEDICINE GRAECA AND KRUK",3,0.88,5,3,25,0,0,42816.3343,"145 Hospital Avenue"
"Du Bois","ROEMER, PAUL B MD",6,0.429,1,4,7,NA,NA,42816.3343,"211 Beaver Drive"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE AUSTIN",1,1,5,0,3,NA,NA,42816.3343,"145 Hospital Avenue"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE SACHS",1,1,5,0,12,0,0,42816.3343,"635 Maple Avenue"
"Du Bois","OBRYON FAMILY MEDICINE INC",5,0.75,3,2,8,NA,NA,42816.3343,"898 Beaver Drive"
"Du Bois","CLEARFIELD JEFFERSON PRIMARY CARE ASSOC PC",4,0.778,3,4,18,1,2,42816.3343,"33 Beaver Drive"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE LANG",1,1,5,0,3,NA,NA,42816.3343,"190 West Park Avenue"
"DuBois","PENN HIGHLANDS QCARE GROUP",5,0.667,3,1,3,NA,NA,42816.3343,"621 South Main Street"
"DuBois","PENN HIGHLANDS INTERNAL MEDICINE GOYAL AND PAREKH",3,0.727,3,3,11,1,2,42816.3343,"145 Hospital Avenue"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KOZLOSKI AND USAITIS",3,0.727,3,3,11,1,2,42816.3343,"145 Hospital Avenue"
"DuBois","ERIC PAUL PECK DO",2,0.778,3,2,9,NA,NA,42816.3343,"90 Beaver Drive"
"DuBois","HEALTHY LIVING FAMILY MEDICINE PLLC",6,0.2,1,4,5,NA,NA,42816.3343,"51 Delaware Street"
"Dunbar","DUNBAR MEDICAL ASSOCIATES PLLC",1,1,5,0,12,0,0,40899.3541,"1100 Grosscup Avenue"
"Dunbar","HEALTH FIRST MEDICAL CENTER",2,0.421,1,11,19,7,9,32324.3116,"1829 University Drive"
"Duncannon","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",1,0.867,5,2,15,0,0,53385.2424,"51 Business Campus Way"
"Dunmore","PRIME MED GEISINGER DUNMORE",1,0.714,3,2,7,NA,NA,32969.9405,"1140 Quincy Ave"
"Dupont","MORAN SR, MARTIN J DO PC",1,0.667,3,1,3,NA,NA,46626.1314,"217 Lackawanna Ave"
"East Berlin","ZITTLE, MICHAEL A DO",2,0,1,3,3,NA,NA,61699.8151,"312 Harrisburg Street"
"East Berlin","WELLSPAN FAMILY MEDICINE EAST BERLIN",1,0.611,2,7,18,4,5,61699.8151,"105 Fourth Street"
"East Earl","WELLSPAN FAMILY MEDICINE TERRE HILL",1,0.833,4,1,6,NA,NA,58596.8576,"770 Broad Street"
"East Liverpool","HVMG PRIMARY CARE CALCUTTA",1,0.839,4,5,31,0,1,37573.4485,"48462 Bell School Road"
"East Petersburg","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",1,0.917,5,1,12,0,0,61818,"5665 Main Street"
"East Stroudsburg","SIBBERING AND MIELNICKI PC",3,0.167,1,5,6,NA,NA,62574.6362,"5221 Milford Road"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",2,0.179,1,23,28,17,20,53097.2989,"239 East Brown Street"
"East Stroudsburg","FAMILY CARE CENTERS INC",1,0.8,4,13,65,0,4,53097.2989,"206 East Brown Street"
"East York","KRAJEWSKI, WALTER M DO",1,0,1,3,3,NA,NA,62201.9535,"3230 Eastern Boulevard"
"Easton","MANAGED HEALTHCARE INC",8,0.333,1,2,3,NA,NA,47063.4163,"401 West Berwick Street"
"Easton","SHARMA, OM MD PC",3,0.545,2,5,11,3,4,47063.4163,"2100 Lehigh Street"
"Easton","FULETRA, GOVINDJI B MD PC",4,0.5,2,2,4,NA,NA,47063.4163,"1950 Hay Terrace"
"Easton","ST LUKES RIVERSIDE INTERNAL MEDICINE",10,0,1,8,8,NA,NA,69973.5931,"1700 St Lukes Boulevard"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",2,0.64,2,9,25,4,6,69973.5931,"3735 Nazareth Road"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",9,0.308,1,9,13,7,8,69973.5931,"2925 William Penn Highway"
"Easton","EASTON MEDICAL ASSOCIATES",1,0.667,3,1,3,NA,NA,82245.0176,"1800 Sullivan Trail"
"Easton","EASTON INTERNAL MEDICAL ASSOCIATES",6,0.4,1,3,5,NA,NA,47063.4163,"17 23 Northampton Street"
"Easton","EASTON COMMUNITY CARE CENTER",4,0.5,2,3,6,NA,NA,47063.4163,"325 Pine Street"
"Easton","NORTHAMPTON INTERNAL MEDICINE AT CORPORATE DRIVE",6,0.4,1,3,5,NA,NA,69973.5931,"21 Corporate Drive"
"Ebensburg","CHI MASTRINE",1,1,5,0,7,NA,NA,45843.9089,"Lovell Park Professional Building"
"Ebensburg","CHI EBENSBURG FAM PRAC",1,1,5,0,5,NA,NA,45843.9089,"1100 W High Street"
"Ebensburg","DR MOLLY B TROSTLE DO INTERNAL MEDICINE INC",4,0.882,5,2,17,0,0,45843.9089,"881 Hills Plaza Drive"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",5,0.833,4,1,6,NA,NA,45843.9089,"188 Industrial Park Road"
"Ebensburg","CONEMAUGH PHYSICIAN GROUP JAMESWAY ROAD",1,1,5,0,3,NA,NA,45843.9089,"236 Jamesway Road"
"Edinboro","EDINBORO MEDICAL CENTER",2,0.767,3,7,30,1,3,49852.2454,"450 Erie Street"
"Edinboro","FAMILY HLTH CARE EDINBORO",1,0.889,5,1,9,NA,NA,49852.2454,"208 Waterford Street"
"Edwardsville","RURAL HEALTH CORP MED DIV LUZERNE",1,0.833,4,1,6,NA,NA,42131.9256,"468 Northhampton Street"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,0.813,4,3,16,0,1,59155.4859,"845 Route 519"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,0.824,4,3,17,0,1,41399,"116 Main Street"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",3,0.375,1,20,32,13,16,50931.1452,"1001 Weigles Hill Road"
"Elizabeth","JAMES T CAMPAGNA MD PC",1,0.875,5,1,8,NA,NA,50931.1452,"605 Scenery Drive"
"Elizabeth","ELIZABETH TOWNSHIP FAMILY MEDICINE UPMC",1,0.875,5,1,8,NA,NA,50931.1452,"300 Scenery Drive"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",2,0.786,4,9,42,0,4,57048.2071,"418 Cloverleaf Road"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",1,0.933,5,1,15,0,0,57048.2071,"1 Continental Drive"
"Elizabethtown","ELIZABETHTOWN FAMILY HEALTH",4,0.333,1,4,6,NA,NA,57048.2071,"300 Maytown Road"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE SYCAMORE SQUARE",3,0.667,3,3,9,NA,NA,57048.2071,"99 Masonic Drive"
"Elkland","NPCHS ELKLAND LAUREL HEALTH CENTER",1,0,1,3,3,NA,NA,36675,"103 Forestview Drive"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",2,0.444,1,5,9,NA,NA,42950.2271,"273 Route 288"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",1,0.727,3,6,22,2,3,42950.2271,"1673 Route 65"
"Emlenton","EMLENTON AREA FAM PRAC UPMC",1,0.714,3,2,7,NA,NA,42844.9965,"516 Main Street"
"Emmaus","LVPG FAMILY MEDICINE EMMAUS",1,1,5,0,13,0,0,64040.5062,"1040 Chestnut Street"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",3,0.273,1,8,11,6,7,64040.5062,"619 Dalton Street"
"Emmaus","EAST PENN MEDICAL PRACTICE",2,0.667,3,2,6,NA,NA,64040.5062,"723 Chestnut Street"
"Emporium","KEYSTONE RURAL HEALTH CONSORTIA INC",1,0.7,3,3,10,1,2,38768.0716,"90 East Second Street"
"Emporium","EMPORIUM HEALTH CENTER",2,0.667,3,2,6,NA,NA,38768.0716,"288 Sizerville Road"
"Enola","GOOD HOPE FAMILY PHYSICIANS",1,0.51,2,24,49,14,18,60321.9544,"1830 Good Hope Road"
"Enola","GEISINGER HSMG FAMILY PRACTICE ENOLA",2,0,1,3,3,NA,NA,60321.9544,"310 East Penn Drive"
"Ephrata","WELLSPAN FAMILY MEDICINE LAKE STREET",3,0.4,1,3,5,NA,NA,53627.238,"136 Lake Street"
"Ephrata","WELLSPAN FAMILY MEDICINE TROUT RUN",4,0.375,1,5,8,NA,NA,53627.238,"808 Pleasant View Drive"
"Ephrata","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",2,0.75,3,3,12,1,2,53627.238,"1635 West Main Street"
"Ephrata","WELLSPAN INTERNAL MEDICINE EPHRATA",1,0.857,4,2,14,0,1,53627.238,"446 North Reading Road"
"Ephrata","WELLSPAN FAMILY MEDICINE 207 W FULTON ST",5,0.333,1,2,3,NA,NA,53627.238,"207 West Fulton Street"
"Erie","ESPER, ROBERT J, DO",10,0.875,5,1,8,NA,NA,51738.0732,"2820 West 12th Street"
"Erie","VOORA, BHARATHI S MD",15,0.857,4,1,7,NA,NA,51738.0732,"2005 West 8th Street"
"Erie","DUGAN, ROBERT B, DO",1,1,5,0,9,NA,NA,42138.7429,"926 W 38th St"
"Erie","ESPER, ERIK O, DO",15,0.857,4,1,7,NA,NA,51738.0732,"2820 West 12th Street"
"Erie","OSTEOPATHIC INTERNAL MED ASSOC",39,0.643,2,5,14,2,4,42138.7429,"2010 West 38th Street"
"Erie","KALATA, JOHN J DO",34,0.667,3,3,9,NA,NA,23522.6467,"404 East Eighth Street"
"Erie","EAST HARBOR PRIMARY CARE",34,0.667,3,3,9,NA,NA,47379.2358,"4950 Buffalo Road"
"Erie","COMMUNITY HEALTH NET",34,0.667,3,4,12,2,3,13886.0268,"1202 State Street"
"Erie","BOJEWSKI, BRYANT E DO",28,0.75,3,1,4,NA,NA,51738.0732,"2820 West 12th Street"
"Erie","LAKESHORE FAMILY PRACTICE",1,1,5,0,16,0,0,47379.2358,"5241 Buffalo Road"
"Erie","WEST ERIE MEDICAL GROUP",24,0.767,3,10,43,1,4,51738.0732,"1600 Peninsula Drive"
"Erie","MCCLELLAND FAMILY PRACTICE",6,0.905,5,2,21,0,0,47379.2358,"2240 East 38th Street"
"Erie","LIBERTY FAMILY PRACTICE",7,0.9,5,2,20,0,0,42138.7429,"3413 Cherry Street"
"Erie","SAINT VINCENT FAMILY MEDICINE CENTER",9,0.879,5,4,33,0,0,27551.5259,"311 West 24th Street"
"Erie","JANUS, EDWARD E DO PC",43,0.333,1,4,6,NA,NA,51738.0732,"3123 W 12th Street"
"Erie","GRANDVIEW FAMILY PRACTICE",10,0.875,5,2,16,0,0,41845.1397,"4500 Pine Avenue"
"Erie","YOUR HOMETOWN HEALTH PARTNERS",28,0.75,3,4,16,1,2,61240.2787,"3910 Caughey Road"
"Erie","LEONE, JOSEPH A, DO",7,0.9,5,1,10,0,0,42138.7429,"926 West 38th Street"
"Erie","HARBORCREEK FAMILY PHYSICIANS",10,0.875,5,3,24,0,0,47379.2358,"5241 Buffalo Road"
"Erie","GREAT LAKES FAMILY MEDICINE",22,0.778,3,4,18,1,2,27551.5259,"311 West 24th Street"
"Erie","BAY HARBOR FAMILY MEDICINE",34,0.667,3,3,9,NA,NA,27358.3331,"333 State Street"
"Erie","PREGLER, FRANK C DO",1,1,5,0,9,NA,NA,41845.1397,"3710 Pine Avenue"
"Erie","BAYSIDE FAMILY MEDICINE",41,0.5,2,5,10,3,4,27358.3331,"510 Cranberry Street"
"Erie","LECOM MAE PCP",33,0.684,3,18,57,6,11,51331.4104,"5637 Peach Street"
"Erie","HEALTHY FAMILIES",5,0.929,5,1,14,0,0,13886.0268,"1700 Peach Street"
"Erie","PORT ERIE FAMILY MEDICINE",13,0.867,5,2,15,0,0,42138.7429,"3413 Cherry Street"
"Erie","GOOD HEALTH FAMILY MEDICINE",34,0.667,3,1,3,NA,NA,51738.0732,"1339 West 6th Street"
"Erie","MILLCREEK FAMILY PRACTICE AND INTERNAL MEDICINE",26,0.761,3,16,67,2,7,51738.0732,"2501 West 12th Street"
"Erie","DR NATALIE TEYGART PC",20,0.8,4,2,10,0,1,42138.7429,"939 West 38th Street"
"Erie","MERLINE FAMILY MEDICINE",41,0.5,2,2,4,NA,NA,51331.4104,"17 Merline Avenue"
"Erie","GREENFIELD INTERNAL MEDICINE",17,0.833,4,4,24,0,1,27358.3331,"300 State Street"
"Erie","SUMMIT FAMILY PRACTICE",13,0.867,5,4,30,0,0,42138.7429,"3330 Peach Street"
"Erie","LAKE ERIE MEDICAL GROUP PC",23,0.769,3,3,13,1,2,27551.5259,"145 West 23rd Street"
"Erie","PINECREST FAMILY PRACTICE UPMC",27,0.76,3,6,25,1,3,41845.1397,"3535 Pine Avenue"
"Erie","PRIMARY CARE WEST UPMC",31,0.733,3,8,30,2,4,51738.0732,"1101 Peninsula Drive"
"Erie","CHN HARBORCREEK HEALTH CENTER",20,0.8,4,1,5,NA,NA,49341.5049,"4401 Iroquois Avenue"
"Erie","LIGHTHOUSE FAMILY MEDICINE",17,0.833,4,2,12,0,1,51738.0732,"1600 Peninsula Drive"
"Erie","UPMC HAMOT MEDICAL GROUP ZUCK ROAD",40,0.6,2,2,5,NA,NA,42138.7429,"4108 Zuck Road"
"Erie","SAINT VINCENT POST ACUTE CARE SERVICES",1,1,5,0,3,NA,NA,27551.5259,"145 WEST 23RD STREET"
"Erie","SAINT VINCENT PENINSULA FAMILY MEDICINE",28,0.75,3,3,12,1,2,61240.2787,"2828 Sterrettania Road"
"Erie","AHN HEALTH AND WELLNESS PAVILION",32,0.724,3,8,29,2,4,61240.2787,"4247 West Ridge Road"
"Erie","WESTMINSTER FAMILY MEDICINE",19,0.815,4,5,27,0,2,61240.2787,"3822 Colonial Avenue"
"Erie","SAINT VINCENT WOUND CENTER",44,0.286,1,5,7,NA,NA,14780,"232 West 25th Street"
"Erie","GLENWOOD FAMILY MEDICINE",25,0.765,3,8,34,1,4,41845.1397,"213 East 41st Street"
"Etters","WELLSPAN FAMILY MEDICINE VALLEY GREEN",1,0.682,3,7,22,3,4,63606.4649,"1790 Old Trail Road"
"Evans City","ELLIOT SMITH MD ASSOCIATES",1,0.964,5,1,28,0,0,60189.4914,"217 East Main Street"
"Everett","PENNWOOD FAMILY MEDICINE UPMC",2,0.917,5,1,12,0,0,41470.5617,"227 Hospital Drive"
"Everett","TORRES FAMILY MEDICINE UPMC",3,0.875,5,1,8,NA,NA,41470.5617,"220 West Main Street"
"Everett","GEORGE M ZUBAK UPMC",1,1,5,0,3,NA,NA,41470.5617,"300 North Spring Street"
"Fairfield","WELLSPAN FAMILY MEDICINE FAIRFIELD",1,0.5,2,6,12,4,5,66543.6029,"4910A Fairfield Road"
"Fairmount City","SEMEYN FAMILY PRACTICE NB",2,0.92,5,2,25,0,0,45955.0289,"82 Town Run Road"
"Fairmount City","BROOKVILLE HOSPITAL FAMILY PRACTICE NEW BETHLEHEM",1,1,5,0,12,0,0,45955.0289,"1323 Brookville Street"
"Fairview","FAIRVIEW FAMILY PRACTICE",2,0.714,3,2,7,NA,NA,70998.897,"7176 West Ridge Road"
"Fairview","PRIMARY CARE PARTNERS",1,0.938,5,1,16,0,0,70998.897,"7287 West Ridge Road"
"Farmington","FARMINGTON MEDICAL CENTER INC",1,0.75,3,2,8,NA,NA,57611.7285,"4176 National Pike"
"Farrell","MULTARI, ROBERT D DO PC",2,0.1,1,9,10,7,8,28619.4327,"2120 Likens Lane"
"Farrell","SHENANGO VALLEY FAMILY MEDICINE CENTER UPMC",1,1,5,0,4,NA,NA,28619.4327,"2000 Memorial Drive"
"Fishertown","CHESTNUT RIDGE FAMILY MEDICINE UPMC",1,0.733,3,4,15,1,2,43866,"2040 Quaker Valley Road"
"Fleetwood","LVPG FAMILY MEDICINE MOSELEM SPRINGS",1,0.833,4,1,6,NA,NA,67993.5156,"14351 Kutztown Road"
"Fogelsville","LVPG INTERNAL MEDICINE FOGELSVILLE",1,0.941,5,1,17,0,0,73344.6505,"1431 Nursery Street"
"Force","PENN HIGHLANDS INTERNAL MEDICINE ALBANESE",1,0.714,3,2,7,NA,NA,44265,"230 Hemlock Avenue"
"Ford City","MALIK, MOHAMMAD K, MD",3,0,1,4,4,NA,NA,36712.0654,"834 Fourth Avenue"
"Ford City","GELACEK, PHILIP A MD PC",1,0.732,3,19,71,4,10,36712.0654,"313 Ford Street"
"Ford City","BHS FORD CITY FAMILY PRACTICE",2,0.509,2,28,57,16,21,36712.0654,"432 Third Avenue"
"Forty Fort","WILLIAM H BOYLE MD PC",1,0,1,3,3,NA,NA,42131.9256,"1732 Wyoming Avenue"
"Forty Fort","JAMES WILLIAM GALASSO III DO",1,0,1,3,3,NA,NA,42131.9256,"1169 Wyoming Avenue"
"Frackville","GMG FRACKVILLE FAMILY PRACTICE",1,0.8,4,1,5,NA,NA,41333.4095,"701 West Oak St"
"Franklin","CENEDELLA, STEPHEN C MD",4,0,1,3,3,NA,NA,39017.3093,"150 Prospect Avenue"
"Franklin","NPA FRANKLIN",1,1,5,0,4,NA,NA,39017.3093,"1263 Elk Street"
"Franklin","FRANKLIN COMMUNITY MEDICINE UPMC",2,0.75,3,2,8,NA,NA,39017.3093,"464 Allegheny Boulevard"
"Franklin","JAY D STEVENS MD PC",3,0.4,1,3,5,NA,NA,39017.3093,"150 Prospect Avenue"
"Fredericksburg","FREDERICKSBURG COMM HEALTH CTR PC",1,0.9,5,4,40,0,0,55283.0474,"120 South Tan Street"
"Fredericktown","CENTERVILLE CLINICS INC",1,0.81,4,29,153,0,8,49369.4259,"1070 Old National Pike Road"
"Frostburg","JESUS H TAN MD",1,0,1,3,3,NA,NA,40297.6871,"4 South Broadway"
"Gallipolis","HOLZER CLINIC LLC",1,0.111,1,8,9,NA,NA,36172.9063,"100 Jackson Pike"
"Gap","LGHP PENN MEDICINE FAMILY MEDICINE COUNTY LINE",1,0.875,5,1,8,NA,NA,56895.7932,"5360 Lincoln Highway"
"Gettysburg","GETTYSBURG FAMILY  PRACTICE INC",4,0.032,1,30,31,24,26,52663.1452,"524 South Washington Street"
