"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Carlisle","PHELAN, WILLIAM J, MD",4,0.875,5,7,8,NA,NA,62959.6513,"2 Tyler Court","","Y"
"Carlisle","MASLAND ASSOCIATES INC",3,0.892,5,33,37,0,0,54127.8466,"220 Wilson Street","TRUE PERFORMANCE","Y"
"Carlisle","GUISTWITE, KENNETH R MD",1,1,5,5,5,NA,NA,54127.8466,"522 South Pitt Street","TRUE PERFORMANCE","Y"
"Carlisle","SPASIC, ALEXANDER MD LLC",1,1,5,8,8,NA,NA,62959.6513,"19 Brookwood Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Carlisle","GEISINGER HOLY SPIRIT FAMILY MEDICINE CARLISLE",7,0.667,1,6,9,NA,NA,54127.8466,"1211 Forge Road","TRUE PERFORMANCE","Y"
"Carlisle","PINNACLEHEALTH FAMILYCARE SPRING ROAD",5,0.87,5,20,23,0,0,54127.8466,"1921 Spring Road","TRUE PERFORMANCE PLUS COMM","Y"
"Carlisle","ALEXANDER SPRING FAMILYCARE",6,0.684,1,13,19,3,4,62959.6513,"1533 Commerce Avenue","TRUE PERFORMANCE","Y"
"Carnegie","PPCP CIVITARESE SPECA BOVALINO",2,0.896,5,69,77,0,0,48659.4928,"2375 Greentree Road","TRUE PERFORMANCE PLUS COMM","Y"
"Carnegie","PPCP WILLIAM BADER MD",1,0.909,5,10,11,0,0,48659.4928,"102 Broadway Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Carnegie","GATEWAY MEDICAL GROUP UPMC",3,0.833,3,25,30,1,1,48659.4928,"1100 Washington Avenue","","Y"
"Carrolltown","CONEMAUGH PHYSICIAN GROUP ST BENEDICT RURAL HEALTH CLINIC",1,0.931,5,27,29,0,0,43570.8092,"564 Theatre Road","TRUE PERFORMANCE PLUS COMM","Y"
"Carrolltown","PATTON FAMILY MEDICAL CENTER",2,0.875,5,7,8,NA,NA,43570.8092,"142 East Carroll Street","TRUE PERFORMANCE IND","Y"
"Cassville","BROAD TOP AREA MEDICAL CENTER INC",1,1,5,4,4,NA,NA,45200,"478 Seminary Street","TRUE PERFORMANCE IND","Y"
"Catasauqua","BENAVAGE AND HEFFELFINGER",2,0.7,1,7,10,2,2,54270.594,"1400 Main Street","TRUE PERFORMANCE IND","Y"
"Catasauqua","LVPG FAMILY MEDICINE CATASAUQUA",1,1,5,4,4,NA,NA,54270.594,"840 Walnut Street","TRUE PERFORMANCE IND","Y"
"Center Valley","COOPERSBURG CENTER VALLEY FAMILY PRACTICE",1,0.75,1,6,8,NA,NA,94037.3539,"5848 Old Bethlehem Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Chambersburg","SWARTZ, MARK MD",1,1,5,5,5,NA,NA,41306.941,"761 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","KEYSTONE RURAL HEALTH CENTER",9,0.857,4,12,14,0,1,41306.941,"820 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","BARTON MEDICAL ASSOCIATES",1,1,5,9,9,NA,NA,41306.941,"435 Phoenix Drive","","Y"
"Chambersburg","SUMMIT PRIMARY CARE",7,0.958,5,23,24,0,0,41306.941,"12 St Paul Drive","TRUE PERFORMANCE","Y"
"Chambersburg","BALHARA INT MEDC ASSOC PC",1,1,5,8,8,NA,NA,41306.941,"761 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","KEYSTONE HEALTH CENTER INTERNAL MEDICINE",1,1,5,11,11,0,0,41306.941,"830 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","CHAMBERSBURG MEDICAL ASSOCIATES",10,0.8,2,4,5,NA,NA,41306.941,"1988 Scotland Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT PRIMARY CARE",1,1,5,6,6,NA,NA,41306.941,"2055 Scotland Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT PRIMARY CARE",1,1,5,13,13,0,0,41306.941,"144 South 8th Street","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT PRIMARY CARE",8,0.925,5,62,67,0,0,41306.941,"3106 Philadelphia Avenue","TRUE PERFORMANCE","Y"
"Charleroi","LENTZ, KENNETH, H, MD",1,0.889,5,8,9,NA,NA,34738.4174,"625 Lincoln Avenue","","Y"
"Charleroi","PPCP MED SEC NOT FOR PCP SELECTION",3,0.75,1,3,4,NA,NA,34738.4174,"17 Arentzen Boulevard","","Y"
"Charleroi","DERIENZO FAMILY PRACTICE",2,0.809,2,38,47,2,3,34738.4174,"17 Arentzen Boulevard","","Y"
"Charleston","MOUNTAIN STATE MEDICAL ASSOCIATES",1,1,5,7,7,NA,NA,44784.9369,"300 Kenton Drive","TRUE PERFORMANCE","Y"
"Charleston","CHARLESTON FAMILY PRACTICE",3,0.889,5,8,9,NA,NA,22129.5602,"1201 Washington Street","TRUE PERFORMANCE","Y"
"Charleston","CHARLESTON INTERNAL MEDICINE INC",5,0.692,1,9,13,2,3,48284.6212,"3701 MacCorkle Avenue SE","TRUE PERFORMANCE","Y"
"Charleston","WEST VIRGINIA UNIVERSITY PHYSICIANS OF CHARLESTON",6,0.5,1,2,4,NA,NA,22129.5602,"1201 Washington Street East","TRUE PERFORMANCE","Y"
"Charleston","DRS HENRY KINDER AND ASC PLLC",6,0.5,1,2,4,NA,NA,22129.5602,"600 Morris Street","TRUE PERFORMANCE","Y"
"Charleston","KANAWHA MEDICAL CENTER INC",1,1,5,6,6,NA,NA,48284.6212,"4924 MacCorkle Avenue Southeast","TRUE PERFORMANCE","Y"
"Charleston","CHARLESTON AREA MEDICAL CENTER INC",4,0.833,3,5,6,NA,NA,22129.5602,"501 Morris Street","","Y"
"Cheswick","SMA DEERLAKES PC",1,0.944,5,51,54,0,0,57494.3752,"221 Russellton Dorseyville Road","TRUE PERFORMANCE AHN","Y"
"Christiana","WELLSPAN FAMILY HEALTH GEORGETOWN",1,1,5,3,3,NA,NA,55423.9873,"1135 Georgetown Road","TRUE PERFORMANCE","Y"
"Clairton","JEFFERSON ASSOCIATES  IN IM",2,0.792,2,19,24,2,2,49377.46,"575 Coal Valley Road","","Y"
"Clairton","JEFFERSON INTERNAL MEDICINE PC",3,0.707,1,41,58,8,9,49377.46,"575 Coal Valley Road","TRUE PERFORMANCE AHN","Y"
"Clairton","RAMESH PANDEY MD",1,1,5,4,4,NA,NA,49377.46,"803 Miller Avenue","TRUE PERFORMANCE AHN","Y"
"Clarion","BROOKS MEDICAL ARTS INC",4,0.806,2,25,31,2,2,30947.1747,"180 Greenville Avenue","TRUE PERFORMANCE IND","Y"
"Clarion","INTERNAL MEDICINE CLINIC",1,0.9,5,9,10,0,0,30947.1747,"24 Doctors Lane","TRUE PERFORMANCE","Y"
"Clarion","INTERNAL MEDICINE AND CANCER CARE",1,0.9,5,9,10,0,0,30947.1747,"150 Doctors Lane","","Y"
"Clarion","CLARION COMMUNITY MEDICINE UPMC",3,0.864,5,19,22,0,0,30947.1747,"22681 Route 68","","Y"
"Clarion","DOCTORS OF CLARION INC",5,0.5,1,2,4,NA,NA,30947.1747,"420 Wood Street","","Y"
"Clarks Summit","PRIME MED GEISINGER CLARK SUMMIT",1,0.75,1,6,8,NA,NA,73055.054,"790 Northern Boulevard","TRUE PERFORMANCE","Y"
"Clarks Summit","PRIME MED GEISINGER CLARKS SUMMIT NORTH BOULEVARD",1,0.75,1,9,12,2,2,73055.054,"231 North Blvd","TRUE PERFORMANCE","Y"
"Claysburg","PRIMARY CARE CLAYSBURG",1,0.97,5,32,33,0,0,38595.925,"365 Ward Street","TRUE PERFORMANCE PLUS COMM","Y"
"Claysville","CLAYSVILLE FAMILY PRACTICE",1,0.91,5,71,78,0,0,48649.868,"1263 Route 40 West","TRUE PERFORMANCE PLUS COMM","Y"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CORCINO AND HUCKESTEIN",1,1,5,9,9,NA,NA,34882.6488,"531 Hannah Street","TRUE PERFORMANCE","Y"
"Clearfield","CLEARFIELD PROF GRP LTD",2,0.933,5,14,15,0,0,34882.6488,"820 Turnpike Avenue","TRUE PERFORMANCE IND","Y"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CONRAD",3,0.857,4,6,7,NA,NA,34882.6488,"502 Park Avenue","TRUE PERFORMANCE","Y"
"Clearfield","G MOSCH MD LTD",4,0.75,1,12,16,2,2,34882.6488,"1036 Park Avenue Extension","TRUE PERFORMANCE IND","Y"
"Clinton","HVMG JOHN BAYUK",1,0.795,2,35,44,2,3,60914.1126,"1254 Route 30","TRUE PERFORMANCE PLUS COMM","Y"
"Clymer","DROZDIAK, RUSSELL A",1,0.882,5,30,34,0,0,46539.0923,"349 Franklin Street","TRUE PERFORMANCE PLUS COMM","Y"
"Coal Center","WHS FAMILY MEDICINE CALIFORNIA",1,0.895,5,17,19,0,0,41356.6592,"300 Technology Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Coalport","GLENDALE AREA MEDICAL ASSOCIATION INC",1,0.889,5,8,9,NA,NA,30188.0172,"850 Main Street","TRUE PERFORMANCE IND","Y"
"Cochranton","NPA COCHRANTON",2,0.867,5,13,15,0,0,45941.4518,"104 East Adams Street","TRUE PERFORMANCE IND","Y"
"Cochranton","COCHRANTON FAMILY PRACTICE",1,1,5,7,7,NA,NA,45941.4518,"180 North Franklin Street","TRUE PERFORMANCE","Y"
"Columbia","TWIN ROSE FAMILY MEDICINE",1,0.75,1,6,8,NA,NA,46508.3324,"306 North Seventh Street","LGH ACO","Y"
"Columbia","COLUMBIA REGIONAL HEALTH CENTER",2,0.583,1,7,12,4,4,46508.3324,"1786C Columbia Avenue","TRUE PERFORMANCE","Y"
"Conemaugh","WISNIEWSKI, JOHN M., MD",1,0.88,5,22,25,0,0,42619.4396,"340 First Street","TRUE PERFORMANCE IND","Y"
"Conneaut Lake","NPA LUCIAN",1,0.875,5,14,16,0,0,39410.355,"8508 State Highway 285","TRUE PERFORMANCE IND","Y"
"Conneaut Lake","LAKESIDE FAMILY MEDICINE UPMC",3,0.667,1,8,12,3,3,39410.355,"11065 State Highway 18","","Y"
"Conneaut Lake","ROBERT A BAZYLAK MD",2,0.75,1,12,16,2,2,39410.355,"12387 Conneaut Lake Road","TRUE PERFORMANCE","Y"
"Conneautville","CONNEAUT VALLEY HEALTH CENTER",1,1,5,6,6,NA,NA,42007.2211,"906 Washington Street","TRUE PERFORMANCE","Y"
"Connellsville","OPPY, JAMES M MD",3,0.889,5,16,18,0,0,35335.2888,"201 North Pittsburgh Street","TRUE PERFORMANCE IND","Y"
"Connellsville","ENANY II, ALBERT K MD",2,0.909,5,10,11,0,0,35335.2888,"208 S Arch Street","","Y"
"Connellsville","HIGHLANDS MEDICAL CORPORATION",6,0.75,1,6,8,NA,NA,35335.2888,"2620 C Memorial Boulevard","TRUE PERFORMANCE IND","Y"
"Connellsville","HIGHLANDS HOSPITAL PHYSICIANS",7,0.692,1,9,13,2,3,35335.2888,"814 Vanderbilt Road","TRUE PERFORMANCE AHN","Y"
"Connellsville","CONN FAMILY MEDICINE PC",4,0.875,5,7,8,NA,NA,35335.2888,"2616 Memorial Boulevard","TRUE PERFORMANCE IND","Y"
"Connellsville","FAYETTE PHYSICIAN NETWORK INC",1,1,5,5,5,NA,NA,35335.2888,"224 Memorial Boulevard","","Y"
"Connellsville","INTERNAL MEDICINE ASSOCIATES OF CONNELLSVILLE LLC",5,0.8,2,4,5,NA,NA,35335.2888,"261 East Crawford Avenue","","Y"
"Coopersburg","COOPERSBURG FAMILY PRACTICE",1,0.5,1,3,6,NA,NA,78422.3935,"101 South Main Street","TRUE PERFORMANCE","Y"
"Coraopolis","HVMG FIFTH AVENUE MEDICAL ASSOCIATES",1,0.94,5,47,50,0,0,64014.305,"1101 Fifth Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Coraopolis","HVMG FOUAD BASSILIOS",2,0.75,1,6,8,NA,NA,64014.305,"935 Thorn Run Road","TRUE PERFORMANCE PLUS COMM","Y"
"Corning","GUTHRIE MEDICAL PRACTICE PC",1,0.833,3,5,6,NA,NA,44721.8389,"130 Center Way","TRUE PERFORMANCE","Y"
"Corning","GUTHRIE MEDICAL GROUP PC",2,0.667,1,2,3,NA,NA,44721.8389,"130 Center Way","TRUE PERFORMANCE","Y"
"Corry","MEAD AVENUE FAMILY PRACTICE INC",3,0.875,5,7,8,NA,NA,35815.4107,"1086 Mead Avenue","TRUE PERFORMANCE AHN","Y"
"Corry","SAINT VINCENT MEDICAL GROUP OF CORRY",2,0.9,5,18,20,0,0,35815.4107,"315 York Street","TRUE PERFORMANCE AHN","Y"
"Corry","CORRY MEMORIAL HOSPITAL RURAL HEALTH CLINIC",1,1,5,6,6,NA,NA,35815.4107,"300 York Street","TRUE PERFORMANCE AHN","Y"
"Coudersport","CCMH FAMILY PRACTICE",2,0.889,5,8,9,NA,NA,43819.2286,"1001 East Second Street","TRUE PERFORMANCE","Y"
"Coudersport","SHINGLEHOUSE HEALTH CENTER",3,0.667,1,2,3,NA,NA,43819.2286,"129 North Puritain Street","TRUE PERFORMANCE","Y"
"Coudersport","CENTRAL POTTER HEALTH CENTER",1,1,5,5,5,NA,NA,43819.2286,"71 Elk Street","TRUE PERFORMANCE","Y"
"Cowansville","CLIFFORD VOGAN MD PC",1,0.929,5,39,42,0,0,41258.1476,"882 East Brady Road","TRUE PERFORMANCE IND","Y"
"Cranberry Township","SHARP, DAVID L., MD",3,0.889,5,8,9,NA,NA,89921.3171,"101 Smith Drive","","Y"
"Cranberry Township","STEPANOW, SAMUEL J MD",7,0.727,1,8,11,2,2,89921.3171,"213 Executive Drive","","Y"
"Cranberry Township","GORDON GOLD MD AND ASSOC UPMC",2,0.891,5,41,46,0,0,89921.3171,"3104 Unionville Road","","Y"
"Cranberry Township","GMA SCHOGEL AND FARDO FAMILY MED",4,0.886,5,31,35,0,0,89921.3171,"213 Executive Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Cranberry Township","ABSOLUTE PRIMARY CARE UPMC",1,1,5,10,10,0,0,89921.3171,"20630 Route 19","","Y"
"Cranberry Township","INTERNAL MEDICINE ASSOCIATES OF CRANBERRY UPMC",6,0.824,3,14,17,1,1,89921.3171,"20130 Route 19 Perry Highway","","Y"
"Cranberry Township","CRANBERRY INTERNAL MEDICINE ASSOCIATES",5,0.833,3,40,48,1,2,89921.3171,"20826 Route 19","TRUE PERFORMANCE AHN","Y"
"Cresson","UPMC MAINLINE MEDICAL ASSOCIATES",1,0.889,5,112,126,0,0,38782.2368,"792 Gallitzin Road","","Y"
"Cresson","CONEMAUGH PHYSICIAN GROUP CRESSON",2,0.857,4,18,21,0,1,38782.2368,"815 Second Street","TRUE PERFORMANCE PLUS COMM","Y"
"Cross Lanes","MARK L DOUGLAS DO",1,0.8,2,4,5,NA,NA,49020.8569,"5098 West Washington Street","TRUE PERFORMANCE","Y"
"Cumberland","NALLIN FAMILY HEALTH CARE PC",1,1,5,3,3,NA,NA,39160.6913,"909B Seton Drive","","Y"
"Cumberland","SUNIL K GUPTA MD PA",1,1,5,3,3,NA,NA,39160.6913,"625 Kent Avenue","","Y"
"Curwensville","PENN HIGHLANDS FAMILY MEDICINE CURWENSVILLE",2,0.75,1,6,8,NA,NA,34083.7291,"465 State Street","TRUE PERFORMANCE","Y"
"Curwensville","FORE YOUR HEALTH FAMILY MEDICINE LLC",1,0.8,2,4,5,NA,NA,34083.7291,"605 State Street","","Y"
"Dallas","DALLAS FAMILY PRACTICE LLC",2,0.875,5,7,8,NA,NA,55570.2712,"16 Church Street","TRUE PERFORMANCE","Y"
"Dallas","GMG DALLAS FAMILY PRACTICE",1,1,5,6,6,NA,NA,55570.2712,"114 Lt Michael Cleary Drive","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Dallastown","WELLSPAN FAMILY MEDICINE DALLASTOWN",1,1,5,18,18,0,0,56165.4125,"755 South Pleasant Avenue","TRUE PERFORMANCE","Y"
"Dallastown","DALLASTOWN MEDICAL ASSOCIATES LLP",2,0.923,5,12,13,0,0,56165.4125,"1010 Blymire Road","TRUE PERFORMANCE PLUS COMM","Y"
"Danville","GC INTERNAL MEDICINE",1,1,5,3,3,NA,NA,51550,"100 North Academy Ave","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Davidsville","MUNZER, FREDRICK DO",1,0.833,3,10,12,1,1,52475,"1800 Cambridge Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Delmont","DRS WAHAL ARIFF AND MARGOLIS UPMC",1,0.867,5,13,15,0,0,54224.952,"6530 Route 22","","Y"
"Derry","PRAKASH K VIN MD PC",1,0.833,3,20,24,1,1,38909.7525,"118 West Fourth Avenue","TRUE PERFORMANCE IND","Y"
"Dickson City","COR MEDICINE PC",1,0.667,1,2,3,NA,NA,44180.131,"312 Boulevard Avenue","TRUE PERFORMANCE","Y"
"Dillsburg","PINNACLEHEALTH FAMILYCARE  DILLSBURG",1,0.947,5,18,19,0,0,65853.1585,"1 Trinity Drive East","TRUE PERFORMANCE PLUS COMM","Y"
"Dillsburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE DILLSBURG",2,0.9,5,18,20,0,0,65853.1585,"126 West Church Street","TRUE PERFORMANCE","Y"
"Dingmans Ferry","LISA PATHAK MD LLC",1,0.5,1,2,4,NA,NA,56817.6529,"1592 Route 739","TRUE PERFORMANCE","Y"
"Donora","PETRO, DIMITRI M, MD",2,0.875,5,7,8,NA,NA,28286.983,"718 McKean Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Donora","BOBAK, WLADYSLAW, MD",1,0.917,5,11,12,0,0,28286.983,"601 Thompson Avenue","","Y"
"Dover","WELLSPAN INTERNAL MEDICINE DOVER",1,0.938,5,15,16,0,0,53298.134,"4020 Carlisle Road","TRUE PERFORMANCE","Y"
"Dover","DAVENSHIRE MEDICAL CENTER PARTNERSHIP",2,0.87,5,20,23,0,0,53298.134,"3740 Carlisle Road","TRUE PERFORMANCE PLUS COMM","Y"
"Du Bois","PENN HIGHLANDS INTERNAL MEDICINE GRAECA AND KRUK",5,0.75,1,6,8,NA,NA,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"Du Bois","ROEMER, PAUL B MD",1,1,5,5,5,NA,NA,42816.3343,"211 Beaver Drive","","Y"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE SACHS",1,1,5,11,11,0,0,42816.3343,"635 Maple Avenue","TRUE PERFORMANCE","Y"
"Du Bois","OBRYON FAMILY MEDICINE INC",4,0.857,4,6,7,NA,NA,42816.3343,"898 Beaver Drive","TRUE PERFORMANCE IND","Y"
"Du Bois","CLEARFIELD JEFFERSON PRIMARY CARE ASSOC PC",3,0.929,5,13,14,0,0,42816.3343,"33 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","PENN HIGHLANDS QCARE GROUP",4,0.75,1,3,4,NA,NA,42816.3343,"621 South Main Street","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS INTERNAL MEDICINE GOYAL AND PAREKH",2,0.9,5,9,10,0,0,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KOZLOSKI AND USAITIS",3,0.8,2,8,10,1,1,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","ERIC PAUL PECK DO",1,1,5,5,5,NA,NA,42816.3343,"90 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","HEALTHY LIVING FAMILY MEDICINE PLLC",5,0.667,1,2,3,NA,NA,42816.3343,"51 Delaware Street","TRUE PERFORMANCE","Y"
"Dunbar","DUNBAR MEDICAL ASSOCIATES PLLC",1,0.929,5,13,14,0,0,40899.3541,"1100 Grosscup Avenue","TRUE PERFORMANCE","Y"
"Dunbar","HEALTH FIRST MEDICAL CENTER",2,0.875,5,14,16,0,0,32324.3116,"1829 University Drive","","Y"
"Duncannon","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",1,0.875,5,14,16,0,0,53385.2424,"51 Business Campus Way","TRUE PERFORMANCE","Y"
"Dunmore","DODGE, NICHOLAS D MD",2,0.5,1,2,4,NA,NA,44253.7319,"1401 Electric Street","","Y"
"Dunmore","PRIME MED GEISINGER DUNMORE",1,0.667,1,4,6,NA,NA,32969.9405,"1140 Quincy Ave","TRUE PERFORMANCE","Y"
"Dupont","MORAN SR, MARTIN J DO PC",1,0.75,1,3,4,NA,NA,46626.1314,"217 Lackawanna Ave","TRUE PERFORMANCE","Y"
"East Berlin","ZITTLE, MICHAEL A DO",1,1,5,5,5,NA,NA,61699.8151,"312 Harrisburg Street","","Y"
"East Berlin","WELLSPAN FAMILY MEDICINE EAST BERLIN",1,1,5,23,23,0,0,61699.8151,"105 Fourth Street","TRUE PERFORMANCE","Y"
"East Earl","WELLSPAN FAMILY MEDICINE TERRE HILL",1,1,5,5,5,NA,NA,58596.8576,"770 Broad Street","TRUE PERFORMANCE","Y"
"East Liverpool","HVMG PRIMARY CARE CALCUTTA",1,0.771,2,27,35,3,4,37573.4485,"48462 Bell School Road","TRUE PERFORMANCE PLUS COMM","Y"
"East Mc Keesport","CHOI, SEAN H MD",1,1,5,4,4,NA,NA,41293.2262,"333 Lincoln Highway","","Y"
"East Petersburg","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",1,1,5,11,11,0,0,61818,"5665 Main Street","LGH ACO","Y"
"East Stroudsburg","SIBBERING AND MIELNICKI PC",1,1,5,6,6,NA,NA,62574.6362,"5221 Milford Road","TRUE PERFORMANCE","Y"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",2,0.9,5,18,20,0,0,53097.2989,"239 East Brown Street","TRUE PERFORMANCE PLUS COMM","Y"
"East Stroudsburg","FAMILY CARE CENTERS INC",3,0.859,4,55,64,0,1,53097.2989,"206 East Brown Street","TRUE PERFORMANCE","Y"
"East York","KRAJEWSKI, WALTER M DO",1,1,5,3,3,NA,NA,62201.9535,"3230 Eastern Boulevard","","Y"
"Easton","SHARMA, OM MD PC",1,1,5,12,12,0,0,47063.4163,"2100 Lehigh Street","TRUE PERFORMANCE","Y"
"Easton","FULETRA, GOVINDJI B MD PC",9,0.5,1,2,4,NA,NA,47063.4163,"1950 Hay Terrace","","Y"
"Easton","ST LUKES RIVERSIDE INTERNAL MEDICINE",1,1,5,5,5,NA,NA,69973.5931,"1700 St Lukes Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",5,0.92,5,23,25,0,0,69973.5931,"3735 Nazareth Road","TRUE PERFORMANCE IND","Y"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",4,0.923,5,12,13,0,0,69973.5931,"2925 William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","EASTON MEDICAL ASSOCIATES",6,0.833,3,5,6,NA,NA,82245.0176,"1800 Sullivan Trail","TRUE PERFORMANCE","Y"
"Easton","EASTON INTERNAL MEDICAL ASSOCIATES",8,0.8,2,4,5,NA,NA,47063.4163,"17 23 Northampton Street","TRUE PERFORMANCE","Y"
"Easton","EASTON COMMUNITY CARE CENTER",1,1,5,7,7,NA,NA,47063.4163,"325 Pine Street","TRUE PERFORMANCE","Y"
"Easton","NORTHAMPTON INTERNAL MEDICINE AT CORPORATE DRIVE",6,0.833,3,5,6,NA,NA,69973.5931,"21 Corporate Drive","TRUE PERFORMANCE","Y"
"Ebensburg","CHI MASTRINE",3,0.846,4,11,13,0,1,45843.9089,"Lovell Park Professional Building","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CHI EBENSBURG FAM PRAC",1,0.923,5,12,13,0,0,45843.9089,"1100 W High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","MAGLEY FAMILY PRACTICE INC",5,0.778,2,7,9,NA,NA,45843.9089,"1100 West High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","DR MOLLY B TROSTLE DO INTERNAL MEDICINE INC",4,0.786,2,11,14,1,2,45843.9089,"881 Hills Plaza Drive","TRUE PERFORMANCE IND","Y"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",2,0.9,5,9,10,0,0,45843.9089,"188 Industrial Park Road","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CONEMAUGH PHYSICIAN GROUP JAMESWAY ROAD",6,0.75,1,3,4,NA,NA,45843.9089,"236 Jamesway Road","TRUE PERFORMANCE PLUS COMM","Y"
"Edinboro","EDINBORO MEDICAL CENTER",1,0.875,5,28,32,0,0,49852.2454,"450 Erie Street","TRUE PERFORMANCE AHN","Y"
"Edinboro","FAMILY HLTH CARE EDINBORO",2,0.857,4,12,14,0,1,49852.2454,"208 Waterford Street","","Y"
"Edwardsville","RURAL HEALTH CORP MED DIV LUZERNE",1,1,5,6,6,NA,NA,42131.9256,"468 Northhampton Street","TRUE PERFORMANCE","Y"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,0.846,4,11,13,0,1,59155.4859,"845 Route 519","TRUE PERFORMANCE PLUS COMM","Y"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,0.933,5,14,15,0,0,41399,"116 Main Street","TRUE PERFORMANCE AHN","Y"
"Eldred","ELDRED HEALTH CENTER",1,1,5,4,4,NA,NA,41910,"139 Main Street","TRUE PERFORMANCE","Y"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",3,0.815,2,22,27,1,2,50931.1452,"1001 Weigles Hill Road","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabeth","JAMES T CAMPAGNA MD PC",2,0.824,3,14,17,1,1,50931.1452,"605 Scenery Drive","TRUE PERFORMANCE AHN","Y"
"Elizabeth","ELIZABETH TOWNSHIP FAMILY MEDICINE UPMC",1,0.867,5,13,15,0,0,50931.1452,"300 Scenery Drive","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",4,0.825,3,33,40,1,2,57048.2071,"418 Cloverleaf Road","LGH ACO","Y"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",2,0.923,5,12,13,0,0,57048.2071,"1 Continental Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabethtown","ELIZABETHTOWN FAMILY HEALTH",3,0.857,4,6,7,NA,NA,57048.2071,"300 Maytown Road","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE SYCAMORE SQUARE",1,0.944,5,17,18,0,0,57048.2071,"99 Masonic Drive","LGH ACO","Y"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",1,1,5,4,4,NA,NA,42950.2271,"273 Route 288","TRUE PERFORMANCE PLUS COMM","Y"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",2,0.851,4,40,47,0,1,42950.2271,"1673 Route 65","TRUE PERFORMANCE AHN","Y"
"Emlenton","EMLENTON AREA FAM PRAC UPMC",1,1,5,5,5,NA,NA,42844.9965,"516 Main Street","","Y"
"Emmaus","LVPG FAMILY MEDICINE EMMAUS",1,1,5,11,11,0,0,64040.5062,"1040 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",2,0.818,2,9,11,1,1,64040.5062,"619 Dalton Street","TRUE PERFORMANCE PLUS COMM","Y"
"Emporium","KEYSTONE RURAL HEALTH CONSORTIA INC",2,0.889,5,8,9,NA,NA,38768.0716,"90 East Second Street","TRUE PERFORMANCE IND","Y"
