"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"East Liverpool","THOMAS AND HUSAIN MED ASSOC INC",2,0.667,3,6,9,NA,NA,37573.4485,"48681 Calcutta Smithferry Road","","Y"
"East Liverpool","TAE H JUNG MD INC",3,0.375,1,3,8,NA,NA,37573.4485,"15424 Sprucevale Road","","Y"
"East Mc Keesport","CHOI, SEAN H MD",1,0.333,1,2,6,NA,NA,41293.2262,"333 Lincoln Highway","","Y"
"East Petersburg","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",1,0.739,3,34,46,1,6,61818,"5665 Main Street","LGH ACO","Y"
"East Stroudsburg","SIBBERING AND MIELNICKI PC",2,0.714,3,5,7,NA,NA,62574.6362,"5221 Milford Road","TRUE PERFORMANCE","Y"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",1,0.854,4,70,82,0,1,53097.2989,"239 East Brown Street","TRUE PERFORMANCE PLUS COMM","Y"
"East Stroudsburg","FAMILY CARE CENTERS INC",3,0.623,2,96,154,22,37,53097.2989,"206 East Brown Street","TRUE PERFORMANCE","Y"
"East York","KRAJEWSKI, WALTER M DO",1,0.429,1,3,7,NA,NA,62201.9535,"3230 Eastern Boulevard","","Y"
"Easton","REDI CARE PHYSICIANS INC",16,0.2,1,2,10,6,7,69973.5931,"2461 Nazareth Road","TRUE PERFORMANCE","Y"
"Easton","MANAGED HEALTHCARE INC",4,0.8,4,4,5,NA,NA,47063.4163,"401 West Berwick Street","","Y"
"Easton","BHARAT K MEHTA MD PC",8,0.778,4,7,9,NA,NA,69973.5931,"2632 Nazareth Road","","Y"
"Easton","VACHHANI, MANU P MD",9,0.769,4,10,13,0,2,69973.5931,"3729 Easton Nazareth Hwy","TRUE PERFORMANCE","Y"
"Easton","EASTON FAMILY PRACTICE PC",4,0.8,4,4,5,NA,NA,47063.4163,"1901 Hay Terrace 5","TRUE PERFORMANCE","Y"
"Easton","SHARMA, OM MD PC",11,0.739,3,17,23,1,3,47063.4163,"2100 Lehigh Street","TRUE PERFORMANCE","Y"
"Easton","FULETRA, GOVINDJI B MD PC",10,0.75,3,6,8,NA,NA,47063.4163,"1950 Hay Terrace","","Y"
"Easton","ST LUKES RIVERSIDE INTERNAL MEDICINE",7,0.792,4,19,24,0,2,69973.5931,"1700 St Lukes Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",2,0.839,4,78,93,0,2,69973.5931,"3735 Nazareth Road","TRUE PERFORMANCE IND","Y"
"Easton","LVPG FAMILY MEDICINE-EASTON",15,0.333,1,1,3,NA,NA,69973.5931,"2401 Northampton Street","TRUE PERFORMANCE IND","Y"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",12,0.65,2,13,20,3,5,69973.5931,"2925 William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","EASTON MEDICAL ASSOCIATES",14,0.467,1,7,15,5,6,82245.0176,"1800 Sullivan Trail","TRUE PERFORMANCE","Y"
"Easton","EASTON INTERNAL MEDICAL ASSOCIATES",4,0.8,4,12,15,0,1,47063.4163,"17 23 Northampton Street","TRUE PERFORMANCE","Y"
"Easton","EASTON COMMUNITY CARE CENTER",1,0.842,4,16,19,0,1,47063.4163,"325 Pine Street","TRUE PERFORMANCE","Y"
"Easton","BETHLEHEM AREA PEDIATRIC ASSOCIATES",13,0.5,1,3,6,NA,NA,69973.5931,"2925  William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","NORTHAMPTON INTERNAL MEDICINE AT CORPORATE DRIVE",3,0.818,4,9,11,0,1,69973.5931,"21 Corporate Drive","TRUE PERFORMANCE","Y"
"Ebensburg","CHI MASTRINE",6,0.735,3,25,34,1,5,45843.9089,"Lovell Park Professional Building","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CHI EBENSBURG FAM PRAC",1,0.909,5,20,22,0,0,45843.9089,"1100 W High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","MAGLEY FAMILY PRACTICE INC",5,0.739,3,17,23,1,3,45843.9089,"1100 West High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","DR MOLLY B TROSTLE DO INTERNAL MEDICINE INC",2,0.902,5,37,41,0,0,45843.9089,"881 Hills Plaza Drive","TRUE PERFORMANCE IND","Y"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",3,0.857,4,24,28,0,1,45843.9089,"188 Industrial Park Road","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CONEMAUGH PHYSICIAN GROUP JAMESWAY ROAD",4,0.8,4,16,20,0,2,45843.9089,"236 Jamesway Road","TRUE PERFORMANCE PLUS COMM","Y"
"Edinboro","EDINBORO MEDICAL CENTER",1,0.816,4,80,98,0,5,49852.2454,"450 Erie Street","TRUE PERFORMANCE AHN","Y"
"Edinboro","FAMILY HLTH CARE EDINBORO",2,0.784,4,29,37,0,3,49852.2454,"208 Waterford Street","","Y"
"Edwardsville","RURAL HEALTH CORP MED DIV LUZERNE",1,0.8,4,8,10,0,1,42131.9256,"468 Northhampton Street","TRUE PERFORMANCE","Y"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,0.807,4,46,57,0,4,59155.4859,"845 Route 519","TRUE PERFORMANCE PLUS COMM","Y"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,0.725,3,58,80,3,11,41399,"116 Main Street","TRUE PERFORMANCE AHN","Y"
"Eldred","ELDRED HEALTH CENTER",1,0.857,4,6,7,NA,NA,41910,"139 Main Street","TRUE PERFORMANCE","Y"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",3,0.6,2,54,90,15,24,50931.1452,"1001 Weigles Hill Road","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabeth","JAMES T CAMPAGNA MD PC",2,0.677,3,21,31,3,6,50931.1452,"605 Scenery Drive","TRUE PERFORMANCE AHN","Y"
"Elizabeth","ELIZABETH TOWNSHIP FAMILY MEDICINE UPMC",1,0.698,3,37,53,4,9,50931.1452,"300 Scenery Drive","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",1,0.788,4,130,165,0,12,57048.2071,"418 Cloverleaf Road","LGH ACO","Y"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",4,0.685,3,37,54,5,10,57048.2071,"1 Continental Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabethtown","ELIZABETHTOWN FAMILY HEALTH",3,0.75,3,9,12,1,2,57048.2071,"300 Maytown Road","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE SYCAMORE SQUARE",2,0.762,4,16,21,0,3,57048.2071,"99 Masonic Drive","LGH ACO","Y"
"Elkins","DAVIS MEDICAL CENTER PHYSICIANS",1,0.667,3,2,3,NA,NA,37540.7007,"812 Gorman Avenue","TRUE PERFORMANCE","Y"
"Elkland","NPCHS ELKLAND LAUREL HEALTH CENTER",1,0.5,1,2,4,NA,NA,36675,"103 Forestview Drive","TRUE PERFORMANCE","Y"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",1,0.8,4,28,35,0,3,42950.2271,"273 Route 288","TRUE PERFORMANCE PLUS COMM","Y"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",2,0.681,3,62,91,8,17,42950.2271,"1673 Route 65","TRUE PERFORMANCE AHN","Y"
"Elverson","MORGANTOWN FAMILY PRACTICE LLC",1,0.25,1,1,4,NA,NA,70454.2243,"4103 West Main Street","","Y"
"Emlenton","EMLENTON AREA FAM PRAC UPMC",1,0.353,1,6,17,7,9,42844.9965,"516 Main Street","","Y"
"Emmaus","LVPG FAMILY MEDICINE EMMAUS",3,0.737,3,28,38,1,5,64040.5062,"1040 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",2,0.756,3,34,45,1,5,64040.5062,"619 Dalton Street","TRUE PERFORMANCE PLUS COMM","Y"
"Emmaus","EAST PENN MEDICAL PRACTICE",1,0.8,4,16,20,0,2,64040.5062,"723 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emmitsburg","EMMITSBURG OSTEO PRIMARY CARE CTR",1,1,5,4,4,NA,NA,55176.34,"121 123 West Main Street","","Y"
"Emporium","KEYSTONE RURAL HEALTH CONSORTIA INC",2,0.778,4,14,18,0,2,38768.0716,"90 East Second Street","TRUE PERFORMANCE IND","Y"
"Emporium","EMPORIUM HEALTH CENTER",1,0.857,4,12,14,0,1,38768.0716,"288 Sizerville Road","TRUE PERFORMANCE","Y"
"Emporium","PENN HIGHLANDS FAMILY MEDICINE BOWSER",3,0.727,3,8,11,1,2,38768.0716,"416 North Broad Street","TRUE PERFORMANCE","Y"
"Enola","GOOD HOPE FAMILY PHYSICIANS",1,0.811,4,142,175,0,9,60321.9544,"1830 Good Hope Road","TRUE PERFORMANCE PLUS COMM","Y"
"Enola","GEISINGER HSMG FAMILY PRACTICE ENOLA",2,0.75,3,9,12,1,2,60321.9544,"310 East Penn Drive","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE LAKE STREET",4,0.684,3,13,19,2,4,53627.238,"136 Lake Street","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE TROUT RUN",5,0.643,2,9,14,2,4,53627.238,"808 Pleasant View Drive","TRUE PERFORMANCE","Y"
"Ephrata","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",2,0.816,4,31,38,0,2,53627.238,"1635 West Main Street","LGH ACO","Y"
"Ephrata","WELLSPAN INTERNAL MEDICINE EPHRATA",3,0.78,4,32,41,0,4,53627.238,"446 North Reading Road","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE 207 W FULTON ST",1,0.833,4,5,6,NA,NA,53627.238,"207 West Fulton Street","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE 222 W FULTON ST",6,0.286,1,2,7,NA,NA,53627.238,"222 West Fulton Street","TRUE PERFORMANCE","Y"
"Erie","ESPER, ROBERT J, DO",13,0.833,4,20,24,0,1,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","VOORA, BHARATHI S MD",3,0.917,5,11,12,0,0,51738.0732,"2005 West 8th Street","","Y"
"Erie","DUGAN, ROBERT B, DO",18,0.815,4,22,27,0,2,42138.7429,"926 W 38th St","TRUE PERFORMANCE IND","Y"
"Erie","ESPER, ERIK O, DO",38,0.722,3,13,18,1,3,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","ESPER, GARY F., DO",23,0.8,4,12,15,0,1,42138.7429,"4002 Schaper Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","ST VINCENT MED GROUP SPECIALISTS",26,0.778,4,7,9,NA,NA,14780,"232 West 25th Street","","Y"
"Erie","ALLISON, ROBERT B DO",52,0,1,0,4,NA,NA,47379.2358,"4234 Buffalo Road","","Y"
"Erie","OSTEOPATHIC INTERNAL MED ASSOC",44,0.667,3,16,24,3,5,42138.7429,"2010 West 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","KALATA, JOHN J DO",49,0.52,1,13,25,6,9,23522.6467,"404 East Eighth Street","TRUE PERFORMANCE AHN","Y"
"Erie","EAST HARBOR PRIMARY CARE",24,0.781,4,25,32,0,3,47379.2358,"4950 Buffalo Road","TRUE PERFORMANCE AHN","Y"
"Erie","COMMUNITY HEALTH NET",33,0.745,3,35,47,1,6,13886.0268,"1202 State Street","TRUE PERFORMANCE IND","Y"
"Erie","BOJEWSKI, BRYANT E DO",43,0.692,3,9,13,1,3,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","SWANSON III, WILLIAM K DO",26,0.778,4,14,18,0,2,13886.0268,"306 West 11th Street","","Y"
"Erie","LAKESHORE FAMILY PRACTICE",17,0.817,4,49,60,0,3,47379.2358,"5241 Buffalo Road","","Y"
"Erie","WEST ERIE MEDICAL GROUP",39,0.715,3,98,137,7,20,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","MCCLELLAND FAMILY PRACTICE",20,0.811,4,73,90,0,5,47379.2358,"2240 East 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","LIBERTY FAMILY PRACTICE",12,0.867,5,52,60,0,0,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT FAMILY MEDICINE CENTER",19,0.813,4,78,96,0,5,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","JANUS, EDWARD E DO PC",47,0.619,2,13,21,3,6,51738.0732,"3123 W 12th Street","","Y"
"Erie","SAINT VINCENT SPORTS MEDICINE CTR",51,0.4,1,2,5,NA,NA,61240.2787,"4247 West Ridge Road","","Y"
"Erie","GRANDVIEW FAMILY PRACTICE",34,0.729,3,43,59,2,8,41845.1397,"4500 Pine Avenue","","Y"
"Erie","YOUR HOMETOWN HEALTH PARTNERS",16,0.826,4,57,69,0,3,61240.2787,"3910 Caughey Road","","Y"
"Erie","LEONE, JOSEPH A, DO",8,0.9,5,18,20,0,0,42138.7429,"926 West 38th Street","TRUE PERFORMANCE IND","Y"
"Erie","HARBORCREEK FAMILY PHYSICIANS",36,0.728,3,59,81,3,11,47379.2358,"5241 Buffalo Road","","Y"
"Erie","LECOM MAE SPECIALISTS",8,0.9,5,9,10,0,0,51331.4104,"5401 Peach Street","","Y"
"Erie","GREAT LAKES FAMILY MEDICINE",21,0.804,4,37,46,0,3,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","BAY HARBOR FAMILY MEDICINE",41,0.708,3,17,24,2,4,27358.3331,"333 State Street","","Y"
"Erie","PREGLER, FRANK C DO",48,0.524,1,22,42,10,15,41845.1397,"3710 Pine Avenue","TRUE PERFORMANCE IND","Y"
"Erie","BAYSIDE FAMILY MEDICINE",44,0.667,3,24,36,4,7,27358.3331,"510 Cranberry Street","","Y"
"Erie","LECOM MAE PCP",42,0.707,3,104,147,8,23,51331.4104,"5637 Peach Street","TRUE PERFORMANCE AHN","Y"
"Erie","HEALTHY FAMILIES",28,0.774,4,41,53,0,5,13886.0268,"1700 Peach Street","","Y"
"Erie","PORT ERIE FAMILY MEDICINE",15,0.828,4,48,58,0,2,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","GOOD HEALTH FAMILY MEDICINE",32,0.75,3,15,20,1,3,51738.0732,"1339 West 6th Street","","Y"
"Erie","MILLCREEK FAMILY PRACTICE AND INTERNAL MEDICINE",6,0.909,5,221,243,0,0,51738.0732,"2501 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","EPN HAMOT URGENT CARE LLC",50,0.5,1,6,12,4,5,51331.4104,"7200 Peach Street","","Y"
"Erie","DR NATALIE TEYGART PC",31,0.76,4,19,25,0,3,42138.7429,"939 West 38th Street","","Y"
"Erie","MERLINE FAMILY MEDICINE",1,1,5,14,14,0,0,51331.4104,"17 Merline Avenue","","Y"
"Erie","GREENFIELD INTERNAL MEDICINE",29,0.77,4,77,100,0,9,27358.3331,"300 State Street","","Y"
"Erie","SUMMIT FAMILY PRACTICE",37,0.725,3,103,142,5,20,42138.7429,"3330 Peach Street","","Y"
"Erie","LAKE ERIE MEDICAL GROUP PC",7,0.907,5,68,75,0,0,27551.5259,"145 West 23rd Street","TRUE PERFORMANCE AHN","Y"
"Erie","PINECREST FAMILY PRACTICE UPMC",34,0.729,3,62,85,3,12,41845.1397,"3535 Pine Avenue","","Y"
"Erie","PRIMARY CARE WEST UPMC",30,0.765,4,78,102,0,10,51738.0732,"1101 Peninsula Drive","","Y"
"Erie","INTERVENTIONAL PAIN CLINIC PC",13,0.833,4,10,12,0,1,51738.0732,"3800 West 12th Street","","Y"
"Erie","CHN HARBORCREEK HEALTH CENTER",40,0.714,3,5,7,NA,NA,49341.5049,"4401 Iroquois Avenue","TRUE PERFORMANCE IND","Y"
"Erie","LIGHTHOUSE FAMILY MEDICINE",11,0.88,5,22,25,0,0,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","UPMC HAMOT MEDICAL GROUP ZUCK ROAD",46,0.64,2,16,25,3,6,42138.7429,"4108 Zuck Road","","Y"
"Erie","SAINT VINCENT PENINSULA FAMILY MEDICINE",25,0.78,4,46,59,0,5,61240.2787,"2828 Sterrettania Road","TRUE PERFORMANCE AHN","Y"
"Erie","AHN HEALTH AND WELLNESS PAVILION",10,0.891,5,155,174,0,0,61240.2787,"4247 West Ridge Road","TRUE PERFORMANCE AHN","Y"
"Erie","WESTMINSTER FAMILY MEDICINE",5,0.915,5,108,118,0,0,61240.2787,"3822 Colonial Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT WOUND CENTER",3,0.917,5,11,12,0,0,14780,"232 West 25th Street","","Y"
"Erie","GLENWOOD FAMILY MEDICINE",22,0.802,4,105,131,0,8,41845.1397,"213 East 41st Street","TRUE PERFORMANCE AHN","Y"
"Erie","UPMC HEART AND VASCULAR INSTITUTE AT UPMC HAMOT",1,1,5,3,3,NA,NA,27358.3331,"120 East Second Street","","Y"
"Etters","WELLSPAN FAMILY MEDICINE VALLEY GREEN",1,0.771,4,37,48,0,5,63606.4649,"1790 Old Trail Road","TRUE PERFORMANCE","Y"
"Evans City","ELLIOT SMITH MD ASSOCIATES",1,0.714,3,60,84,4,13,60189.4914,"217 East Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Everett","PENNWOOD FAMILY MEDICINE UPMC",1,0.879,5,58,66,0,0,41470.5617,"227 Hospital Drive","","Y"
"Everett","TORRES FAMILY MEDICINE UPMC",2,0.81,4,17,21,0,2,41470.5617,"220 West Main Street","","Y"
"Everett","GEORGE M ZUBAK UPMC",3,0.583,2,7,12,3,4,41470.5617,"300 North Spring Street","","Y"
"Exton","GATEWAY MEDICAL ASSOCIATES PC",1,1,5,12,12,0,0,89035.2277,"412 Creamery Way","","Y"
"Exton","MEYER, CHRISTINE MD LLC",1,1,5,3,3,NA,NA,89035.2277,"750 West Lincoln Highway","","Y"
"Fairfield","WELLSPAN FAMILY MEDICINE FAIRFIELD",1,0.813,4,26,32,0,2,66543.6029,"4910A Fairfield Road","TRUE PERFORMANCE","Y"
"Fairmont","MANCHIN CLINIC SOUTH LLC",1,0.75,3,3,4,NA,NA,40780.2168,"181 Middletown Circle","","Y"
"Fairmount City","SEMEYN FAMILY PRACTICE NB",2,0.91,5,61,67,0,0,45955.0289,"82 Town Run Road","TRUE PERFORMANCE","Y"
"Fairmount City","BROOKVILLE HOSPITAL FAMILY PRACTICE NEW BETHLEHEM",1,0.933,5,42,45,0,0,45955.0289,"1323 Brookville Street","TRUE PERFORMANCE","Y"
"Fairview","FAIRVIEW FAMILY PRACTICE",1,0.909,5,20,22,0,0,70998.897,"7176 West Ridge Road","TRUE PERFORMANCE IND","Y"
"Fairview","PRIMARY CARE PARTNERS",2,0.837,4,41,49,0,2,70998.897,"7287 West Ridge Road","","Y"
"Farmington","FARMINGTON MEDICAL CENTER INC",1,0.5,1,14,28,8,11,57611.7285,"4176 National Pike","","Y"
"Farrell","MULTARI, ROBERT D DO PC",2,0.429,1,9,21,7,10,28619.4327,"2120 Likens Lane","","Y"
"Farrell","SHENANGO VALLEY FAMILY MEDICINE CENTER UPMC",1,0.714,3,15,21,1,4,28619.4327,"2000 Memorial Drive","","Y"
"Fishertown","CHESTNUT RIDGE FAMILY MEDICINE UPMC",1,0.918,5,67,73,0,0,43866,"2040 Quaker Valley Road","","Y"
"Fleetwood","LVPG FAMILY MEDICINE MOSELEM SPRINGS",1,0.7,3,14,20,2,4,67993.5156,"14351 Kutztown Road","TRUE PERFORMANCE IND","Y"
"Fogelsville","LVPG INTERNAL MEDICINE FOGELSVILLE",1,0.864,5,51,59,0,0,73344.6505,"1431 Nursery Street","TRUE PERFORMANCE IND","Y"
"Fogelsville","ST LUKES FOGELSVILLE FAMILY MEDICINE",2,0.5,1,2,4,NA,NA,73344.6505,"8031 Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Force","PENN HIGHLANDS INTERNAL MEDICINE ALBANESE",1,0.6,2,6,10,2,3,44265,"230 Hemlock Avenue","TRUE PERFORMANCE","Y"
"Ford City","MALIK, MOHAMMAD K, MD",3,0.294,1,5,17,8,10,36712.0654,"834 Fourth Avenue","","Y"
"Ford City","GELACEK, PHILIP A MD PC",2,0.716,3,187,261,12,38,36712.0654,"313 Ford Street","TRUE PERFORMANCE IND","Y"
"Ford City","BHS FORD CITY FAMILY PRACTICE",1,0.786,4,154,196,0,15,36712.0654,"432 Third Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Fort Washington","FAMILY PRACTICE ASSOCIATES OF UPPER DUBLIN",1,0.75,3,3,4,NA,NA,106374.2609,"1244 Fort Washington Avenue","","Y"
"Forty Fort","WILLIAM H BOYLE MD PC",4,0.684,3,13,19,2,4,42131.9256,"1732 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Forty Fort","GERNHARDT, ELIZABETH A DO",1,1,5,6,6,NA,NA,42131.9256,"920 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Forty Fort","ROY W GERNHARDT, MD PC",3,0.714,3,5,7,NA,NA,42131.9256,"1732 Wyoming Ave","TRUE PERFORMANCE","Y"
"Forty Fort","JAMES WILLIAM GALASSO III DO",2,0.8,4,4,5,NA,NA,42131.9256,"1169 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Frackville","CORNERSTONE COORDINATED HEALTH CARE LLC",2,0.5,1,2,4,NA,NA,41333.4095,"40 West Frack Street","","Y"
"Frackville","GMG FRACKVILLE FAMILY PRACTICE",1,0.789,4,15,19,0,2,41333.4095,"701 West Oak St","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Franklin","CENEDELLA, STEPHEN C MD",4,0.5,1,2,4,NA,NA,39017.3093,"150 Prospect Avenue","","Y"
"Franklin","NPA FRANKLIN",1,0.85,4,17,20,0,1,39017.3093,"1263 Elk Street","TRUE PERFORMANCE IND","Y"
"Franklin","FRANKLIN COMMUNITY MEDICINE UPMC",2,0.765,4,26,34,0,4,39017.3093,"464 Allegheny Boulevard","","Y"
"Franklin","JAY D STEVENS MD PC",3,0.714,3,10,14,1,3,39017.3093,"150 Prospect Avenue","TRUE PERFORMANCE IND","Y"
"Fredericksburg","FREDERICKSBURG COMM HEALTH CTR PC",1,0.872,5,102,117,0,0,55283.0474,"120 South Tan Street","TRUE PERFORMANCE","Y"
"Fredericktown","CENTERVILLE CLINICS INC",1,0.751,3,314,418,4,46,49369.4259,"1070 Old National Pike Road","TRUE PERFORMANCE PLUS COMM","Y"
"Freeland","RURAL HEALTH CORP MED DIV FREELAND",1,1,5,4,4,NA,NA,37636.4593,"404 Ridge Street","TRUE PERFORMANCE","Y"
"Frostburg","JESUS H TAN MD",1,0.714,3,5,7,NA,NA,40297.6871,"4 South Broadway","","Y"
"Galeton","GALETON HEALTH CENTER",1,0.667,3,2,3,NA,NA,36107,"30 River Street","TRUE PERFORMANCE","Y"
"Gallipolis","HOLZER CLINIC LLC",1,0.706,3,12,17,1,3,36172.9063,"100 Jackson Pike","","Y"
"Gap","LANCHESTER MED CTR LTD",2,0.333,1,1,3,NA,NA,56895.7932,"381 Gap Newport Pike","","Y"
"Gap","LGHP PENN MEDICINE FAMILY MEDICINE COUNTY LINE",1,0.774,4,24,31,0,3,56895.7932,"5360 Lincoln Highway","LGH ACO","Y"
"Gettysburg","GETTYSBURG FAMILY  PRACTICE INC",4,0.827,4,86,104,0,4,52663.1452,"524 South Washington Street","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN INTERNAL MEDICINE V TWIN DRIVE",1,0.9,5,54,60,0,0,52663.1452,"40 V Twin Drive","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN FAMILY MEDICINE HERR'S RIDGE",3,0.833,4,10,12,0,1,52663.1452,"820 Chambersburg Road","TRUE PERFORMANCE","Y"
"Gettysburg","APPLE RIDGE FAMILY MEDICINE",5,0.792,4,42,53,0,4,52663.1452,"1311 Biglerville Road","TRUE PERFORMANCE","Y"
"Gettysburg","WETZEL FAMILY MEDICINE",6,0.727,3,16,22,1,3,52663.1452,"312 Baltimore Street","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN INTERNAL MEDICINE WASHINGTON STREET",2,0.865,5,45,52,0,0,52663.1452,"423 South Washington Street","TRUE PERFORMANCE","Y"
"Gibsonia","HEALTH QUEST MED ASSOC LLC",3,0.78,4,198,254,0,21,84956.979,"5318 Ranalli Drive","TRUE PERFORMANCE AHN","Y"
"Gibsonia","ST BARNABAS MED CTR FAM PRAC",4,0.579,2,11,19,4,6,84956.979,"5830 Meridian Road","","Y"
"Gibsonia","PINE RICHLAND MEDICAL ASSOCIATES",2,0.803,4,183,228,0,13,84956.979,"5375 William Flynn Highway","TRUE PERFORMANCE AHN","Y"
"Gibsonia","WELLCARE MEDICAL ASSOCIATES PC",1,1,5,5,5,NA,NA,84956.979,"5061 William Flynn Highway","","Y"
"Girard","ELK VALLEY MEDICAL CENTER",1,0.787,4,70,89,0,7,48202.7414,"5165 Imperial Parkway","TRUE PERFORMANCE AHN","Y"
"Glen Dale","WAYT HEALTH CARE PLLC",2,0.75,3,6,8,NA,NA,42060.2811,"1612 Wheeling Avenue","","Y"
"Glen Dale","REYNOLDS MEMORIAL HOSPITAL INC",1,0.765,4,13,17,0,2,42060.2811,"426 8th St","TRUE PERFORMANCE","Y"
"Greencastle","GREENCASTLE FAMILY PRACTICE",2,0.661,3,41,62,7,13,57171.1436,"50 Eastern Avenue","TRUE PERFORMANCE","Y"
"Greencastle","SUMMIT PRIMARY CARE",1,0.826,4,19,23,0,1,57171.1436,"50 Eastern Avenue","TRUE PERFORMANCE","Y"
"Greensboro","CORNERSTONE CARE GREENSBORO",1,0.667,3,4,6,NA,NA,40436.6792,"7 Glassworks Road","TRUE PERFORMANCE IND","Y"
"Greensburg","CONVALESCENT CENTER GROUP",1,1,5,3,3,NA,NA,50613.708,"2480 South Grande Boulevard","","Y"
"Greensburg","MUESELER, EILEEN A DO",11,0.68,3,17,25,2,5,50613.708,"434 East Pittsburgh Street","","Y"
"Greensburg","EXCELA HEALTH MOUNTAIN VIEW INTERNAL MEDICINE",2,0.904,5,104,115,0,0,50613.708,"800 Marguerite Road","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","LEIBU, TATIANA MD",5,0.818,4,27,33,0,2,50613.708,"660 Pellis Road","","Y"
"Greensburg","AREVALO, ALFONSO S MD",12,0.667,3,6,9,NA,NA,50613.708,"105 West Point Drive","","Y"
"Greensburg","SCOTT M JACOBSON DO PC",14,0.5,1,2,4,NA,NA,50613.708,"532 West Pittsburgh Street","","Y"
"Greensburg","MONSOUR, GEOFFREY B MD PC",13,0.583,2,14,24,5,7,50613.708,"1500 Broad Street","","Y"
"Greensburg","LEVIN FAMILY MEDICINE",9,0.711,3,27,38,2,6,50613.708,"259 Old Route 30","TRUE PERFORMANCE IND","Y"
"Greensburg","WALWORTH MEDICAL ASSOCIATES",8,0.712,3,136,191,10,29,50613.708,"1275 South Main Street","TRUE PERFORMANCE IND","Y"
"Greensburg","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",6,0.763,4,106,139,0,14,50613.708,"518 Pellis Road","TRUE PERFORMANCE IND","Y"
