"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"000597344","WELLSPAN FAMILY MEDICINE EAST BERLIN",-76.98442,39.93837,17316,61699.8151,75730.7501,7384,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,3.93,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"105 Fourth Street","","East Berlin","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",163
"000597459","VENANGO INTERNAL MEDC ASSOC UPMC",-79.70725,41.44085,16301,35018.4902,42974.4958,17529,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.83,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1 Memorial Drive","","Oil City","PA","","","UPMC","","Y","","Y",62
"000598349","ARMSTRONG PRIMARY CARE LEECHBURG",-79.60665,40.6276,15656,50571.4598,60344.6153,10596,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.19,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"116 Main Street","","Leechburg","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ARMSTRONG CO MEMORIAL","","Y","","Y",186
"000600690","LANCASTER FAMILY MEDICINE ASSOCIATES PC",-76.27502,39.97457,17584,61743.2306,76874.2237,8418,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.4,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2850 Willow Street Pike North","Suite A","Willow Street","PA","TRUE PERFORMANCE","LANCASTER FAMILY MEDICINE ASSOC PC TRUE PERFORMANCE","","Y","","","Y",90
"000606294","GEORGE M KOSCO III DO ASSOC",-76.85099,40.33001,17110,56921.2642,69209.6681,22283,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.76,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2801 Old Post Road","","Harrisburg","PA","TRUE PERFORMANCE","GEORGE M KOSCO III DO ASSOC TRUE PERFORMANCE","","Y","","","Y",56
"000606938","FAMILY PRACTICE MEDICAL ASSOCIATES SOUTH",-79.93772,40.31526,15025,49377.46,65886.3475,17084,"C12: Osteoporosis Management in Women who had a Fracture",1,0.467,15,7,3,4.09,0.27,0.45,0.6,0.78,-2,0,2,5,0,0,"1200 Brooks Lane","Suite 290","Jefferson Hills","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ALLEGHENY HEALTH NETWORK","","Y","","Y",1885
"000607345","GUTHRIE MEDICAL GROUP PC/INTERNAL MEDICINE",-76.51999,41.98039,18840,38240.1411,51746.1086,10950,"C12: Osteoporosis Management in Women who had a Fracture",1,0.333,3,1,2,4.18,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1 Guthrie Square","","Sayre","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",98
"000608303","TURNBULL, ROBERTO E, MD",-79.14667,40.60063,15701,35819.0123,47632.963,34080,"C12: Osteoporosis Management in Women who had a Fracture",1,1,3,3,5,4.31,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1177 South Sixth Street","Suite F","Indiana","PA","","","","","Y","","Y",70
"000611858","GORDON GOLD MD AND ASSOC UPMC",-80.11294,40.70894,16066,89921.3171,99439.8384,23697,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,3.58,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3104 Unionville Road","Suite 180","Cranberry Township","PA","","","UPMC","","Y","","Y",362
"000616101","GUTHRIE MEDICAL GROUP PC/WELLSBORO",-77.28083,41.74403,16901,41801.7241,52642.4476,10182,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.59,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"110 Plaza Lane","","Wellsboro","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",121
"000618079","GUTHRIE MEDICAL GROUP PC/CANTON",-76.85152,41.6482,17724,36184.7884,42541.4748,5115,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"127 Sullivan Street","","Canton","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",31
"000618132","GUTHRIE MEDICAL GROUP PC/TOWANDA",-76.45214,41.78263,18848,39841.4218,50813.8206,8999,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.37,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"Colonial Drive","","Towanda","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",74
"000624053","LEIBU, TATIANA MD",-79.52368,40.2929,15601,50613.708,63795.4713,58524,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,2.54,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"660 Pellis Road","Suite 201","Greensburg","PA","","","","","Y","","Y",78
"000628754","PENN PLUM FAMILY MEDICINE UPMC",-79.78953,40.47633,15235,48687.4696,58044.5688,38193,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,4.03,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"7175 Saltsburg Road","","Pittsburgh","PA","","","UPMC","","Y","","Y",293
"000631530","GUTHRIE MEDICAL GROUP PC/TROY",-76.79372,41.79317,16947,38489.4621,47042.4973,4977,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,3.3,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"285 Guthrie Drive","","Troy","PA","TRUE PERFORMANCE","GUTHRIE MEDICAL GROUP TRUE PERFORMANCE","GUTHRIE HEALTH SYSTEM","Y","","","Y",114
"000654889","WISNIEWSKI, JOHN M., MD",-78.88627,40.34689,15909,42619.4396,50285.4846,5988,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.57,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"340 First Street","","Conemaugh","PA","TRUE PERFORMANCE IND","JOHN M WISNIEWSKI MD TRUE PERFORMANCE","","","Y","","Y",117
"000655681","GETTYSBURG FAMILY  PRACTICE INC",-77.23284,39.82408,17325,52663.1452,66236.9598,25594,"C12: Osteoporosis Management in Women who had a Fracture",1,0.333,3,1,2,3.83,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"524 South Washington Street","","Gettysburg","PA","TRUE PERFORMANCE","GETTYSBURG FAMILY PRACTICE INC TRUE PERFORMANCE","","Y","","","Y",241
"000664324","WELLMON FAMILY PRACTICE",-77.49395,40.06553,17257,45249.0496,52357.8751,23467,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,2.53,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"97 Progress Boulevard","Ste 1","Shippensburg","PA","","","","Y","","","Y",87
"000669766","SOUTHWEST MEDICAL CENTER",-80.00341,40.12827,15314,37552.2931,48937.8944,3854,"C12: Osteoporosis Management in Women who had a Fracture",1,0.667,3,2,4,3.7,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"119 Wilson Road","","Bentleyville","PA","TRUE PERFORMANCE PLUS COMM","VALE U HEALTH PHYSICIAN ORGANIZATION TRUE PERFORMANCE","","","Y","Y","Y",345
"000670668","ABINGTON FAMILY MEDICINE",-75.12562,40.09927,19046,75341.3326,110782.5819,18032,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"500 Old York Road","Suite 108","Jenkintown","PA","","","","","","","Y",2
"000671920","DOUGLAS F CLOUGH MD AND ASSOC PC",-80.0151,40.57376,15237,70890.1741,92094.0027,41478,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.71,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"9104 Babcock Boulevard","Suite 1113","Pittsburgh","PA","TRUE PERFORMANCE IND","DOUGLAS F CLOUGH MD AND ASSOC PC TRUE PERFORMANCE","","","Y","","Y",233
"000672375","FREY III, NORMAN J DO",-80.0048,40.42665,15211,44085.6655,61196.6875,12234,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,2.63,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"20 Bailey Avenue","","Mt Washington","PA","TRUE PERFORMANCE IND","NORMAN FREY III DO TRUE PERFORMANCE","","","Y","","Y",155
"000674667","GEORGE PUEBLITZ MD",-78.92413,40.30636,15905,52105.944,61065.9689,22702,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.57,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"891 Menoher Boulevard","","Johnstown","PA","","","","","Y","","Y",84
"000686024","MEDICAL ASSOCIATES OF BETHLEHEM",-75.31213,40.66639,18020,74018.1998,90220.3309,18698,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.63,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"4311 Easton Avenue","","Bethlehem","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",128
"000686954","PRABHU PRIMARY CARE PC",-80.06803,40.37787,15243,78579.877,92892.1002,13416,"C12: Osteoporosis Management in Women who had a Fracture",1,0.875,8,7,5,4.5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1050 Bower Hill Road","Suite 301","Pittsburgh","PA","","","","","Y","","Y",187
"000690594","KRAFTY, MARY BETH, MD",-79.76524,40.06356,15482,33214,45947,431,"C12: Osteoporosis Management in Women who had a Fracture",1,0,3,0,1,2.18,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"111 Tony Row Road","","Star Junction","PA","","","","","Y","","Y",64
"000692246","PRIME CARE MEDICAL ASSOCIATES UPMC",-79.90379,40.48986,15215,73584.7475,107719.4651,13521,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"241-251 Freeport Road","Suite 3","Aspinwall","PA","","","UPMC","","Y","","Y",366
"000692745","GROB SCHERI WOODBURN AND GRIFIN FAMILY MEDICINE",-80.0361,40.54933,15237,70890.1741,92094.0027,41478,"C12: Osteoporosis Management in Women who had a Fracture",1,0.667,12,8,4,4.5,0.27,0.45,0.6,0.78,-4,-2,0,2,0,0,"1140 Perry Highway","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",638
"000696938","SIBBERING AND MIELNICKI PC",-75.05899,41.06517,18302,62574.6362,68233.2077,13015,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,2,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"5221 Milford Road","","East Stroudsburg","PA","TRUE PERFORMANCE","SIBBERING AND MIELNICKI PC TRUE PERFORMANCE","","Y","","","Y",27
"000701304","DAYALAN & ASSOCIATES FAMILY MEDICINE",-80.00638,40.53764,15237,70890.1741,92094.0027,41478,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,4.35,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3601 McKnight East Drive","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",240
"000703907","WHS FAMILY MEDICINE NORTH MAIN",-80.24579,40.17382,15301,47711.2046,57613.9463,49931,"C12: Osteoporosis Management in Women who had a Fracture",1,1,3,3,5,4.54,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"190 North Main Street","Suite 204","Washington","PA","TRUE PERFORMANCE PLUS COMM","WASHINGTON PHYSICIAN HOSPITAL ORGANIZATION TRUE PERFORMANCE","WASHINGTON HOSPITAL","","Y","","Y",692
"000707903","GMA HEYL FAMILY PRACTICE",-80.03797,40.52059,15229,55733.5687,66438.873,14371,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,8,4,3,4.61,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1020 Center Avenue","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",493
"000707916","KEYSTONE RURAL HEALTH CENTER",-77.63951,39.94495,17201,41306.941,51848.7741,22097,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,3.85,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"820 Fifth Avenue","","Chambersburg","PA","TRUE PERFORMANCE","KEYSTONE HEALTH CENTER TRUE PERFORMANCE","","Y","","","Y",93
"000712401","AREVALO, ALFONSO S MD",-79.50562,40.27834,15601,50613.708,63795.4713,58524,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.38,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"105 West Point Drive","","Greensburg","PA","","","","","Y","","Y",44
"000712570","LVPG FAMILY MEDICINE HAMBURG",-75.97454,40.54439,19526,51672.1747,61716.8675,10743,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.86,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"700 Hawk Ridge Drive","","Hamburg","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHYSICIANS GROUP GLOBAL BUDGET AND QUALITY","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",119
"000712713","SINGH, AMAR, J, MD",-80.28479,40.61254,15001,49623.6499,59542.5742,35062,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,2.74,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1 Hospital Drive","","Aliquippa","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","","","Y","","Y",104
"000715798","WAHL AND SONS FAMILY PRACTICE PC",-80.12409,40.80148,16037,65370.9341,71772.4202,4578,"C12: Osteoporosis Management in Women who had a Fracture",1,0.25,4,1,1,3.87,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"835 Edmond Street","","Harmony","PA","TRUE PERFORMANCE IND","WAHL AND SONS FAMILY PRACTICE PC TRUE PERFORMANCE","","","Y","","Y",157
"000725913","LGHP PENN MEDICINE FAMILY MEDICINE MANHEIM",-76.38168,40.14895,17545,59061.7394,68147.1776,19092,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"700 Lancaster Road","","Manheim","PA","LGH ACO","LANCASTER GENERAL HEALTH COMMUNITY CARE COLLABORATIVE","LANCASTER GENERAL HOSPITAL","Y","","","Y",109
"000726465","EMMITSBURG OSTEO PRIMARY CARE CTR",-77.32845,39.70493,21727,55176.34,68212.357,5497,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"121 123 West Main Street","","Emmitsburg","MD","","","","","","","Y",8
"000740059","LVPG GERIATRICS MEDICINE",-75.49423,40.60078,18104,66485.4639,81988.6637,39610,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"17th and Chew Streets","Suite 102","Allentown","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHYSICIANS GROUP GLOBAL BUDGET AND QUALITY","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",27
"000742982","YOUNG, THOMAS A MD",-77.00404,40.25175,17050,83688.6203,99985.9753,27008,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"6375 Mercury Drive","Suite 200","Mechanicsburg","PA","","","","Y","","","Y",27
"000765072","INTERNAL MEDICINE ASSOC OF ABINGTON",-75.12562,40.09927,19046,75341.3326,110782.5819,18032,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"500 Old York Road","Suite 203","Jenkintown","PA","","","","","","","Y",6
"000770305","WEST SHORE FAMILY PRACTICE PC",-77.00404,40.25175,17050,83688.6203,99985.9753,27008,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.64,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"6375 Mercury Drive","Suite 200","Mechanicsburg","PA","TRUE PERFORMANCE","WEST SHORE FAMILY PRACTICE PC TRUE PERFORMANCE","","Y","","","Y",134
"000782927","GMA SCHOGEL AND FARDO FAMILY MED",-80.10717,40.68663,16066,89921.3171,99439.8384,23697,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,4.74,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"213 Executive Drive","Suite 200","Cranberry Township","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",243
"000787653","OIL VALLEY INTERNAL MED PC",-79.67893,41.62614,16354,29782.8476,37159.7971,10237,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.45,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"339 West Spring Street","Suite 102","Titusville","PA","","","","","Y","","Y",205
"000797869","LAH BLAIRSVILLE FAMILY MEDICINE",-79.22476,40.44275,15717,41477.3677,52499.2609,11199,"C12: Osteoporosis Management in Women who had a Fracture",1,0.4,5,2,2,4.64,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"56 Club Lane","Suite 102","Blairsville","PA","TRUE PERFORMANCE PLUS COMM","EXCELA HEALTH SYSTEM TRUE PERFORMANCE","EXCELA HEALTH SYSTEM","","Y","","Y",173
"000801121","NAZARETH FAMILY PRACTICE",-75.31628,40.74575,18064,74782.2414,84502.7017,21362,"C12: Osteoporosis Management in Women who had a Fracture",1,1,2,2,5,2.87,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"305 West North Street","","Nazareth","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",95
"000809144","KLAIN, MATTHEW N MD PC",-79.22265,40.44223,15717,41477.3677,52499.2609,11199,"C12: Osteoporosis Management in Women who had a Fracture",1,0.25,8,2,1,4.19,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"25 Colony Boulevard","Suite 102","Blairsville","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",597
"000810458","MUTHAPPAN, PALANIAPPAN, MD",-79.46487,40.53071,15618,44448.5351,55158.2274,2660,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,2.6,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"527 Westmoreland Avenue","","Avonmore","PA","","","","","Y","","Y",135
"000812039","PINECROFT MEDICAL CENTER",-78.33875,40.56559,16602,40860.9792,52147.5285,30965,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.03,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"417 Sabbath Rest Road","Suite 3","Altoona","PA","TRUE PERFORMANCE","TYRONE HOSPITAL TRUE PERFORMANCE","TYRONE HOSPITAL","","Y","","Y",84
"000812708","SOUTH MOUNTAIN FAMILY PRACTICE",-75.40445,40.59908,18015,44996.7101,61421.958,30612,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.85,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1545 Broadway","","Bethlehem","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",87
"000827809","ALLEGHENY MEDICAL PC",-80.19195,40.45702,15275,90388,69619,9192.7681865539,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.33,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2000 Cliff Mine Road","Park West 2 Suite 110","Pittsburgh","PA","TRUE PERFORMANCE IND","ALLEGHENY MEDICAL PC TRUE PERFORMANCE","","","Y","","Y",20
"000827916","HANOVER FAMILY PRACTICE ASSOCIATES",-76.97964,39.80853,17331,57720.6135,65676.749,43816,"C12: Osteoporosis Management in Women who had a Fracture",1,0.333,6,2,2,4.38,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"111 Penn Street","","Hanover","PA","TRUE PERFORMANCE","HANOVER FAMILY PRACTICE ASSOCIATES TRUE PERFORMANCE","","Y","","","Y",251
"000828130","AZIZKHAN INTERNAL MEDICINE ASSOCIATES",-76.92312,40.25523,17011,55466.5249,68761.8759,30455,"C12: Osteoporosis Management in Women who had a Fracture",1,1,2,2,5,4.16,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"888 Poplar Church Road","","Camp Hill","PA","TRUE PERFORMANCE PLUS COMM","MEDICAL GROUP OF PENNSYLVANIA TRUE PERFORMANCE","","Y","","","Y",238
"000828831","HVMG BEAVER INTERNAL MEDICINE BEAVER FALLS",-80.31823,40.75423,15010,44790.9274,54173.5273,29686,"C12: Osteoporosis Management in Women who had a Fracture",1,0.8,5,4,5,4.58,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1307 Sixth Avenue","","Beaver Falls","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",733
"000828888","EDINBORO MEDICAL CENTER",-80.12742,41.88258,16412,49852.2454,63191.8403,10972,"C12: Osteoporosis Management in Women who had a Fracture",1,0.333,3,1,2,4.1,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"450 Erie Street","","Edinboro","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","ALLEGHENY HEALTH NETWORK","","Y","","Y",251
"000838362","ROSE MEDICAL ASSOC PC",-79.15461,40.62261,15701,35819.0123,47632.963,34080,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,3.06,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"15 South 8th Street","Suite 201","Indiana","PA","TRUE PERFORMANCE IND","ROSE MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",150
"000838365","LAH NORVELT FAMILY HEALTH",-79.4989,40.20003,15674,62157,52365,9192.7681865539,"C12: Osteoporosis Management in Women who had a Fracture",1,1,3,3,5,4.58,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3888 Route 981","P O Box 387","Norvelt","PA","TRUE PERFORMANCE PLUS COMM","EXCELA HEALTH SYSTEM TRUE PERFORMANCE","EXCELA HEALTH SYSTEM","","Y","","Y",276
"000838366","LAH SALTSBURG FAMILY PRACTICE",-79.44907,40.49401,15681,44203.71,53764.671,5180,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.7,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"101 Ninth Street","","Saltsburg","PA","TRUE PERFORMANCE PLUS COMM","EXCELA HEALTH SYSTEM TRUE PERFORMANCE","EXCELA HEALTH SYSTEM","","Y","","Y",203
"000838788","COVE FAMILY PRACTICE INC",-78.38844,40.33813,16673,43873.4756,50431.6459,4967,"C12: Osteoporosis Management in Women who had a Fracture",1,0.667,3,2,4,3.74,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"111 Nason Drive","Suite 101","Roaring Spring","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",245
"000847262","UPMC SQUIRREL HILL",-79.92721,40.44383,15217,59637.4129,88949.5714,25674,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,2.6,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"5608 Wilkins Avenue","1st Floor Suite 100","Pittsburgh","PA","","","UPMC","","Y","","Y",40
"000849366","TRI COUNTY MEDICAL PRACTICE LLC",-79.86564,40.13051,15012,34703.0682,43521.2593,11856,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,3.09,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"515 Broad Avenue","","Belle Vernon","PA","TRUE PERFORMANCE PLUS COMM","VALE U HEALTH PHYSICIAN ORGANIZATION TRUE PERFORMANCE","","","Y","","Y",187
"000850277","IRWIN FAMILY CARE PC",-79.70331,40.32564,15642,63181.3156,70341.3389,43910,"C12: Osteoporosis Management in Women who had a Fracture",1,0.286,7,2,2,3.64,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"905 Spruce Street","Suite 201","Irwin","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",505
"000861322","GMA NORTHERN AREA FAMILY MED",-80.02252,40.56411,15237,70890.1741,92094.0027,41478,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,4.32,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"5700 Corporate Drive","Suite 700","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",362
"000863048","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",-77.04394,40.38804,17020,53385.2424,61463.1457,8601,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.66,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"51 Business Campus Way","Suite 200","Duncannon","PA","TRUE PERFORMANCE","HOLY SPIRIT PHYSICIAN GROUP TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","Y","","","Y",87
"000865016","UPP SPECIALTY PRACTICE SERVICES",-79.9406,40.45457,15232,45928.1315,80128.6582,11693,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,3.68,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"5200 Centre Avenue","Suite 405 Senior Care","Pittsburgh","PA","","","UPMC","","Y","","Y",113
