"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"East Stroudsburg","EAGLESMERE MEDICAL ASSOCIATES",1,1,5,3,3,NA,NA,53097.2989,"100 Eaglesmere Circle","TRUE PERFORMANCE","Y"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",1,1,5,70,70,0,0,53097.2989,"239 East Brown Street","TRUE PERFORMANCE PLUS COMM","Y"
"East Stroudsburg","FAMILY CARE CENTERS INC",3,0.993,5,146,147,0,0,53097.2989,"206 East Brown Street","TRUE PERFORMANCE","Y"
"East York","KRAJEWSKI, WALTER M DO",1,0.333,1,2,6,NA,NA,62201.9535,"3230 Eastern Boulevard","","Y"
"Easton","REDI CARE PHYSICIANS INC",14,0.6,1,6,10,4,4,69973.5931,"2461 Nazareth Road","TRUE PERFORMANCE","Y"
"Easton","MANAGED HEALTHCARE INC",13,0.75,2,3,4,NA,NA,47063.4163,"401 West Berwick Street","","Y"
"Easton","BHARAT K MEHTA MD PC",1,1,5,8,8,NA,NA,69973.5931,"2632 Nazareth Road","","Y"
"Easton","VACHHANI, MANU P MD",16,0.4,1,4,10,6,6,69973.5931,"3729 Easton Nazareth Hwy","TRUE PERFORMANCE","Y"
"Easton","EASTON FAMILY PRACTICE PC",14,0.6,1,3,5,NA,NA,47063.4163,"1901 Hay Terrace 5","TRUE PERFORMANCE","Y"
"Easton","SHARMA, OM MD PC",10,0.952,4,20,21,0,1,47063.4163,"2100 Lehigh Street","TRUE PERFORMANCE","Y"
"Easton","FULETRA, GOVINDJI B MD PC",1,1,5,7,7,NA,NA,47063.4163,"1950 Hay Terrace","","Y"
"Easton","ST LUKES RIVERSIDE INTERNAL MEDICINE",1,1,5,22,22,0,0,69973.5931,"1700 St Lukes Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",1,1,5,81,81,0,0,69973.5931,"3735 Nazareth Road","TRUE PERFORMANCE IND","Y"
"Easton","LVPG FAMILY MEDICINE-EASTON",1,1,5,3,3,NA,NA,69973.5931,"2401 Northampton Street","TRUE PERFORMANCE IND","Y"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",1,1,5,21,21,0,0,69973.5931,"2925 William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","EASTON MEDICAL ASSOCIATES",11,0.846,3,11,13,2,2,82245.0176,"1800 Sullivan Trail","TRUE PERFORMANCE","Y"
"Easton","EASTON INTERNAL MEDICAL ASSOCIATES",1,1,5,14,14,0,0,47063.4163,"17 23 Northampton Street","TRUE PERFORMANCE","Y"
"Easton","EASTON COMMUNITY CARE CENTER",1,1,5,13,13,0,0,47063.4163,"325 Pine Street","TRUE PERFORMANCE","Y"
"Easton","BETHLEHEM AREA PEDIATRIC ASSOCIATES",12,0.833,3,5,6,NA,NA,69973.5931,"2925  William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","NORTHAMPTON INTERNAL MEDICINE AT CORPORATE DRIVE",1,1,5,10,10,0,0,69973.5931,"21 Corporate Drive","TRUE PERFORMANCE","Y"
"Ebensburg","CHI MASTRINE",6,0.969,4,31,32,0,1,45843.9089,"Lovell Park Professional Building","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CHI EBENSBURG FAM PRAC",1,1,5,16,16,0,0,45843.9089,"1100 W High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","MAGLEY FAMILY PRACTICE INC",1,1,5,22,22,0,0,45843.9089,"1100 West High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","DR MOLLY B TROSTLE DO INTERNAL MEDICINE INC",1,1,5,33,33,0,0,45843.9089,"881 Hills Plaza Drive","TRUE PERFORMANCE IND","Y"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",1,1,5,26,26,0,0,45843.9089,"188 Industrial Park Road","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CONEMAUGH PHYSICIAN GROUP JAMESWAY ROAD",1,1,5,18,18,0,0,45843.9089,"236 Jamesway Road","TRUE PERFORMANCE PLUS COMM","Y"
"Edinboro","EDINBORO MEDICAL CENTER",1,1,5,84,84,0,0,49852.2454,"450 Erie Street","TRUE PERFORMANCE AHN","Y"
"Edinboro","FAMILY HLTH CARE EDINBORO",1,1,5,33,33,0,0,49852.2454,"208 Waterford Street","","Y"
"Edwardsville","RURAL HEALTH CORP MED DIV LUZERNE",1,1,5,10,10,0,0,42131.9256,"468 Northhampton Street","TRUE PERFORMANCE","Y"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,1,5,49,49,0,0,59155.4859,"845 Route 519","TRUE PERFORMANCE PLUS COMM","Y"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,1,5,71,71,0,0,41399,"116 Main Street","TRUE PERFORMANCE AHN","Y"
"Eldred","ELDRED HEALTH CENTER",1,1,5,7,7,NA,NA,41910,"139 Main Street","TRUE PERFORMANCE","Y"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",2,0.988,5,84,85,0,0,50931.1452,"1001 Weigles Hill Road","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabeth","JAMES T CAMPAGNA MD PC",1,1,5,29,29,0,0,50931.1452,"605 Scenery Drive","TRUE PERFORMANCE AHN","Y"
"Elizabeth","ELIZABETH TOWNSHIP FAMILY MEDICINE UPMC",3,0.978,4,44,45,0,1,50931.1452,"300 Scenery Drive","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",2,0.986,5,144,146,0,0,57048.2071,"418 Cloverleaf Road","LGH ACO","Y"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",3,0.98,5,48,49,0,0,57048.2071,"1 Continental Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabethtown","ELIZABETHTOWN FAMILY HEALTH",4,0.8,2,8,10,2,2,57048.2071,"300 Maytown Road","","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE SYCAMORE SQUARE",1,1,5,17,17,0,0,57048.2071,"99 Masonic Drive","LGH ACO","Y"
"Elkland","NPCHS ELKLAND LAUREL HEALTH CENTER",1,0.667,1,2,3,NA,NA,36675,"103 Forestview Drive","TRUE PERFORMANCE","Y"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",1,1,5,31,31,0,0,42950.2271,"273 Route 288","TRUE PERFORMANCE PLUS COMM","Y"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",2,0.975,4,78,80,0,1,42950.2271,"1673 Route 65","TRUE PERFORMANCE AHN","Y"
"Elverson","MORGANTOWN FAMILY PRACTICE LLC",1,0.5,1,2,4,NA,NA,70454.2243,"4103 West Main Street","","Y"
"Emlenton","EMLENTON AREA FAM PRAC UPMC",1,1,5,15,15,0,0,42844.9965,"516 Main Street","","Y"
"Emmaus","LVPG FAMILY MEDICINE EMMAUS",1,1,5,33,33,0,0,64040.5062,"1040 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",1,1,5,40,40,0,0,64040.5062,"619 Dalton Street","TRUE PERFORMANCE PLUS COMM","Y"
"Emmaus","EAST PENN MEDICAL PRACTICE",1,1,5,20,20,0,0,64040.5062,"723 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Emmitsburg","EMMITSBURG OSTEO PRIMARY CARE CTR",1,0.5,1,2,4,NA,NA,55176.34,"121 123 West Main Street","","Y"
"Emporium","KEYSTONE RURAL HEALTH CONSORTIA INC",1,1,5,15,15,0,0,38768.0716,"90 East Second Street","TRUE PERFORMANCE IND","Y"
"Emporium","EMPORIUM HEALTH CENTER",1,1,5,12,12,0,0,38768.0716,"288 Sizerville Road","TRUE PERFORMANCE","Y"
"Emporium","PENN HIGHLANDS FAMILY MEDICINE BOWSER",1,1,5,10,10,0,0,38768.0716,"416 North Broad Street","TRUE PERFORMANCE","Y"
"Enola","GOOD HOPE FAMILY PHYSICIANS",1,1,5,165,165,0,0,60321.9544,"1830 Good Hope Road","TRUE PERFORMANCE PLUS COMM","Y"
"Enola","GEISINGER HSMG FAMILY PRACTICE ENOLA",1,1,5,10,10,0,0,60321.9544,"310 East Penn Drive","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE LAKE STREET",1,1,5,18,18,0,0,53627.238,"136 Lake Street","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE TROUT RUN",1,1,5,14,14,0,0,53627.238,"808 Pleasant View Drive","TRUE PERFORMANCE","Y"
"Ephrata","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",1,1,5,34,34,0,0,53627.238,"1635 West Main Street","LGH ACO","Y"
"Ephrata","WELLSPAN INTERNAL MEDICINE EPHRATA",1,1,5,31,31,0,0,53627.238,"446 North Reading Road","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE 207 W FULTON ST",1,1,5,7,7,NA,NA,53627.238,"207 West Fulton Street","TRUE PERFORMANCE","Y"
"Ephrata","WELLSPAN FAMILY MEDICINE 222 W FULTON ST",6,0.833,3,5,6,NA,NA,53627.238,"222 West Fulton Street","TRUE PERFORMANCE","Y"
"Erie","ESPER, ROBERT J, DO",1,1,5,27,27,0,0,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","VOORA, BHARATHI S MD",1,1,5,11,11,0,0,51738.0732,"2005 West 8th Street","","Y"
"Erie","DUGAN, ROBERT B, DO",1,1,5,25,25,0,0,42138.7429,"926 W 38th St","TRUE PERFORMANCE IND","Y"
"Erie","ESPER, ERIK O, DO",1,1,5,15,15,0,0,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","ESPER, GARY F., DO",51,0.636,1,7,11,4,4,42138.7429,"4002 Schaper Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","ST VINCENT MED GROUP SPECIALISTS",1,1,5,10,10,0,0,14780,"232 West 25th Street","","Y"
"Erie","ALLISON, ROBERT B DO",48,0.75,2,3,4,NA,NA,47379.2358,"4234 Buffalo Road","","Y"
"Erie","OSTEOPATHIC INTERNAL MED ASSOC",1,1,5,18,18,0,0,42138.7429,"2010 West 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","KALATA, JOHN J DO",43,0.962,4,25,26,0,1,23522.6467,"404 East Eighth Street","TRUE PERFORMANCE AHN","Y"
"Erie","EAST HARBOR PRIMARY CARE",1,1,5,31,31,0,0,47379.2358,"4950 Buffalo Road","TRUE PERFORMANCE AHN","Y"
"Erie","COMMUNITY HEALTH NET",1,1,5,48,48,0,0,13886.0268,"1202 State Street","TRUE PERFORMANCE IND","Y"
"Erie","BOJEWSKI, BRYANT E DO",1,1,5,14,14,0,0,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","SWANSON III, WILLIAM K DO",49,0.667,1,10,15,5,5,13886.0268,"306 West 11th Street","","Y"
"Erie","LAKESHORE FAMILY PRACTICE",1,1,5,50,50,0,0,47379.2358,"5241 Buffalo Road","","Y"
"Erie","WEST ERIE MEDICAL GROUP",1,1,5,120,120,0,0,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","MCCLELLAND FAMILY PRACTICE",1,1,5,86,86,0,0,47379.2358,"2240 East 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","LIBERTY FAMILY PRACTICE",41,0.981,5,52,53,0,0,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT FAMILY MEDICINE CENTER",1,1,5,89,89,0,0,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","JANUS, EDWARD E DO PC",52,0.55,1,11,20,8,9,51738.0732,"3123 W 12th Street","","Y"
"Erie","SAINT VINCENT SPORTS MEDICINE CTR",1,1,5,3,3,NA,NA,61240.2787,"4247 West Ridge Road","","Y"
"Erie","GRANDVIEW FAMILY PRACTICE",1,1,5,50,50,0,0,41845.1397,"4500 Pine Avenue","","Y"
"Erie","YOUR HOMETOWN HEALTH PARTNERS",1,1,5,64,64,0,0,61240.2787,"3910 Caughey Road","","Y"
"Erie","LEONE, JOSEPH A, DO",1,1,5,18,18,0,0,42138.7429,"926 West 38th Street","TRUE PERFORMANCE IND","Y"
"Erie","HARBORCREEK FAMILY PHYSICIANS",42,0.973,4,72,74,0,1,47379.2358,"5241 Buffalo Road","","Y"
"Erie","LECOM MAE SPECIALISTS",1,1,5,10,10,0,0,51331.4104,"5401 Peach Street","","Y"
"Erie","GREAT LAKES FAMILY MEDICINE",1,1,5,39,39,0,0,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","BAY HARBOR FAMILY MEDICINE",1,1,5,21,21,0,0,27358.3331,"333 State Street","","Y"
"Erie","PREGLER, FRANK C DO",1,1,5,36,36,0,0,41845.1397,"3710 Pine Avenue","TRUE PERFORMANCE IND","Y"
"Erie","BAYSIDE FAMILY MEDICINE",1,1,5,33,33,0,0,27358.3331,"510 Cranberry Street","","Y"
"Erie","LECOM MAE PCP",37,0.993,5,144,145,0,0,51331.4104,"5637 Peach Street","TRUE PERFORMANCE AHN","Y"
"Erie","HEALTHY FAMILIES",1,1,5,49,49,0,0,13886.0268,"1700 Peach Street","","Y"
"Erie","PORT ERIE FAMILY MEDICINE",1,1,5,53,53,0,0,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","GOOD HEALTH FAMILY MEDICINE",1,1,5,21,21,0,0,51738.0732,"1339 West 6th Street","","Y"
"Erie","MILLCREEK FAMILY PRACTICE AND INTERNAL MEDICINE",38,0.991,5,221,223,0,0,51738.0732,"2501 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","EPN HAMOT URGENT CARE LLC",49,0.667,1,8,12,4,4,51331.4104,"7200 Peach Street","","Y"
"Erie","DR NATALIE TEYGART PC",47,0.76,2,19,25,5,6,42138.7429,"939 West 38th Street","","Y"
"Erie","MERLINE FAMILY MEDICINE",1,1,5,13,13,0,0,51331.4104,"17 Merline Avenue","","Y"
"Erie","GREENFIELD INTERNAL MEDICINE",1,1,5,92,92,0,0,27358.3331,"300 State Street","","Y"
"Erie","SUMMIT FAMILY PRACTICE",1,1,5,117,117,0,0,42138.7429,"3330 Peach Street","","Y"
"Erie","LAKE ERIE MEDICAL GROUP PC",40,0.986,5,70,71,0,0,27551.5259,"145 West 23rd Street","TRUE PERFORMANCE AHN","Y"
"Erie","PINECREST FAMILY PRACTICE UPMC",44,0.949,4,74,78,0,3,41845.1397,"3535 Pine Avenue","","Y"
"Erie","PRIMARY CARE WEST UPMC",39,0.989,5,94,95,0,0,51738.0732,"1101 Peninsula Drive","","Y"
"Erie","INTERVENTIONAL PAIN CLINIC PC",45,0.909,3,10,11,1,1,51738.0732,"3800 West 12th Street","","Y"
"Erie","CHN HARBORCREEK HEALTH CENTER",1,1,5,6,6,NA,NA,49341.5049,"4401 Iroquois Avenue","TRUE PERFORMANCE IND","Y"
"Erie","LIGHTHOUSE FAMILY MEDICINE",1,1,5,20,20,0,0,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","UPMC HAMOT MEDICAL GROUP ZUCK ROAD",1,1,5,24,24,0,0,42138.7429,"4108 Zuck Road","","Y"
"Erie","SAINT VINCENT POST ACUTE CARE SERVICES",1,1,5,3,3,NA,NA,27551.5259,"145 WEST 23RD STREET","","Y"
"Erie","SAINT VINCENT PENINSULA FAMILY MEDICINE",1,1,5,54,54,0,0,61240.2787,"2828 Sterrettania Road","TRUE PERFORMANCE AHN","Y"
"Erie","AHN HEALTH AND WELLNESS PAVILION",36,0.994,5,161,162,0,0,61240.2787,"4247 West Ridge Road","TRUE PERFORMANCE AHN","Y"
"Erie","WESTMINSTER FAMILY MEDICINE",1,1,5,102,102,0,0,61240.2787,"3822 Colonial Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT WOUND CENTER",46,0.9,3,9,10,1,1,14780,"232 West 25th Street","","Y"
"Erie","GLENWOOD FAMILY MEDICINE",1,1,5,114,114,0,0,41845.1397,"213 East 41st Street","TRUE PERFORMANCE AHN","Y"
"Etters","WELLSPAN FAMILY MEDICINE VALLEY GREEN",1,0.976,4,41,42,0,1,63606.4649,"1790 Old Trail Road","TRUE PERFORMANCE","Y"
"Evans City","ELLIOT SMITH MD ASSOCIATES",1,1,5,79,79,0,0,60189.4914,"217 East Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Everett","PENNWOOD FAMILY MEDICINE UPMC",1,1,5,50,50,0,0,41470.5617,"227 Hospital Drive","","Y"
"Everett","TORRES FAMILY MEDICINE UPMC",3,0.889,3,16,18,1,2,41470.5617,"220 West Main Street","","Y"
"Everett","GEORGE M ZUBAK UPMC",1,1,5,10,10,0,0,41470.5617,"300 North Spring Street","","Y"
"Exton","GATEWAY MEDICAL ASSOCIATES PC",1,1,5,12,12,0,0,89035.2277,"412 Creamery Way","","Y"
"Exton","MEYER, CHRISTINE MD LLC",2,0,1,0,3,NA,NA,89035.2277,"750 West Lincoln Highway","","Y"
"Fairfield","WELLSPAN FAMILY MEDICINE FAIRFIELD",1,0.966,4,28,29,0,1,66543.6029,"4910A Fairfield Road","TRUE PERFORMANCE","Y"
"Fairmont","MANCHIN CLINIC SOUTH LLC",1,1,5,4,4,NA,NA,40780.2168,"181 Middletown Circle","","Y"
"Fairmount City","SEMEYN FAMILY PRACTICE NB",1,1,5,60,60,0,0,45955.0289,"82 Town Run Road","TRUE PERFORMANCE","Y"
"Fairmount City","BROOKVILLE HOSPITAL FAMILY PRACTICE NEW BETHLEHEM",2,0.976,4,41,42,0,1,45955.0289,"1323 Brookville Street","TRUE PERFORMANCE","Y"
"Fairview","FAIRVIEW FAMILY PRACTICE",2,0.833,3,15,18,2,3,70998.897,"7176 West Ridge Road","TRUE PERFORMANCE IND","Y"
"Fairview","PRIMARY CARE PARTNERS",1,1,5,46,46,0,0,70998.897,"7287 West Ridge Road","","Y"
"Farmington","FARMINGTON MEDICAL CENTER INC",1,0.96,4,24,25,0,1,57611.7285,"4176 National Pike","","Y"
"Farrell","MULTARI, ROBERT D DO PC",2,0.636,1,14,22,7,8,28619.4327,"2120 Likens Lane","","Y"
"Farrell","SHENANGO VALLEY FAMILY MEDICINE CENTER UPMC",1,1,5,19,19,0,0,28619.4327,"2000 Memorial Drive","","Y"
"Fishertown","CHESTNUT RIDGE FAMILY MEDICINE UPMC",1,0.985,5,65,66,0,0,43866,"2040 Quaker Valley Road","","Y"
"Fleetwood","LVPG FAMILY MEDICINE MOSELEM SPRINGS",1,1,5,17,17,0,0,67993.5156,"14351 Kutztown Road","TRUE PERFORMANCE IND","Y"
"Fogelsville","LVPG INTERNAL MEDICINE FOGELSVILLE",1,1,5,49,49,0,0,73344.6505,"1431 Nursery Street","TRUE PERFORMANCE IND","Y"
"Fogelsville","ST LUKES FOGELSVILLE FAMILY MEDICINE",1,1,5,4,4,NA,NA,73344.6505,"8031 Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Force","PENN HIGHLANDS INTERNAL MEDICINE ALBANESE",1,1,5,9,9,NA,NA,44265,"230 Hemlock Avenue","TRUE PERFORMANCE","Y"
"Ford City","MALIK, MOHAMMAD K, MD",3,0.6,1,9,15,6,6,36712.0654,"834 Fourth Avenue","","Y"
"Ford City","GELACEK, PHILIP A MD PC",1,1,5,233,233,0,0,36712.0654,"313 Ford Street","TRUE PERFORMANCE IND","Y"
"Ford City","BHS FORD CITY FAMILY PRACTICE",1,1,5,190,190,0,0,36712.0654,"432 Third Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Fort Washington","FAMILY PRACTICE ASSOCIATES OF UPPER DUBLIN",1,0,1,0,4,NA,NA,106374.2609,"1244 Fort Washington Avenue","","Y"
"Forty Fort","WILLIAM H BOYLE MD PC",3,0.947,4,18,19,0,1,42131.9256,"1732 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Forty Fort","GERNHARDT, ELIZABETH A DO",1,1,5,6,6,NA,NA,42131.9256,"920 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Forty Fort","ROY W GERNHARDT, MD PC",4,0.667,1,4,6,NA,NA,42131.9256,"1732 Wyoming Ave","TRUE PERFORMANCE","Y"
"Forty Fort","JAMES WILLIAM GALASSO III DO",1,1,5,5,5,NA,NA,42131.9256,"1169 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Frackville","CORNERSTONE COORDINATED HEALTH CARE LLC",2,0.667,1,4,6,NA,NA,41333.4095,"40 West Frack Street","","Y"
"Frackville","GMG FRACKVILLE FAMILY PRACTICE",1,1,5,21,21,0,0,41333.4095,"701 West Oak St","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Franklin","CENEDELLA, STEPHEN C MD",1,1,5,3,3,NA,NA,39017.3093,"150 Prospect Avenue","","Y"
"Franklin","NPA FRANKLIN",1,1,5,20,20,0,0,39017.3093,"1263 Elk Street","TRUE PERFORMANCE IND","Y"
"Franklin","FRANKLIN COMMUNITY MEDICINE UPMC",1,1,5,29,29,0,0,39017.3093,"464 Allegheny Boulevard","","Y"
"Franklin","SUSAN V ESTRADA MD",1,1,5,3,3,NA,NA,39017.3093,"6885 US Highway 322","","Y"
"Franklin","JAY D STEVENS MD PC",1,1,5,14,14,0,0,39017.3093,"150 Prospect Avenue","TRUE PERFORMANCE IND","Y"
"Fredericksburg","FREDERICKSBURG COMM HEALTH CTR PC",1,0.991,5,110,111,0,0,55283.0474,"120 South Tan Street","TRUE PERFORMANCE","Y"
"Fredericktown","CENTERVILLE CLINICS INC",1,0.997,5,383,384,0,0,49369.4259,"1070 Old National Pike Road","TRUE PERFORMANCE PLUS COMM","Y"
"Freeland","RURAL HEALTH CORP MED DIV FREELAND",1,1,5,3,3,NA,NA,37636.4593,"404 Ridge Street","TRUE PERFORMANCE","Y"
"Frostburg","JESUS H TAN MD",1,0.4,1,2,5,NA,NA,40297.6871,"4 South Broadway","","Y"
"Galeton","GALETON HEALTH CENTER",1,1,5,3,3,NA,NA,36107,"30 River Street","TRUE PERFORMANCE","Y"
"Gallipolis","HOLZER CLINIC LLC",1,0.4,1,6,15,9,9,36172.9063,"100 Jackson Pike","","Y"
"Gap","LGHP PENN MEDICINE FAMILY MEDICINE COUNTY LINE",1,1,5,29,29,0,0,56895.7932,"5360 Lincoln Highway","LGH ACO","Y"
"Gettysburg","GETTYSBURG FAMILY  PRACTICE INC",1,1,5,83,83,0,0,52663.1452,"524 South Washington Street","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN INTERNAL MEDICINE V TWIN DRIVE",6,0.963,4,52,54,0,1,52663.1452,"40 V Twin Drive","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN FAMILY MEDICINE HERR'S RIDGE",1,1,5,10,10,0,0,52663.1452,"820 Chambersburg Road","TRUE PERFORMANCE","Y"
"Gettysburg","APPLE RIDGE FAMILY MEDICINE",1,1,5,42,42,0,0,52663.1452,"1311 Biglerville Road","TRUE PERFORMANCE","Y"
"Gettysburg","WETZEL FAMILY MEDICINE",1,1,5,18,18,0,0,52663.1452,"312 Baltimore Street","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN INTERNAL MEDICINE WASHINGTON STREET",1,1,5,46,46,0,0,52663.1452,"423 South Washington Street","TRUE PERFORMANCE","Y"
"Gibsonia","HEALTH QUEST MED ASSOC LLC",1,1,5,235,235,0,0,84956.979,"5318 Ranalli Drive","TRUE PERFORMANCE AHN","Y"
"Gibsonia","ST BARNABAS MED CTR FAM PRAC",4,0.75,2,12,16,4,4,84956.979,"5830 Meridian Road","","Y"
"Gibsonia","PINE RICHLAND MEDICAL ASSOCIATES",1,1,5,221,221,0,0,84956.979,"5375 William Flynn Highway","TRUE PERFORMANCE AHN","Y"
"Gibsonia","WELLCARE MEDICAL ASSOCIATES PC",1,1,5,5,5,NA,NA,84956.979,"5061 William Flynn Highway","","Y"
"Girard","ELK VALLEY MEDICAL CENTER",1,0.988,5,79,80,0,0,48202.7414,"5165 Imperial Parkway","TRUE PERFORMANCE AHN","Y"
"Glen Dale","WAYT HEALTH CARE PLLC",2,0.5,1,4,8,NA,NA,42060.2811,"1612 Wheeling Avenue","","Y"
"Glen Dale","REYNOLDS MEMORIAL HOSPITAL INC",1,1,5,17,17,0,0,42060.2811,"426 8th St","TRUE PERFORMANCE","Y"
"Glen Mills","GEPS PHYSICIAN GROUP OF PA PC",1,1,5,3,3,NA,NA,99375.4522,"549 Baltimore Pike","","Y"
"Greencastle","GREENCASTLE FAMILY PRACTICE",2,0.982,5,54,55,0,0,57171.1436,"50 Eastern Avenue","TRUE PERFORMANCE","Y"
"Greencastle","SUMMIT PRIMARY CARE",1,1,5,22,22,0,0,57171.1436,"50 Eastern Avenue","TRUE PERFORMANCE","Y"
"Greensboro","CORNERSTONE CARE GREENSBORO",1,1,5,6,6,NA,NA,40436.6792,"7 Glassworks Road","TRUE PERFORMANCE IND","Y"
"Greensburg","CONVALESCENT CENTER GROUP",1,1,5,6,6,NA,NA,50613.708,"2480 South Grande Boulevard","","Y"
"Greensburg","MUESELER, EILEEN A DO",10,0.96,4,24,25,0,1,50613.708,"434 East Pittsburgh Street","","Y"
"Greensburg","JABBOUR MEDICAL CENTER INC",15,0.333,1,1,3,NA,NA,50613.708,"337 Harvey Avenue","","Y"
"Greensburg","EXCELA HEALTH MOUNTAIN VIEW INTERNAL MEDICINE",7,0.99,5,100,101,0,0,50613.708,"800 Marguerite Road","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","LEIBU, TATIANA MD",12,0.71,1,22,31,8,9,50613.708,"660 Pellis Road","","Y"
"Greensburg","AREVALO, ALFONSO S MD",14,0.444,1,4,9,NA,NA,50613.708,"105 West Point Drive","","Y"
"Greensburg","SCOTT M JACOBSON DO PC",1,1,5,4,4,NA,NA,50613.708,"532 West Pittsburgh Street","","Y"
"Greensburg","MONSOUR, GEOFFREY B MD PC",13,0.636,1,14,22,7,8,50613.708,"1500 Broad Street","","Y"
"Greensburg","LEVIN FAMILY MEDICINE",11,0.947,4,36,38,0,2,50613.708,"259 Old Route 30","TRUE PERFORMANCE IND","Y"
"Greensburg","WALWORTH MEDICAL ASSOCIATES",8,0.982,5,165,168,0,0,50613.708,"1275 South Main Street","TRUE PERFORMANCE IND","Y"
"Greensburg","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",6,0.992,5,128,129,0,0,50613.708,"518 Pellis Road","TRUE PERFORMANCE IND","Y"
"Greensburg","EXCELA HEALTH GREENSBURG FAMILY MEDICINE",9,0.961,4,73,76,0,2,50613.708,"1275 South Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","EXCELA HEALTH WESTMORELAND CTR FOR IM",1,1,5,215,215,0,0,50613.708,"4000 Hempfield Plaza Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","EXCELA HEALTH GREENSBURG INTERNAL MEDICINE",1,1,5,34,34,0,0,50613.708,"539 Green Street","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","EXCELA HEALTH SOUTHWEST FAMILY MEDICINE",1,1,5,41,41,0,0,50613.708,"1275 South Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Greentown","GREENTOWN MEDICAL CENTER",2,0.769,2,10,13,3,3,53799.4925,"1623 Route 507","TRUE PERFORMANCE","Y"
"Greentown","HORIZON MEDICAL CORP PC PIKE WAYNE",1,1,5,16,16,0,0,53799.4925,"1565 Route 507","TRUE PERFORMANCE","Y"
