"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"000125555","PHELAN, WILLIAM J, MD",-77.2205314,40.1861065,17015,62959.6513,73530.0102,19037,"C21: All-cause Readmissions",3,0,6,0,5,4.4,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"2 Tyler Court","","Carlisle","PA","","","","Y","","","Y",79
"000126690","DALLASTOWN MEDICAL ASSOCIATES LLP",-76.6475433,39.8887172,17313,56165.4125,69357.0924,10357,"C21: All-cause Readmissions",3,0.93,25,3,2,4.09,1.06,0.81,0.65,0.41,0,1,1,2,2,0.145,"1010 Blymire Road","","Dallastown","PA","TRUE PERFORMANCE PLUS COMM","MEDICAL GROUP OF PENNSYLVANIA TRUE PERFORMANCE","","Y","","","Y",165
"000126846","KENNETH K FUGATE MD",-78.9982346,40.9511866,15767,36562.1962,48911.9715,14642,"C21: All-cause Readmissions",3,0.74,9,1,3,3.88,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"525 North Main Street","","Punxsutawney","PA","","","","","Y","","Y",31
"000127756","OROURKE, DAVID B MD",-75.9608839,40.3404067,19610,64612.9437,99399.7475,14530,"C21: All-cause Readmissions",3,0,3,0,5,4.41,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"560 Van Reed Rd","Suite 306","Wyomissing","PA","TRUE PERFORMANCE","DAVID B O ROURKE MD TRUE PERFORMANCE","","Y","","","Y",50
"000127917","GODFREY, CRAIG R DO",-80.1457368,41.6415637,16335,39229.0049,50967.2697,28742,"C21: All-cause Readmissions",3,0,5,0,5,5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"765 Liberty Street","Suite 301","Meadville","PA","","","","","Y","","Y",17
"000127928","LAWRENCE JR, SALVATORE A MD",-75.6301755,41.4215574,18512,42273.0511,59477.635,12674,"C21: All-cause Readmissions",3,0,2,0,5,3,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"108 East Drinker Street","","Dunmore","PA","TRUE PERFORMANCE","LAWRENCE JR, SALVATORE A MD TRUE PERFORMANCE","","Y","","","Y",14
"000128360","LGHP PENN MEDICINE FAMILY MEDICINE LITITZ",-76.3161021,40.1528759,17543,67002.934,84146.9668,36646,"C21: All-cause Readmissions",3,0.49,33,3,4,4.48,1.06,0.81,0.65,0.41,-3,-1,0,1,1,0.0999999999999996,"562 West Second Avenue","","Lititz","PA","LGH ACO","LANCASTER GENERAL HEALTH COMMUNITY CARE COLLABORATIVE","LANCASTER GENERAL HOSPITAL","Y","","","Y",195
"000129132","ST VINCENT MED GROUP SPECIALISTS",-80.0796475,42.111813,16544,14780,10873,9192.7681865539,"C21: All-cause Readmissions",3,0,1,0,5,5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"232 West 25th Street","","Erie","PA","","","ALLEGHENY HEALTH NETWORK","","Y","","Y",19
"000129381","BOBAK, WLADYSLAW, MD",-79.8573546,40.1780138,15033,28286.983,39457.636,5770,"C21: All-cause Readmissions",3,0.61,19,2,4,3.36,1.06,0.81,0.65,0.41,-1,0,0,1,1,0.16,"601 Thompson Avenue","","Donora","PA","","","","","Y","","Y",51
"000129649","PRAKORB MEDICAL ASSOCIATES",-79.8762059,40.0038184,15417,34184.556,43181.3856,8995,"C21: All-cause Readmissions",3,0,9,0,5,4,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"129 Simpson Road","Suite 108","Brownsville","PA","","","","","Y","","Y",54
"000129858","CLEMENTS, WILLIAM T, MD",-76.0737454,40.3299077,19565,67630.56,80315.8503,7836,"C21: All-cause Readmissions",3,0,9,0,5,3.3,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"260 East Washington Street","","Wernersville","PA","TRUE PERFORMANCE","WILLIAM T CLEMENTS MD TRUE PERFORMANCE","","Y","","","Y",42
"000129924","WILLIAM J GOULD DO PC",-75.4168609,40.6591844,18017,64939.0495,76522.1857,35455,"C21: All-cause Readmissions",3,0,6,0,5,4.33,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"3445 High Point Boulevard","Suite 202","Bethlehem","PA","","","","Y","","","Y",24
"000131133","GMG KINGSTON WEST FAMILY PRACTICE",-75.8899298,41.2677552,18704,42131.9256,52939.5563,32622,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"499 Wyoming Avenue","","Kingston","PA","TRUE PERFORMANCE CUSTOM CONTRACT","GEISINGER TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","","","","Y",11
"000134943","EAST WEST MEDICAL GROUP LLC",-75.2360102,40.9902555,18360,55842.3537,72536.9694,24961,"C21: All-cause Readmissions",3,1.93,5,1,1,2,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"208 Lifeline Road","Suite 102","Stroudsburg","PA","TRUE PERFORMANCE","EAST WEST MEDICAL GROUP LLC TRUE PERFORMANCE","","Y","","","Y",17
"000135669","SOUTHERN HUNTINGDON COUNTY MED CENTER",-77.8922376,40.2402214,17243,39748.842,52287.8264,1361,"C21: All-cause Readmissions",3,0,8,0,5,3.08,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"626 Water Street","Suite 1","Orbisonia","PA","TRUE PERFORMANCE IND","SOUTHERN HUNTINGDON MEDICAL CENTER TRUE PERFORMANCE","","","Y","","Y",45
"000137316","WARREN HEALTH CARE ALLIANCE",-74.9768133,40.7379854,7882,74644.1871,90884.0459,14228,"C21: All-cause Readmissions",3,1.33,4,1,1,3.11,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"315 Route 31 South","","Washington","NJ","","","","","","","Y",19
"000138123","HARETOS, JOHN T., MD",-79.9501241,40.4495245,15213,32228.0668,51635.1401,28417,"C21: All-cause Readmissions",3,0,10,0,5,3.73,1.06,0.81,0.65,0.41,-1,-1,0,0,0,0,"160 North Craig Street","","Pittsburgh","PA","","","","","Y","","Y",63
"000140847","UNIVERSITY OF PENN HEMATOLOGY ONCOLOGY",-75.192598,39.9476279,19104,22376.3593,38468.0197,50380,"C21: All-cause Readmissions",3,2.76,2,1,1,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"3400 Civic Center Boulevard","2nd Floor","Philadelphia","PA","","","","","","","Y",4
"000140913","BACKENSTOES, JEFFREY J DO",-76.8085716,40.3035273,17109,51199.6451,61568.6604,23380,"C21: All-cause Readmissions",3,0,3,0,5,2.5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"4807 Jonestown Road","Suite 141","Harrisburg","PA","","","","","","","Y",37
"000141005","COMPREHENSIVE PAIN CENTER",-75.5633771,40.5906124,18104,66485.4639,81988.6637,39610,"C21: All-cause Readmissions",3,0,3,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"4825 West Tilghman Street","","Allentown","PA","","","","Y","","","Y",4
"000141249","CHOLAPRANEE, REWAT MD",-80.0358075,40.5723702,15237,70890.1741,92094.0027,41478,"C21: All-cause Readmissions",3,0,5,0,5,3.58,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"135 Cumberland Road","Suite 204","Pittsburgh","PA","","","","","Y","","Y",57
"000142576","WELLSPAN FAMILY MEDICINE WHEATLYN",-76.7251747,40.0490835,17345,56106.5441,64204.1658,6689,"C21: All-cause Readmissions",3,0.61,12,1,4,4.53,1.06,0.81,0.65,0.41,0,0,0,1,1,0.23,"235 Rosedale Drive","","Manchester","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",82
"000142869","UPMC ALTOONA REGIONAL HEALTH SERVICES INC",-78.4027665,40.5122393,16602,40860.9792,52147.5285,30965,"C21: All-cause Readmissions",3,0.87,393,56,2,4.09,1.06,0.81,0.65,0.41,-12,4,15,30,30,0.00900000000000001,"1414 Ninth Avenue","","Altoona","PA","","","UPMC","","Y","","Y",2064
"000143289","FELLIN, RUDOLPH S MD",-75.9799093,40.957283,18201,34101.1054,44596.5075,25798,"C21: All-cause Readmissions",3,0,2,0,5,5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"54 North Locust Street","","Hazleton","PA","","","","Y","","","Y",18
"000145826","SMITH, JEFFREY S., DO",-80.1771862,39.896516,15370,38747.8599,53308.9805,15466,"C21: All-cause Readmissions",3,0,6,0,5,3.44,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"734 E High Street","","Waynesburg","PA","","","","","Y","","Y",27
"000145981","MSHMC CARDIOLOGY",-76.6746317,40.2644142,17033,62219.5807,82927.0816,15054,"C21: All-cause Readmissions",3,1.47,12,4,1,2.26,1.06,0.81,0.65,0.41,2,2,3,3,3,0.266666666666667,"500 University Drive","Suite 600","Hershey","PA","","","PENN STATE HEALTH","Y","","","Y",29
"000145988","MSHMC HEMATOLOGY & ONCOLOGY",-76.6746317,40.2644142,17033,62219.5807,82927.0816,15054,"C21: All-cause Readmissions",3,0.66,14,3,3,3.58,1.06,0.81,0.65,0.41,-1,0,1,2,2,0.25,"500 University Drive","","Hershey","PA","","","PENN STATE HEALTH","Y","","","Y",23
"000146476","LEVI WALKER MD PC",-79.9809729,40.4360521,15219,22397.3403,36155.4002,19320,"C21: All-cause Readmissions",3,0.58,8,1,4,4.66,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1811 Boulevard of the Allies","Suite 100","Pittsburgh","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",29
"000147011","SANDERS, ROBERT E MD",-79.6926992,40.3163219,15642,63181.3156,70341.3389,43910,"C21: All-cause Readmissions",3,0.84,17,2,2,4.06,1.06,0.81,0.65,0.41,0,1,1,2,2,0.15,"8981 Norwin Avenue","Suite 101","North Huntingdon","PA","TRUE PERFORMANCE IND","ROBERT E SANDERS MD TRUE PERFORMANCE","","","Y","","Y",128
"000148006","HVMG INTERNAL MEDICINE ASSOCIATES",-80.2308243,40.594159,15003,39157.7213,49128.8983,12682,"C21: All-cause Readmissions",3,0.52,173,13,4,4.51,1.06,0.81,0.65,0.41,-13,-7,0,3,3,0.03,"1155 Merchant Street","","Ambridge","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",966
"000148070","TANNER, DAVID E DO",-77.112361,40.485392,17074,46475.1032,55498.6943,7236,"C21: All-cause Readmissions",3,0,8,0,5,1.2,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"82 Red Hill Road","PO Box 10","Newport","PA","","","","Y","","","Y",36
"000148309","WILLIAMS, MARK S DO",-79.5870253,40.1030029,15683,37627.1385,46876.9832,8576,"C21: All-cause Readmissions",3,0.96,31,5,2,4.38,1.06,0.81,0.65,0.41,0,1,2,3,3,0.0966666666666667,"305 Everson Avenue","","Scottdale","PA","TRUE PERFORMANCE IND","MARK S WILLIAMS DO TRUE PERFORMANCE","","","Y","","Y",219
"000149521","BUSH, WILLIAM B MD",-76.7975078,40.2601794,17111,58889.6641,68920.4547,27395,"C21: All-cause Readmissions",3,1.03,9,1,2,2.4,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"5100 Lancaster Street","","Harrisburg","PA","TRUE PERFORMANCE","WILLIAM B BUSH MD TRUE PERFORMANCE","","Y","","","Y",54
"000149730","DONALD G KLINESTIVER MD",-82.133743,38.4368077,25541,42153.5992,52347.6346,9350,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1028 Mason Street","","Milton","WV","","","","","","Y","Y",7
"000149743","HAMILTON HEALTH CENTER",-76.8647992,40.2654525,17104,26748.0116,36033.3208,20306,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"110 South 17th Street","","Harrisburg","PA","TRUE PERFORMANCE","HAMILTON HEALTH CENTER TRUE PERFORMANCE","","Y","","","Y",12
"000150400","VEGLIA, ANTHONY P MD",-75.9818366,40.9881344,18202,38377.5536,47038.7324,9670,"C21: All-cause Readmissions",3,1.06,8,1,2,3.9,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1525 North Church Street","","Hazle Township","PA","TRUE PERFORMANCE","VEGLIA, ANTHONY P MD TRUE PERFORMANCE","","Y","","","Y",49
"000150544","DIXIT, NIRANJAN D MD",-79.7417157,39.9015679,15401,35957.4781,49177.626,35755,"C21: All-cause Readmissions",3,0,1,0,5,2.42,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"211 Easy Street","","Uniontown","PA","","","","","Y","","Y",27
"000150723","GEISINGER MEDICAL CENTER",-76.6053472,40.9677777,17822,51550,82956,77,"C21: All-cause Readmissions",3,0,3,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"100 North Academy Ave","","Danville","PA","","","GEISINGER HEALTH SYSTEM","","","","Y",10
"000150995","GMG DANVILLE FAMILY MEDICINE",-76.577575,40.9648915,17822,51550,82956,77,"C21: All-cause Readmissions",3,0,3,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"115 Woodbine Lane","","Danville","PA","TRUE PERFORMANCE CUSTOM CONTRACT","GEISINGER TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","","","","Y",8
"000151561","STIGLIANO FAMILY PRACTICE PC",-80.4506847,41.2426894,16148,50365.7944,63807.81,16794,"C21: All-cause Readmissions",3,0.64,26,3,4,4.09,1.06,0.81,0.65,0.41,-1,0,0,2,2,0.0500000000000003,"3140 Highland Road","Suite 102","Hermitage","PA","TRUE PERFORMANCE PLUS COMM","STEWARD HEALTH CARE NETWORK INC WESTERN TRUE PERFORMANCE","","","Y","","Y",122
"000152732","SCRANTON PRIMARY HEALTH CARE CENTER",-75.6550316,41.4183246,18509,44253.7319,56517.214,14049,"C21: All-cause Readmissions",3,0,4,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"959 Wyoming Avenue","","Scranton","PA","TRUE PERFORMANCE","SCRANTON PRIMARY HEALTH CARE CENTER TRUE PERFORMANCE","","Y","","","Y",11
"000153392","BACESKI, DEBORAH A MD",-79.0789149,40.0064559,15501,36908.1531,50118.9348,16790,"C21: All-cause Readmissions",3,1.46,5,1,1,4.25,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"105 West  Church Street","","Somerset","PA","","","","","Y","","Y",78
"000153782","FOGLEY, ANEES R MD",-75.6528571,41.4133743,18510,32969.9405,46686.3643,13828,"C21: All-cause Readmissions",3,0,3,0,5,5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"802 Jefferson Avenue","","Scranton","PA","","","","","","","Y",18
"000154151","FAMILY PHYSICIAN ASSOCIATES INC",-76.8848299,40.239358,17070,64083.5832,75393.5209,14741,"C21: All-cause Readmissions",3,0.93,25,3,2,3.2,1.06,0.81,0.65,0.41,0,1,1,2,2,0.15,"1900 Bridge Street","","New Cumberland","PA","TRUE PERFORMANCE","FAMILY PHYSICIAN ASSOCIATES TRUE PERFORMANCE","","Y","","","Y",99
"000154750","FAMILY PRACTICE CENTER PC",-77.0313683,40.7897839,17842,42804.1386,52484.7143,8365,"C21: All-cause Readmissions",3,0.88,271,34,2,3.54,1.06,0.81,0.65,0.41,-6,3,9,19,19,0.0142105263157895,"1 Dock Hill Road","","Middleburg","PA","TRUE PERFORMANCE","FAMILY PRACTICE CENTER PC CPA TRUE PERFORMANCE","","Y","","","Y",1802
"000154780","LENTZ, KENNETH, H, MD",-79.9012424,40.1388558,15022,34738.4174,45696.2699,11378,"C21: All-cause Readmissions",3,1.28,16,3,1,1.5,1.06,0.81,0.65,0.41,1,2,2,3,3,0.25,"625 Lincoln Avenue","Suite 206","Charleroi","PA","","","","","Y","","Y",52
"000154878","YOCUM ASSOCIATES PC",-76.427769,40.338749,17042,53430.4618,65843.1515,33724,"C21: All-cause Readmissions",3,1.18,25,4,1,4.36,1.06,0.81,0.65,0.41,1,2,2,3,3,0.133333333333333,"940 Cumberland Street","","Lebanon","PA","TRUE PERFORMANCE","YOCUM ASSOC PC TRUE PERFORMANCE","","Y","","","Y",136
"000155623","ALTOONA FAMILY PHYSICIANS",-78.3984612,40.5221718,16601,40571.0686,49841.462,34966,"C21: All-cause Readmissions",3,0,13,0,5,3.93,1.06,0.81,0.65,0.41,-2,-1,0,0,0,0,"501 Howard Avenue","Suite F2","Altoona","PA","","","UPMC","","Y","","Y",59
"000155735","ONCOLOGY HEMATOLOGY ASSOCIATION",-79.9427072,40.4552823,15232,45928.1315,80128.6582,11693,"C21: All-cause Readmissions",3,0.59,43,5,4,3.44,1.06,0.81,0.65,0.41,-3,-1,0,2,2,0.0549999999999999,"5115 Centre Avenue","3rd Floor","Pittsburgh","PA","","","UPMC","","Y","Y","Y",94
"000156448","WAYNESBORO INTERNAL MEDICINE ASSOCS",-77.5552248,39.745106,17268,50075.7444,59737.8473,25497,"C21: All-cause Readmissions",3,0.91,16,2,2,4.33,1.06,0.81,0.65,0.41,0,1,1,2,2,0.3,"1051 East Main Street","Suite 2","Waynesboro","PA","TRUE PERFORMANCE","WAYNESBORO INTERNAL MEDICINE ASSOCS TRUE PERFORMANCE","","Y","","","Y",62
"000157087","MCCRAY, MORRIS E DO",-75.3620017,39.8671612,19013,27524.3907,37314.8286,38560,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"2201 Providence Avenue","Suite 200","Chester","PA","","","","","","","Y",1
"000157088","OSTEOPATHIC INTERNAL MED ASSOC",-80.1123674,42.0856443,16508,42138.7429,51633.288,16453,"C21: All-cause Readmissions",3,0.43,13,1,4,4,1.06,0.81,0.65,0.41,-1,0,0,1,1,0.0999999999999996,"2010 West 38th Street","","Erie","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","MILLCREEK COMMUNITY HOSPITAL","","Y","","Y",57
"000157613","FLAHERTY, MORGAN F MD",-79.873211,40.48844,15238,101351.9137,146729.6927,12675,"C21: All-cause Readmissions",3,0,15,0,5,2.96,1.06,0.81,0.65,0.41,-2,-1,0,0,0,0,"1370 Old Freeport Road","Suite 1B","Pittsburgh","PA","","","","","Y","","Y",65
"000158841","STEPHEN G DIAMANTONI MD AND ASSOCIATES",-76.2964565,40.0501543,17602,40530.1694,50740.2523,46699,"C21: All-cause Readmissions",3,1.14,29,5,1,4.09,1.06,0.81,0.65,0.41,1,2,3,4,4,0.0975000000000001,"734 North Franklin Street","","Lancaster","PA","TRUE PERFORMANCE","STEPHEN G DIAMANTONI MD AND ASSOCS FAM PRACT TRUE PERFORMANCE","","Y","","","Y",163
"000159275","KALATA, JOHN J DO",-80.0751432,42.1309331,16503,23522.6467,29621.647,17943,"C21: All-cause Readmissions",3,0.57,13,1,4,3.9,1.06,0.81,0.65,0.41,0,0,0,1,1,0.14,"404 East Eighth Street","","Erie","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",70
"000162082","JESICK, ANN R MD",-79.1546107,40.6226118,15701,35819.0123,47632.963,34080,"C21: All-cause Readmissions",3,1.15,8,1,1,4.84,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"15 South 8th Street","","Indiana","PA","TRUE PERFORMANCE IND","ANN R JESICK MD TRUE PERFORMANCE","","","Y","","Y",77
"000162171","PANTHER VALLEY FAMILY PRACTICE",-75.8877743,40.8311547,18232,38252,40293,4219,"C21: All-cause Readmissions",3,1.96,2,1,1,3.11,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"134 West Ridge Street","","Lansford","PA","TRUE PERFORMANCE","PANTHER VALLEY FAMILY PRACTICE TRUE PERFORMANCE","","Y","","","Y",24
"000162252","FAMILY PRACTICE MEDICAL CENTER",-80.082626,40.40065,15106,48659.4928,66741.643,19291,"C21: All-cause Readmissions",3,0,2,0,5,1.33,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"907 Washington Avenue","","Carnegie","PA","","","","","Y","","Y",30
"000162254","UNIVERSITY PULMONARY SERVICES",-79.9383762,40.4544988,15232,45928.1315,80128.6582,11693,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"532 South Aiken Avenue","Suite 400","Pittsburgh","PA","","","UPMC","","Y","","Y",4
"000162611","PATTON MEDICAL HEALING CENTER LLC",-78.6508952,40.6379508,16668,38422.2174,47315.6146,4028,"C21: All-cause Readmissions",3,0.46,16,1,4,3.93,1.06,0.81,0.65,0.41,-1,0,0,1,1,0.2,"503 Railroad Avenue","Suite 4","Patton","PA","TRUE PERFORMANCE IND","PATTON MEDICAL HEALING CENTER LLC TRUE PERFORMANCE","","","Y","","Y",40
"000166056","PENN HIGHLANDS FAMILY MEDICINE CORCINO AND HUCKESTEIN",-78.448781,41.031006,16830,34882.6488,46519.096,14278,"C21: All-cause Readmissions",3,0.61,10,1,4,4.22,1.06,0.81,0.65,0.41,0,0,0,1,1,0.16,"531 Hannah Street","Suite A","Clearfield","PA","TRUE PERFORMANCE","PENN HIGHLANDS HEALTH SYSTEM TRUE PERFORMANCE","PENN HIGHLANDS HEALTHCARE","","Y","","Y",48
"000170639","EINSTEIN GASTROENTEROLOGY ASSOCIATES",-75.1434985,40.0365207,19141,29678.4523,38505.937,35296,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"5401 Old York Road","Gastroenterology Associates 331","Philadelphia","PA","","","","","","","Y",1
"000172113","WILLOW PARK MEDICAL GROUP",-75.297021,40.657614,18020,74018.1998,90220.3309,18698,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"2551 Baglyos Circle","Suite A 10","Bethlehem","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHO GLOBAL BUDGET AND QUALITY","","Y","","","Y",4
"000173591","SPRING GARDEN FAMILY PRACTICE PC",-76.7394913,39.9415749,17403,50028.1019,64728.4992,36765,"C21: All-cause Readmissions",3,3.07,9,3,1,4,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"924 M Colonial Avenue","","York","PA","TRUE PERFORMANCE","SPRING GARDEN FAMILY PRACTICE PC TRUE PERFORMANCE","","Y","","","Y",106
"000174248","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",-76.3509142,40.0950791,17520,61818,80852,4630,"C21: All-cause Readmissions",3,0,4,0,5,4.19,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"5665 Main Street","","East Petersburg","PA","LGH ACO","LANCASTER GENERAL HEALTH COMMUNITY CARE COLLABORATIVE","LANCASTER GENERAL HOSPITAL","Y","","","Y",80
"000175597","DICROCE, JOSEPH N MD",-79.7614978,40.4348473,15146,58278.8856,70366.5222,29469,"C21: All-cause Readmissions",3,0,7,0,5,4.33,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"117 Fox Plan Road","Suite 302","Monroeville","PA","","","","","Y","","Y",47
"000177124","OSS HEALTH PROVIDERS",-76.6955585,39.9168769,17402,62201.9535,75495.956,29908,"C21: All-cause Readmissions",3,0.46,35,2,4,4,1.06,0.81,0.65,0.41,-2,-1,0,1,1,0.0999999999999996,"1861 Powder Mill Road","","York","PA","","","OSS ORTHOPAEDIC HOSPITAL","Y","","","Y",217
"000181667","CUMMINGS ASSOCS",-76.8951325,40.2720591,17102,32336.0481,43418.7041,7911,"C21: All-cause Readmissions",3,0,4,0,5,4.44,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1617 North Front Street","","Harrisburg","PA","TRUE PERFORMANCE","CUMMINGS ASSOC TRUE PERFORMANCE","","Y","","","Y",35
"000184091","VALLEY FAMILY PRACTICE",-75.4213188,40.6263165,18103,52682.3905,67112.6892,42641,"C21: All-cause Readmissions",3,3.41,2,1,1,3.33,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"2319 Union Boulevard","","Allentown","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",21
"000184278","SINGH, MALKIT, MD",-79.8690149,40.0115228,15417,34184.556,43181.3856,8995,"C21: All-cause Readmissions",3,0,9,0,5,3.73,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"631D National Pike East","","Brownsville","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",51
"000184328","WAGNER, JAMES D MD",-80.2164247,40.5131776,15108,64014.305,77738.1163,38554,"C21: All-cause Readmissions",3,0,17,0,5,3.47,1.06,0.81,0.65,0.41,-2,-2,0,0,0,0,"890 Beaver Grade Road","","Moon Township","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","","","Y","","Y",59
"000190878","MORAN, KURT MD PC",-75.6610802,41.4332059,18509,44253.7319,56517.214,14049,"C21: All-cause Readmissions",3,0.98,8,1,2,2.77,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"10 Greenridge Street","Suite 2","Scranton","PA","TRUE PERFORMANCE","MORAN, KURT MD PC TRUE PERFORMANCE","","Y","","","Y",26
"000191174","SMA JEROME SCHERER DO",-79.8437397,40.5134618,15139,56326.6595,77948.0729,6867,"C21: All-cause Readmissions",3,0.75,26,3,3,3.86,1.06,0.81,0.65,0.41,-1,0,1,2,2,0.135,"135 Allegheny Avenue","Suite C Second Floor","Oakmont","PA","","","UPMC","","Y","","Y",134
"000191388","WAYNESBORO FAMILY MEDICAL ASSOCIATES",-77.5552248,39.745106,17268,50075.7444,59737.8473,25497,"C21: All-cause Readmissions",3,0.38,19,1,5,4.38,1.06,0.81,0.65,0.41,-1,-1,0,0,0,0,"1051 East Main Street","Suite 1","Waynesboro","PA","TRUE PERFORMANCE","WAYNESBORO FAMILY MEDICAL ASSOC TRUE PERFORMANCE","","Y","","","Y",121
"000191576","WELLSPAN GERIATRICS",-76.7072709,39.9116195,17403,50028.1019,64728.4992,36765,"C21: All-cause Readmissions",3,0,11,0,5,4.7,1.06,0.81,0.65,0.41,-1,-1,0,0,0,0,"130 Pine Grove Commons","","York","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",38
