"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Conneaut Lake","NPA LUCIAN",2,0.667,2,2,3,NA,NA,39410.355,"8508 State Highway 285","TRUE PERFORMANCE IND","Y"
"Conneaut Lake","LAKESIDE FAMILY MEDICINE UPMC",1,0.8,4,4,5,NA,NA,39410.355,"11065 State Highway 18","","Y"
"Connellsville","OPPY, JAMES M MD",5,0.625,2,5,8,NA,NA,35335.2888,"201 North Pittsburgh Street","TRUE PERFORMANCE IND","Y"
"Connellsville","ENANY II, ALBERT K MD",3,0.833,4,5,6,NA,NA,35335.2888,"208 S Arch Street","","Y"
"Connellsville","HIGHLANDS MEDICAL CORPORATION",6,0.6,2,3,5,NA,NA,35335.2888,"2620 C Memorial Boulevard","TRUE PERFORMANCE IND","Y"
"Connellsville","HIGHLANDS HOSPITAL PHYSICIANS",3,0.833,4,5,6,NA,NA,35335.2888,"814 Vanderbilt Road","TRUE PERFORMANCE AHN","Y"
"Connellsville","CONN FAMILY MEDICINE PC",1,1,5,3,3,NA,NA,35335.2888,"2616 Memorial Boulevard","TRUE PERFORMANCE IND","Y"
"Connellsville","INTERNAL MEDICINE ASSOCIATES OF CONNELLSVILLE LLC",1,1,5,3,3,NA,NA,35335.2888,"261 East Crawford Avenue","","Y"
"Coraopolis","HVMG FIFTH AVENUE MEDICAL ASSOCIATES",1,0.826,4,19,23,0,1,64014.305,"1101 Fifth Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Corning","GUTHRIE MEDICAL PRACTICE PC",1,1,5,3,3,NA,NA,44721.8389,"130 Center Way","TRUE PERFORMANCE","Y"
"Corry","SAINT VINCENT MEDICAL GROUP OF CORRY",1,1,5,4,4,NA,NA,35815.4107,"315 York Street","TRUE PERFORMANCE AHN","Y"
"Coudersport","CENTRAL POTTER HEALTH CENTER",1,0.667,2,2,3,NA,NA,43819.2286,"71 Elk Street","TRUE PERFORMANCE","Y"
"Cowansville","CLIFFORD VOGAN MD PC",1,0.722,2,26,36,3,5,41258.1476,"882 East Brady Road","TRUE PERFORMANCE IND","Y"
"Cranberry Township","SHARP, DAVID L., MD",1,1,5,3,3,NA,NA,89921.3171,"101 Smith Drive","","Y"
"Cranberry Township","STEPANOW, SAMUEL J MD",1,1,5,3,3,NA,NA,89921.3171,"213 Executive Drive","","Y"
"Cranberry Township","GORDON GOLD MD AND ASSOC UPMC",6,0.8,4,12,15,0,1,89921.3171,"3104 Unionville Road","","Y"
"Cranberry Township","GMA SCHOGEL AND FARDO FAMILY MED",3,0.909,5,10,11,0,0,89921.3171,"213 Executive Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Cranberry Township","ABSOLUTE PRIMARY CARE UPMC",4,0.833,4,5,6,NA,NA,89921.3171,"20630 Route 19","","Y"
"Cranberry Township","INTERNAL MEDICINE ASSOCIATES OF CRANBERRY UPMC",7,0.6,2,3,5,NA,NA,89921.3171,"20130 Route 19 Perry Highway","","Y"
"Cranberry Township","CRANBERRY INTERNAL MEDICINE ASSOCIATES",5,0.813,4,13,16,0,1,89921.3171,"20826 Route 19","TRUE PERFORMANCE AHN","Y"
"Cresson","UPMC MAINLINE MEDICAL ASSOCIATES",1,0.817,4,49,60,0,2,38782.2368,"792 Gallitzin Road","","Y"
"Cresson","CONEMAUGH PHYSICIAN GROUP CRESSON",2,0.625,2,5,8,NA,NA,38782.2368,"815 Second Street","TRUE PERFORMANCE PLUS COMM","Y"
"Curwensville","FORE YOUR HEALTH FAMILY MEDICINE LLC",1,1,5,3,3,NA,NA,34083.7291,"605 State Street","","Y"
"Dallas","GMG DALLAS FAMILY PRACTICE",1,0.857,5,6,7,NA,NA,55570.2712,"114 Lt Michael Cleary Drive","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Dallastown","WELLSPAN FAMILY MEDICINE DALLASTOWN",2,0.6,2,3,5,NA,NA,56165.4125,"755 South Pleasant Avenue","TRUE PERFORMANCE","Y"
"Dallastown","DALLASTOWN MEDICAL ASSOCIATES LLP",1,1,5,14,14,0,0,56165.4125,"1010 Blymire Road","TRUE PERFORMANCE PLUS COMM","Y"
"Davidsville","MUNZER, FREDRICK DO",1,1,5,6,6,NA,NA,52475,"1800 Cambridge Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Delmont","DRS WAHAL ARIFF AND MARGOLIS UPMC",1,1,5,12,12,0,0,54224.952,"6530 Route 22","","Y"
"Derry","PRAKASH K VIN MD PC",1,0.8,4,4,5,NA,NA,38909.7525,"118 West Fourth Avenue","TRUE PERFORMANCE IND","Y"
"Dillsburg","PINNACLEHEALTH FAMILYCARE  DILLSBURG",1,1,5,8,8,NA,NA,65853.1585,"1 Trinity Drive East","TRUE PERFORMANCE PLUS COMM","Y"
"Dillsburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE DILLSBURG",1,1,5,8,8,NA,NA,65853.1585,"126 West Church Street","TRUE PERFORMANCE","Y"
"Donora","BOBAK, WLADYSLAW, MD",1,0.75,3,3,4,NA,NA,28286.983,"601 Thompson Avenue","","Y"
"Dover","WELLSPAN INTERNAL MEDICINE DOVER",2,0.692,2,9,13,2,2,53298.134,"4020 Carlisle Road","TRUE PERFORMANCE","Y"
"Dover","DAVENSHIRE MEDICAL CENTER PARTNERSHIP",1,0.857,5,6,7,NA,NA,53298.134,"3740 Carlisle Road","TRUE PERFORMANCE PLUS COMM","Y"
"Du Bois","PENN HIGHLANDS INTERNAL MEDICINE GRAECA AND KRUK",4,0.857,5,18,21,0,0,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"Du Bois","ROEMER, PAUL B MD",1,1,5,4,4,NA,NA,42816.3343,"211 Beaver Drive","","Y"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE SACHS",1,1,5,3,3,NA,NA,42816.3343,"635 Maple Avenue","TRUE PERFORMANCE","Y"
"Du Bois","OBRYON FAMILY MEDICINE INC",1,1,5,5,5,NA,NA,42816.3343,"898 Beaver Drive","TRUE PERFORMANCE IND","Y"
"Du Bois","CLEARFIELD JEFFERSON PRIMARY CARE ASSOC PC",5,0.556,1,5,9,NA,NA,42816.3343,"33 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KOZLOSKI AND USAITIS",1,1,5,3,3,NA,NA,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","ERIC PAUL PECK DO",1,1,5,4,4,NA,NA,42816.3343,"90 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","HEALTHY LIVING FAMILY MEDICINE PLLC",3,0.667,2,2,3,NA,NA,42816.3343,"51 Delaware Street","TRUE PERFORMANCE","Y"
"Dunbar","DUNBAR MEDICAL ASSOCIATES PLLC",1,1,5,10,10,0,0,40899.3541,"1100 Grosscup Avenue","TRUE PERFORMANCE","Y"
"Dunbar","HEALTH FIRST MEDICAL CENTER",1,1,5,4,4,NA,NA,32324.3116,"1829 University Drive","","Y"
"Duncannon","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",1,0.889,5,8,9,NA,NA,53385.2424,"51 Business Campus Way","TRUE PERFORMANCE","Y"
"Dunmore","PRIME MED GEISINGER DUNMORE",1,0.857,5,6,7,NA,NA,32969.9405,"1140 Quincy Ave","TRUE PERFORMANCE","Y"
"East Berlin","ZITTLE, MICHAEL A DO",2,0.667,2,2,3,NA,NA,61699.8151,"312 Harrisburg Street","","Y"
"East Berlin","WELLSPAN FAMILY MEDICINE EAST BERLIN",1,1,5,6,6,NA,NA,61699.8151,"105 Fourth Street","TRUE PERFORMANCE","Y"
"East Earl","WELLSPAN FAMILY MEDICINE TERRE HILL",1,1,5,3,3,NA,NA,58596.8576,"770 Broad Street","TRUE PERFORMANCE","Y"
"East Liverpool","HVMG PRIMARY CARE CALCUTTA",1,1,5,8,8,NA,NA,37573.4485,"48462 Bell School Road","TRUE PERFORMANCE PLUS COMM","Y"
"East Liverpool","THOMAS AND HUSAIN MED ASSOC INC",2,0.333,1,1,3,NA,NA,37573.4485,"48681 Calcutta Smithferry Road","","Y"
"East Petersburg","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",1,0.75,3,3,4,NA,NA,61818,"5665 Main Street","LGH ACO","Y"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",2,0.846,5,11,13,0,0,53097.2989,"239 East Brown Street","TRUE PERFORMANCE PLUS COMM","Y"
"East Stroudsburg","FAMILY CARE CENTERS INC",1,0.913,5,21,23,0,0,53097.2989,"206 East Brown Street","TRUE PERFORMANCE","Y"
"Easton","VACHHANI, MANU P MD",1,1,5,3,3,NA,NA,69973.5931,"3729 Easton Nazareth Hwy","TRUE PERFORMANCE","Y"
"Easton","SHARMA, OM MD PC",4,0.714,2,5,7,NA,NA,47063.4163,"2100 Lehigh Street","TRUE PERFORMANCE","Y"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",2,0.917,5,11,12,0,0,69973.5931,"3735 Nazareth Road","TRUE PERFORMANCE IND","Y"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",3,0.75,3,3,4,NA,NA,69973.5931,"2925 William Penn Highway","TRUE PERFORMANCE","Y"
"Easton","EASTON COMMUNITY CARE CENTER",5,0.667,2,2,3,NA,NA,47063.4163,"325 Pine Street","TRUE PERFORMANCE","Y"
"Ebensburg","CHI MASTRINE",1,1,5,3,3,NA,NA,45843.9089,"Lovell Park Professional Building","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CHI EBENSBURG FAM PRAC",3,0.857,5,6,7,NA,NA,45843.9089,"1100 W High Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",1,1,5,5,5,NA,NA,45843.9089,"188 Industrial Park Road","TRUE PERFORMANCE PLUS COMM","Y"
"Edinboro","EDINBORO MEDICAL CENTER",1,0.875,5,7,8,NA,NA,49852.2454,"450 Erie Street","TRUE PERFORMANCE AHN","Y"
"Edinboro","FAMILY HLTH CARE EDINBORO",2,0.75,3,3,4,NA,NA,49852.2454,"208 Waterford Street","","Y"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,0.9,5,9,10,0,0,59155.4859,"845 Route 519","TRUE PERFORMANCE PLUS COMM","Y"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,0.692,2,9,13,2,2,41399,"116 Main Street","TRUE PERFORMANCE AHN","Y"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",2,0.818,4,9,11,0,1,50931.1452,"1001 Weigles Hill Road","TRUE PERFORMANCE PLUS COMM","Y"
"Elizabeth","JAMES T CAMPAGNA MD PC",1,1,5,5,5,NA,NA,50931.1452,"605 Scenery Drive","TRUE PERFORMANCE AHN","Y"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",1,0.81,4,17,21,0,1,57048.2071,"418 Cloverleaf Road","LGH ACO","Y"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",2,0.8,4,4,5,NA,NA,57048.2071,"1 Continental Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",1,1,5,6,6,NA,NA,42950.2271,"273 Route 288","TRUE PERFORMANCE PLUS COMM","Y"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",2,0.769,3,10,13,1,1,42950.2271,"1673 Route 65","TRUE PERFORMANCE AHN","Y"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",1,0.8,4,4,5,NA,NA,64040.5062,"619 Dalton Street","TRUE PERFORMANCE PLUS COMM","Y"
"Emmaus","EAST PENN MEDICAL PRACTICE",2,0.75,3,3,4,NA,NA,64040.5062,"723 Chestnut Street","TRUE PERFORMANCE IND","Y"
"Enola","GOOD HOPE FAMILY PHYSICIANS",1,0.875,5,21,24,0,0,60321.9544,"1830 Good Hope Road","TRUE PERFORMANCE PLUS COMM","Y"
"Ephrata","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",1,1,5,5,5,NA,NA,53627.238,"1635 West Main Street","LGH ACO","Y"
"Ephrata","WELLSPAN INTERNAL MEDICINE EPHRATA",2,0.75,3,3,4,NA,NA,53627.238,"446 North Reading Road","TRUE PERFORMANCE","Y"
"Erie","ESPER, ROBERT J, DO",23,0.75,3,3,4,NA,NA,51738.0732,"2820 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","DUGAN, ROBERT B, DO",35,0,1,0,3,NA,NA,42138.7429,"926 W 38th St","TRUE PERFORMANCE IND","Y"
"Erie","ESPER, GARY F., DO",33,0.4,1,2,5,NA,NA,42138.7429,"4002 Schaper Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","KALATA, JOHN J DO",14,0.833,4,5,6,NA,NA,23522.6467,"404 East Eighth Street","TRUE PERFORMANCE AHN","Y"
"Erie","EAST HARBOR PRIMARY CARE",27,0.714,2,5,7,NA,NA,47379.2358,"4950 Buffalo Road","TRUE PERFORMANCE AHN","Y"
"Erie","COMMUNITY HEALTH NET",31,0.5,1,3,6,NA,NA,13886.0268,"1202 State Street","TRUE PERFORMANCE IND","Y"
"Erie","LAKESHORE FAMILY PRACTICE",12,0.909,5,10,11,0,0,47379.2358,"5241 Buffalo Road","","Y"
"Erie","WEST ERIE MEDICAL GROUP",15,0.821,4,23,28,0,1,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","MCCLELLAND FAMILY PRACTICE",1,1,5,7,7,NA,NA,47379.2358,"2240 East 38th Street","TRUE PERFORMANCE AHN","Y"
"Erie","LIBERTY FAMILY PRACTICE",31,0.5,1,3,6,NA,NA,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT FAMILY MEDICINE CENTER",19,0.786,3,11,14,1,1,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","GRANDVIEW FAMILY PRACTICE",23,0.75,3,9,12,1,2,41845.1397,"4500 Pine Avenue","","Y"
"Erie","YOUR HOMETOWN HEALTH PARTNERS",16,0.818,4,9,11,0,1,61240.2787,"3910 Caughey Road","","Y"
"Erie","LEONE, JOSEPH A, DO",29,0.667,2,4,6,NA,NA,42138.7429,"926 West 38th Street","TRUE PERFORMANCE IND","Y"
"Erie","HARBORCREEK FAMILY PHYSICIANS",1,1,5,3,3,NA,NA,47379.2358,"5241 Buffalo Road","","Y"
"Erie","GREAT LAKES FAMILY MEDICINE",13,0.889,5,8,9,NA,NA,27551.5259,"311 West 24th Street","TRUE PERFORMANCE AHN","Y"
"Erie","BAY HARBOR FAMILY MEDICINE",1,1,5,5,5,NA,NA,27358.3331,"333 State Street","","Y"
"Erie","PREGLER, FRANK C DO",1,1,5,5,5,NA,NA,41845.1397,"3710 Pine Avenue","TRUE PERFORMANCE IND","Y"
"Erie","LECOM MAE PCP",1,1,5,15,15,0,0,51331.4104,"5637 Peach Street","TRUE PERFORMANCE AHN","Y"
"Erie","HEALTHY FAMILIES",1,1,5,7,7,NA,NA,13886.0268,"1700 Peach Street","","Y"
"Erie","PORT ERIE FAMILY MEDICINE",21,0.778,3,7,9,NA,NA,42138.7429,"3413 Cherry Street","TRUE PERFORMANCE AHN","Y"
"Erie","GOOD HEALTH FAMILY MEDICINE",33,0.4,1,2,5,NA,NA,51738.0732,"1339 West 6th Street","","Y"
"Erie","MILLCREEK FAMILY PRACTICE AND INTERNAL MEDICINE",28,0.675,2,54,80,10,14,51738.0732,"2501 West 12th Street","TRUE PERFORMANCE AHN","Y"
"Erie","GREENFIELD INTERNAL MEDICINE",11,0.929,5,13,14,0,0,27358.3331,"300 State Street","","Y"
"Erie","SUMMIT FAMILY PRACTICE",1,1,5,22,22,0,0,42138.7429,"3330 Peach Street","","Y"
"Erie","LAKE ERIE MEDICAL GROUP PC",18,0.8,4,12,15,0,1,27551.5259,"145 West 23rd Street","TRUE PERFORMANCE AHN","Y"
"Erie","PINECREST FAMILY PRACTICE UPMC",23,0.75,3,12,16,1,2,41845.1397,"3535 Pine Avenue","","Y"
"Erie","PRIMARY CARE WEST UPMC",22,0.769,3,10,13,1,1,51738.0732,"1101 Peninsula Drive","","Y"
"Erie","LIGHTHOUSE FAMILY MEDICINE",1,1,5,4,4,NA,NA,51738.0732,"1600 Peninsula Drive","","Y"
"Erie","UPMC HAMOT MEDICAL GROUP ZUCK ROAD",1,1,5,5,5,NA,NA,42138.7429,"4108 Zuck Road","","Y"
"Erie","SAINT VINCENT PENINSULA FAMILY MEDICINE",23,0.75,3,3,4,NA,NA,61240.2787,"2828 Sterrettania Road","TRUE PERFORMANCE AHN","Y"
"Erie","AHN HEALTH AND WELLNESS PAVILION",17,0.813,4,13,16,0,1,61240.2787,"4247 West Ridge Road","TRUE PERFORMANCE AHN","Y"
"Erie","WESTMINSTER FAMILY MEDICINE",20,0.783,3,18,23,1,2,61240.2787,"3822 Colonial Avenue","TRUE PERFORMANCE AHN","Y"
"Erie","SAINT VINCENT WOUND CENTER",1,1,5,3,3,NA,NA,14780,"232 West 25th Street","","Y"
"Erie","GLENWOOD FAMILY MEDICINE",29,0.667,2,10,15,2,3,41845.1397,"213 East 41st Street","TRUE PERFORMANCE AHN","Y"
"Etters","WELLSPAN FAMILY MEDICINE VALLEY GREEN",1,0.714,2,5,7,NA,NA,63606.4649,"1790 Old Trail Road","TRUE PERFORMANCE","Y"
"Evans City","ELLIOT SMITH MD ASSOCIATES",1,0.833,4,5,6,NA,NA,60189.4914,"217 East Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Everett","PENNWOOD FAMILY MEDICINE UPMC",1,0.667,2,8,12,2,3,41470.5617,"227 Hospital Drive","","Y"
"Everett","GEORGE M ZUBAK UPMC",2,0.25,1,1,4,NA,NA,41470.5617,"300 North Spring Street","","Y"
"Fairfield","WELLSPAN FAMILY MEDICINE FAIRFIELD",1,0.9,5,9,10,0,0,66543.6029,"4910A Fairfield Road","TRUE PERFORMANCE","Y"
"Fairmount City","SEMEYN FAMILY PRACTICE NB",1,1,5,7,7,NA,NA,45955.0289,"82 Town Run Road","TRUE PERFORMANCE","Y"
"Fairmount City","BROOKVILLE HOSPITAL FAMILY PRACTICE NEW BETHLEHEM",2,0.625,2,5,8,NA,NA,45955.0289,"1323 Brookville Street","TRUE PERFORMANCE","Y"
"Farrell","MULTARI, ROBERT D DO PC",2,0.5,1,2,4,NA,NA,28619.4327,"2120 Likens Lane","","Y"
"Farrell","SHENANGO VALLEY FAMILY MEDICINE CENTER UPMC",1,1,5,4,4,NA,NA,28619.4327,"2000 Memorial Drive","","Y"
"Fishertown","CHESTNUT RIDGE FAMILY MEDICINE UPMC",1,0.6,2,6,10,2,3,43866,"2040 Quaker Valley Road","","Y"
"Fleetwood","LVPG FAMILY MEDICINE MOSELEM SPRINGS",1,1,5,3,3,NA,NA,67993.5156,"14351 Kutztown Road","TRUE PERFORMANCE IND","Y"
"Fogelsville","LVPG INTERNAL MEDICINE FOGELSVILLE",1,1,5,7,7,NA,NA,73344.6505,"1431 Nursery Street","TRUE PERFORMANCE IND","Y"
"Ford City","GELACEK, PHILIP A MD PC",2,0.667,2,20,30,4,6,36712.0654,"313 Ford Street","TRUE PERFORMANCE IND","Y"
"Ford City","BHS FORD CITY FAMILY PRACTICE",1,0.697,2,23,33,4,5,36712.0654,"432 Third Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Forty Fort","WILLIAM H BOYLE MD PC",1,0.75,3,3,4,NA,NA,42131.9256,"1732 Wyoming Avenue","TRUE PERFORMANCE","Y"
"Franklin","NPA FRANKLIN",1,1,5,4,4,NA,NA,39017.3093,"1263 Elk Street","TRUE PERFORMANCE IND","Y"
"Franklin","FRANKLIN COMMUNITY MEDICINE UPMC",2,0.8,4,4,5,NA,NA,39017.3093,"464 Allegheny Boulevard","","Y"
"Fredericksburg","FREDERICKSBURG COMM HEALTH CTR PC",1,0.947,5,18,19,0,0,55283.0474,"120 South Tan Street","TRUE PERFORMANCE","Y"
"Fredericktown","CENTERVILLE CLINICS INC",1,0.8,4,48,60,0,3,49369.4259,"1070 Old National Pike Road","TRUE PERFORMANCE PLUS COMM","Y"
"Gap","LGHP PENN MEDICINE FAMILY MEDICINE COUNTY LINE",1,1,5,3,3,NA,NA,56895.7932,"5360 Lincoln Highway","LGH ACO","Y"
"Gettysburg","GETTYSBURG FAMILY  PRACTICE INC",1,1,5,14,14,0,0,52663.1452,"524 South Washington Street","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN INTERNAL MEDICINE V TWIN DRIVE",2,0.818,4,9,11,0,1,52663.1452,"40 V Twin Drive","TRUE PERFORMANCE","Y"
"Gettysburg","APPLE RIDGE FAMILY MEDICINE",4,0.667,2,2,3,NA,NA,52663.1452,"1311 Biglerville Road","TRUE PERFORMANCE","Y"
"Gettysburg","WELLSPAN INTERNAL MEDICINE WASHINGTON STREET",3,0.75,3,9,12,1,2,52663.1452,"423 South Washington Street","TRUE PERFORMANCE","Y"
"Gibsonia","HEALTH QUEST MED ASSOC LLC",2,0.769,3,20,26,1,2,84956.979,"5318 Ranalli Drive","TRUE PERFORMANCE AHN","Y"
"Gibsonia","PINE RICHLAND MEDICAL ASSOCIATES",1,0.87,5,20,23,0,0,84956.979,"5375 William Flynn Highway","TRUE PERFORMANCE AHN","Y"
"Girard","ELK VALLEY MEDICAL CENTER",1,0.5,1,7,14,5,5,48202.7414,"5165 Imperial Parkway","TRUE PERFORMANCE AHN","Y"
"Glen Dale","REYNOLDS MEMORIAL HOSPITAL INC",1,0.4,1,2,5,NA,NA,42060.2811,"426 8th St","TRUE PERFORMANCE","Y"
"Greencastle","GREENCASTLE FAMILY PRACTICE",2,0.611,2,11,18,4,5,57171.1436,"50 Eastern Avenue","TRUE PERFORMANCE","Y"
"Greencastle","SUMMIT PRIMARY CARE",1,0.667,2,2,3,NA,NA,57171.1436,"50 Eastern Avenue","TRUE PERFORMANCE","Y"
"Greensburg","EXCELA HEALTH MOUNTAIN VIEW INTERNAL MEDICINE",3,0.867,5,13,15,0,0,50613.708,"800 Marguerite Road","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","LEIBU, TATIANA MD",7,0.667,2,4,6,NA,NA,50613.708,"660 Pellis Road","","Y"
"Greensburg","LEVIN FAMILY MEDICINE",1,1,5,4,4,NA,NA,50613.708,"259 Old Route 30","TRUE PERFORMANCE IND","Y"
"Greensburg","WALWORTH MEDICAL ASSOCIATES",5,0.76,3,19,25,1,2,50613.708,"1275 South Main Street","TRUE PERFORMANCE IND","Y"
"Greensburg","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",4,0.769,3,10,13,1,1,50613.708,"518 Pellis Road","TRUE PERFORMANCE IND","Y"
"Greensburg","EXCELA HEALTH GREENSBURG FAMILY MEDICINE",2,0.875,5,7,8,NA,NA,50613.708,"1275 South Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","EXCELA HEALTH WESTMORELAND CTR FOR IM",6,0.756,3,31,41,2,4,50613.708,"4000 Hempfield Plaza Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","EXCELA HEALTH GREENSBURG INTERNAL MEDICINE",8,0.6,2,3,5,NA,NA,50613.708,"539 Green Street","TRUE PERFORMANCE PLUS COMM","Y"
"Greensburg","EXCELA HEALTH SOUTHWEST FAMILY MEDICINE",8,0.6,2,6,10,2,3,50613.708,"1275 South Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Greentown","GREENTOWN MEDICAL CENTER",1,0.75,3,3,4,NA,NA,53799.4925,"1623 Route 507","TRUE PERFORMANCE","Y"
"Greenville","GREENVILLE MEDICAL CENTER INC",1,0.813,4,13,16,0,1,41770.4576,"90 Shenango Street","","Y"
"Grindstone","FAYETTE PHYSICIAN NETWORK INC",1,0.667,2,4,6,NA,NA,32620.8614,"111 Roberts Road","","Y"
"Grove City","FAMILY HEALTHCARE PARTNERS UPMC",2,0.742,3,23,31,2,4,48744.9551,"420 Hillcrest Avenue","","Y"
"Grove City","TIMOTHY J LILLY DO AND ASSOCIATES",3,0.667,2,4,6,NA,NA,48744.9551,"432 Hillcrest Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Grove City","ALLEGHENY HEALTH NETWORK GROVE CITY PRIMARY CARE",1,0.833,4,10,12,0,1,48744.9551,"647 North Broad Street EXT","TRUE PERFORMANCE AHN","Y"
"Hamburg","LVPG FAMILY MEDICINE HAMBURG",1,0.875,5,7,8,NA,NA,51672.1747,"700 Hawk Ridge Drive","TRUE PERFORMANCE IND","Y"
"Hanover","HANOVER FAMILY PRACTICE ASSOCIATES",1,0.905,5,19,21,0,0,57720.6135,"111 Penn Street","TRUE PERFORMANCE","Y"
"Hanover","HILLSIDE INTERNAL MEDICINE PC",2,0.667,2,4,6,NA,NA,57720.6135,"250 Fame Avenue","TRUE PERFORMANCE","Y"
"Hanover","WELLSPAN FAMILY MEDICINE CLOVER LANE",2,0.667,2,2,3,NA,NA,57720.6135,"460 Clover Lane","TRUE PERFORMANCE","Y"
"Harmony","WAHL AND SONS FAMILY PRACTICE PC",1,0.583,1,7,12,3,4,65370.9341,"835 Edmond Street","TRUE PERFORMANCE IND","Y"
"Harrisburg","BUSH, WILLIAM B MD",8,0.75,3,3,4,NA,NA,58889.6641,"5100 Lancaster Street","TRUE PERFORMANCE","Y"
"Harrisburg","PINNACLEHEALTH FAMILYCARE LOWER PAXTON",1,1,5,13,13,0,0,71198.6049,"2310 Patton Road","TRUE PERFORMANCE PLUS COMM","Y"
"Harrisburg","HOUCKS ROAD FAMILY PRACTICE PC",9,0.667,2,2,3,NA,NA,51199.6451,"100 South Houcks Road","","Y"
"Harrisburg","PENN STATE HERSHEY MEDICAL GROUP NYES ROAD I II",3,0.913,5,21,23,0,0,71198.6049,"121 Nyes Road","TRUE PERFORMANCE PLUS COMM","Y"
"Harrisburg","ASPIRE CARE PRIMARY CARE",10,0.6,2,3,5,NA,NA,51199.6451,"49 Prince Street","TRUE PERFORMANCE PLUS COMM","Y"
"Harrisburg","BLUE MOUNTAIN FAMILY PRACTICE",5,0.889,5,16,18,0,0,56921.2642,"2151 Linglestown Road","TRUE PERFORMANCE PLUS COMM","Y"
"Harrisburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE PROGRESS",7,0.8,4,4,5,NA,NA,56921.2642,"3601 North Progress Avenue","TRUE PERFORMANCE","Y"
"Harrisburg","PINNACLEHEALTH FAMILY CARE UNION DEPOSIT",2,0.923,5,12,13,0,0,51199.6451,"805 Sir Thomas Court","TRUE PERFORMANCE PLUS COMM","Y"
"Harrisburg","PINNACLEHEALTH INTERNAL MEDICINE UNION DEPOSIT",6,0.867,5,26,30,0,0,51199.6451,"805 Sir Thomas Court","TRUE PERFORMANCE PLUS COMM","Y"
"Harrisburg","UPMC PINNACLE CHAMBERS HILL PRIMARY CARE",4,0.909,5,10,11,0,0,58889.6641,"5400 Chambers Hill Road","TRUE PERFORMANCE PLUS COMM","Y"
"Hazle Township","VEGLIA, ANTHONY P MD",1,0.667,2,4,6,NA,NA,38377.5536,"1525 North Church Street","TRUE PERFORMANCE","Y"
"Hazle Township","INTERNAL MEDICINE ASSOC HAZLETON",2,0.5,1,4,8,NA,NA,38377.5536,"1090 North Church Street","TRUE PERFORMANCE","Y"
"Hazleton","HAZLETON FAMILY PRACTICE",3,0.625,2,5,8,NA,NA,38377.5536,"420 West 23rd Street","TRUE PERFORMANCE","Y"
