"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Butler","ZAGGER FAMILY PRACTICE PC",4,0.875,5,21,24,0,0,41653.157,"1022 A North Main St","TRUE PERFORMANCE IND","Y"
"Butler","CHANNAPATI, THIPPESWAMY T MD",7,0.838,4,31,37,0,1,41653.157,"342 North Main Street","TRUE PERFORMANCE IND","Y"
"Butler","FAMILY MEDICINE OF BUTLER PC",8,0.72,3,18,25,2,4,41653.157,"1022 A North Main Street","TRUE PERFORMANCE IND","Y"
"Butler","FIORINA FAMILY PRACTICE LLC",12,0.6,2,18,30,6,8,41653.157,"109 Technology Drive","TRUE PERFORMANCE IND","Y"
"Butler","WAHL FAMILY PRACTICE PC",10,0.643,2,18,28,5,6,41653.157,"109 Technology Drive","TRUE PERFORMANCE IND","Y"
"Butler","DR FOZIA CHATTA AND ASSOCIATES PC",11,0.611,2,33,54,10,13,41653.157,"315 North Main Street","TRUE PERFORMANCE IND","Y"
"Butler","BHS NALLATHAMBI MEDICAL ASSOC PLLC",1,0.934,5,71,76,0,0,41653.157,"131 East Cunningham Street","TRUE PERFORMANCE PLUS COMM","Y"
"Butler","BUTLER FAMILY PRACTICE",6,0.851,5,40,47,0,0,41653.157,"116 Woody Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Butler","BASH FAMILY PRACTICE PLLC",2,0.917,5,11,12,0,0,41653.157,"200 Renaissance Drive","TRUE PERFORMANCE IND","Y"
"Cabot","CONCORDIA PHYSICIAN PRACTICE",1,0.794,4,27,34,0,2,50675.5663,"112 Marwood Road","","Y"
"Cambridge Springs","CAMBRIDGE SPRINGS HEALTH CENTER",1,1,5,10,10,0,0,45640.8341,"118 Railroad Street","TRUE PERFORMANCE","Y"
"Camp Hill","SUSQUEHANNA INT MEDICINE ASSOC",9,0.708,2,34,48,4,7,55466.5249,"890 Poplar Church Road","TRUE PERFORMANCE","Y"
"Camp Hill","PINNACLEHEALTH INTERNAL MEDICINE CAMP HILL",3,0.909,5,40,44,0,0,55466.5249,"4400 Carlisle Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","AZIZKHAN INTERNAL MEDICINE ASSOCIATES",4,0.85,5,51,60,0,0,55466.5249,"888 Poplar Church Road","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","MAGARGLE, R LYNN MD",10,0.5,1,6,12,4,5,55466.5249,"3335 Market Street","","Y"
"Camp Hill","PINNACLE HEALTH INTERNAL MEDICINE ASSOCIATES",8,0.714,3,5,7,NA,NA,55466.5249,"4400 Carlisle Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","CHARANS FAMILY MEDICINE LLC",1,1,5,12,12,0,0,55466.5249,"890 Poplar Church Road","TRUE PERFORMANCE","Y"
"Camp Hill","HAMPDEN PHYSICIAN ASSOCIATES",5,0.84,4,21,25,0,1,55466.5249,"3456 Trindle Road","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","PENN STATE HERSHEY MEDICAL GROUP CAMP HILL",2,0.912,5,52,57,0,0,55466.5249,"3025 Market Street","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","GEISINGER HOLY SPIRIT FAMILY MEDICINE YELLOW BREECHES",7,0.813,4,26,32,0,2,55466.5249,"1800 Carlisle Road","TRUE PERFORMANCE","Y"
"Camp Hill","LEMOYNE PRIMARY CARE PC",6,0.826,4,19,23,0,1,55466.5249,"797 Poplar Church Road","TRUE PERFORMANCE","Y"
"Canton","GUTHRIE MEDICAL GROUP PC/CANTON",1,0.8,4,4,5,NA,NA,36184.7884,"127 Sullivan Street","TRUE PERFORMANCE","Y"
"Carbondale","BEKELE, TAMRAT MD",3,0.692,2,9,13,2,3,37688.8996,"165 Fallbrook Street","TRUE PERFORMANCE","Y"
"Carbondale","DAVIS, NEAL M DO",1,0.75,3,3,4,NA,NA,37688.8996,"254 Brooklyn Street","TRUE PERFORMANCE","Y"
"Carbondale","COMMONWEALTH PHYSICIAN NETWORK LLC LACKAWANNA",1,0.75,3,6,8,NA,NA,37688.8996,"10 Dundaff Street","TRUE PERFORMANCE","Y"
"Carlisle","PHELAN, WILLIAM J, MD",2,0.9,5,18,20,0,0,62959.6513,"2 Tyler Court","","Y"
"Carlisle","MASLAND ASSOCIATES INC",1,0.947,5,90,95,0,0,54127.8466,"220 Wilson Street","TRUE PERFORMANCE","Y"
"Carlisle","GUISTWITE, KENNETH R MD",6,0.7,2,7,10,1,2,54127.8466,"522 South Pitt Street","TRUE PERFORMANCE","Y"
"Carlisle","SPASIC, ALEXANDER MD LLC",3,0.8,4,8,10,0,1,62959.6513,"19 Brookwood Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Carlisle","GEISINGER HOLY SPIRIT FAMILY MEDICINE CARLISLE",5,0.727,3,8,11,1,2,54127.8466,"1211 Forge Road","TRUE PERFORMANCE","Y"
"Carlisle","PINNACLEHEALTH FAMILYCARE SPRING ROAD",4,0.739,3,17,23,2,3,54127.8466,"1921 Spring Road","TRUE PERFORMANCE PLUS COMM","Y"
"Carlisle","ALEXANDER SPRING FAMILYCARE",7,0.6,2,9,15,3,4,62959.6513,"1533 Commerce Avenue","TRUE PERFORMANCE","Y"
"Carnegie","FAMILY PRACTICE MEDICAL CENTER",4,0.222,1,2,9,NA,NA,48659.4928,"907 Washington Avenue","","Y"
"Carnegie","PPCP CIVITARESE SPECA BOVALINO",2,0.758,3,100,132,5,13,48659.4928,"2375 Greentree Road","TRUE PERFORMANCE PLUS COMM","Y"
"Carnegie","PPCP WILLIAM BADER MD",3,0.75,3,12,16,1,2,48659.4928,"102 Broadway Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Carnegie","GATEWAY MEDICAL GROUP UPMC",1,0.923,5,24,26,0,0,48659.4928,"1100 Washington Avenue","","Y"
"Carrolltown","CONEMAUGH PHYSICIAN GROUP ST BENEDICT RURAL HEALTH CLINIC",2,0.769,3,30,39,1,4,43570.8092,"564 Theatre Road","TRUE PERFORMANCE PLUS COMM","Y"
"Carrolltown","PATTON FAMILY MEDICAL CENTER",1,0.786,3,11,14,1,1,43570.8092,"142 East Carroll Street","TRUE PERFORMANCE IND","Y"
"Cassville","BROAD TOP AREA MEDICAL CENTER INC",1,1,5,3,3,NA,NA,45200,"478 Seminary Street","TRUE PERFORMANCE IND","Y"
"Catasauqua","BENAVAGE AND HEFFELFINGER",1,0.875,5,7,8,NA,NA,54270.594,"1400 Main Street","TRUE PERFORMANCE IND","Y"
"Catasauqua","LVPG FAMILY MEDICINE CATASAUQUA",2,0.667,2,6,9,NA,NA,54270.594,"840 Walnut Street","TRUE PERFORMANCE IND","Y"
"Center Valley","COOPERSBURG CENTER VALLEY FAMILY PRACTICE",1,0.8,4,8,10,0,1,94037.3539,"5848 Old Bethlehem Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Chambersburg","DELORENZO JR, DONALD P MD",1,1,5,5,5,NA,NA,41306.941,"835 Fifth Avenue","","Y"
"Chambersburg","SWARTZ, MARK MD",8,0.727,3,8,11,1,2,41306.941,"761 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","KEYSTONE RURAL HEALTH CENTER",10,0.7,2,21,30,3,5,41306.941,"820 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","BARTON MEDICAL ASSOCIATES",7,0.75,3,12,16,1,2,41306.941,"435 Phoenix Drive","","Y"
"Chambersburg","SUMMIT PRIMARY CARE",6,0.855,5,53,62,0,0,41306.941,"12 St Paul Drive","TRUE PERFORMANCE","Y"
"Chambersburg","BALHARA INT MEDC ASSOC PC",12,0.444,1,4,9,NA,NA,41306.941,"761 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","KEYSTONE HEALTH CENTER INTERNAL MEDICINE",11,0.684,2,13,19,3,4,41306.941,"830 Fifth Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","CHAMBERSBURG MEDICAL ASSOCIATES",9,0.714,3,5,7,NA,NA,41306.941,"1988 Scotland Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT PRIMARY CARE",1,1,5,4,4,NA,NA,41306.941,"2055 Scotland Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT PRIMARY CARE",5,0.862,5,25,29,0,0,41306.941,"144 South 8th Street","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT PRIMARY CARE",4,0.892,5,74,83,0,0,41306.941,"3106 Philadelphia Avenue","TRUE PERFORMANCE","Y"
"Chambersburg","SUMMIT WEIGHT MANAGEMENT SERVICES",1,1,5,4,4,NA,NA,41306.941,"1624 Orchard Drive","","Y"
"Charleroi","LENTZ, KENNETH, H, MD",3,0.455,1,5,11,4,5,34738.4174,"625 Lincoln Avenue","","Y"
"Charleroi","PPCP MED SEC NOT FOR PCP SELECTION",2,0.667,2,2,3,NA,NA,34738.4174,"17 Arentzen Boulevard","","Y"
"Charleroi","DERIENZO FAMILY PRACTICE",1,0.731,3,49,67,4,8,34738.4174,"17 Arentzen Boulevard","","Y"
"Charleston","KANAWHA VALLEY INTERNAL MEDICINE PLLC",1,1,5,3,3,NA,NA,48284.6212,"3418 Staunton Avenue SE","","Y"
"Charleston","MOUNTAIN STATE MEDICAL ASSOCIATES",3,0.909,5,10,11,0,0,44784.9369,"300 Kenton Drive","TRUE PERFORMANCE","Y"
"Charleston","CHARLESTON FAMILY PRACTICE",6,0.778,3,7,9,NA,NA,22129.5602,"1201 Washington Street","TRUE PERFORMANCE","Y"
"Charleston","CHARLESTON INTERNAL MEDICINE INC",1,1,5,11,11,0,0,48284.6212,"3701 MacCorkle Avenue SE","TRUE PERFORMANCE","Y"
"Charleston","WEST VIRGINIA UNIVERSITY PHYSICIANS OF CHARLESTON",7,0.667,2,8,12,2,3,22129.5602,"1201 Washington Street East","TRUE PERFORMANCE","Y"
"Charleston","DRS HENRY KINDER AND ASC PLLC",5,0.833,4,5,6,NA,NA,22129.5602,"600 Morris Street","TRUE PERFORMANCE","Y"
"Charleston","SUSAN L CAVENDER MD",10,0.25,1,1,4,NA,NA,22129.5602,"1115 East Lee Street","","Y"
"Charleston","MT STATE MEDICINE AND RHEUMATOLOGY PLLC",8,0.6,2,3,5,NA,NA,22129.5602,"505 Summers Street","TRUE PERFORMANCE","Y"
"Charleston","KANAWHA MEDICAL CENTER INC",4,0.875,5,7,8,NA,NA,48284.6212,"4924 MacCorkle Avenue Southeast","TRUE PERFORMANCE","Y"
"Charleston","CHARLESTON AREA MEDICAL CENTER INC",9,0.444,1,4,9,NA,NA,22129.5602,"501 Morris Street","","Y"
"Cheswick","SMA DEERLAKES PC",1,0.708,2,51,72,6,11,57494.3752,"221 Russellton Dorseyville Road","TRUE PERFORMANCE AHN","Y"
"Christiana","WELLSPAN FAMILY HEALTH GEORGETOWN",1,0.5,1,2,4,NA,NA,55423.9873,"1135 Georgetown Road","TRUE PERFORMANCE","Y"
"Clairton","JEFFERSON ASSOCIATES  IN IM",3,0.783,3,18,23,1,2,49377.46,"575 Coal Valley Road","","Y"
"Clairton","JEFFERSON INTERNAL MEDICINE PC",2,0.824,4,89,108,0,3,49377.46,"575 Coal Valley Road","TRUE PERFORMANCE AHN","Y"
"Clairton","RAMESH PANDEY MD",1,0.875,5,7,8,NA,NA,49377.46,"803 Miller Avenue","TRUE PERFORMANCE AHN","Y"
"Clarion","BROOKS MEDICAL ARTS INC",5,0.745,3,38,51,3,6,30947.1747,"180 Greenville Avenue","TRUE PERFORMANCE IND","Y"
"Clarion","INTERNAL MEDICINE CLINIC",4,0.867,5,13,15,0,0,30947.1747,"24 Doctors Lane","TRUE PERFORMANCE","Y"
"Clarion","INTERNAL MEDICINE AND CANCER CARE",2,0.9,5,9,10,0,0,30947.1747,"150 Doctors Lane","","Y"
"Clarion","CLARION COMMUNITY MEDICINE UPMC",1,1,5,10,10,0,0,30947.1747,"22681 Route 68","","Y"
"Clarion","FAMILY HEALTHCARE OF CLARION",6,0.4,1,2,5,NA,NA,30947.1747,"24 Doctors Lane","TRUE PERFORMANCE","Y"
"Clarion","DOCTORS OF CLARION INC",3,0.889,5,8,9,NA,NA,30947.1747,"420 Wood Street","","Y"
"Clarks Summit","SHEELA PRAHALAD MD PC",1,1,5,5,5,NA,NA,73055.054,"319 North State Street","TRUE PERFORMANCE","Y"
"Clarks Summit","GEISINGER CONVENIENT CARE NE",4,0.5,1,2,4,NA,NA,73055.054,"1020 Northern Boulevard","","Y"
"Clarks Summit","PRIME MED GEISINGER CLARK SUMMIT",2,0.7,2,7,10,1,2,73055.054,"790 Northern Boulevard","TRUE PERFORMANCE","Y"
"Clarks Summit","PRIME MED GEISINGER CLARKS SUMMIT NORTH BOULEVARD",3,0.667,2,8,12,2,3,73055.054,"231 North Blvd","TRUE PERFORMANCE","Y"
"Claysburg","PRIMARY CARE CLAYSBURG",1,0.771,3,27,35,1,3,38595.925,"365 Ward Street","TRUE PERFORMANCE PLUS COMM","Y"
"Claysville","CLAYSVILLE FAMILY PRACTICE",1,0.864,5,95,110,0,0,48649.868,"1263 Route 40 West","TRUE PERFORMANCE PLUS COMM","Y"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CORCINO AND HUCKESTEIN",3,0.833,4,10,12,0,1,34882.6488,"531 Hannah Street","TRUE PERFORMANCE","Y"
"Clearfield","ELKINS MEDICAL PRACTICE PLLC",1,1,5,5,5,NA,NA,34882.6488,"820 Turnpike Avenue","","Y"
"Clearfield","CLEARFIELD PROF GRP LTD",4,0.821,4,23,28,0,1,34882.6488,"820 Turnpike Avenue","TRUE PERFORMANCE IND","Y"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CONRAD",2,0.889,5,8,9,NA,NA,34882.6488,"502 Park Avenue","TRUE PERFORMANCE","Y"
"Clearfield","G MOSCH MD LTD",5,0.818,4,18,22,0,1,34882.6488,"1036 Park Avenue Extension","TRUE PERFORMANCE IND","Y"
"Clinton","HVMG JOHN BAYUK",1,0.647,2,22,34,5,7,60914.1126,"1254 Route 30","TRUE PERFORMANCE PLUS COMM","Y"
"Clymer","DROZDIAK, RUSSELL A",1,0.848,4,39,46,0,1,46539.0923,"349 Franklin Street","TRUE PERFORMANCE PLUS COMM","Y"
"Coal Center","WHS FAMILY MEDICINE CALIFORNIA",1,0.731,3,19,26,2,4,41356.6592,"300 Technology Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Coalport","GLENDALE AREA MEDICAL ASSOCIATION INC",1,0.714,3,10,14,2,2,30188.0172,"850 Main Street","TRUE PERFORMANCE IND","Y"
"Cochranton","NPA COCHRANTON",2,0.571,2,4,7,NA,NA,45941.4518,"104 East Adams Street","TRUE PERFORMANCE IND","Y"
"Cochranton","COCHRANTON FAMILY PRACTICE",1,1,5,21,21,0,0,45941.4518,"180 North Franklin Street","TRUE PERFORMANCE","Y"
"Columbia","TWIN ROSE FAMILY MEDICINE",1,0.846,4,11,13,0,1,46508.3324,"306 North Seventh Street","LGH ACO","Y"
"Columbia","COLUMBIA REGIONAL HEALTH CENTER",2,0.462,1,6,13,5,6,46508.3324,"1786C Columbia Avenue","TRUE PERFORMANCE","Y"
"Conemaugh","WISNIEWSKI, JOHN M., MD",1,0.778,3,7,9,NA,NA,42619.4396,"340 First Street","TRUE PERFORMANCE IND","Y"
"Conneaut Lake","NPA LUCIAN",2,0.889,5,24,27,0,0,39410.355,"8508 State Highway 285","TRUE PERFORMANCE IND","Y"
"Conneaut Lake","LAKESIDE FAMILY MEDICINE UPMC",3,0.818,4,9,11,0,1,39410.355,"11065 State Highway 18","","Y"
"Conneaut Lake","CONNEAUT LAKE HEALTH CENTER",1,1,5,3,3,NA,NA,39410.355,"10926 Highway 18","TRUE PERFORMANCE","Y"
"Conneaut Lake","ROBERT A BAZYLAK MD",4,0.786,3,11,14,1,1,39410.355,"12387 Conneaut Lake Road","TRUE PERFORMANCE","Y"
"Conneautville","CONNEAUT VALLEY HEALTH CENTER",1,1,5,4,4,NA,NA,42007.2211,"906 Washington Street","TRUE PERFORMANCE","Y"
"Connellsville","OPPY, JAMES M MD",1,0.846,4,11,13,0,1,35335.2888,"201 North Pittsburgh Street","TRUE PERFORMANCE IND","Y"
"Connellsville","ENANY II, ALBERT K MD",1,0.846,4,11,13,0,1,35335.2888,"208 S Arch Street","","Y"
"Connellsville","HIGHLANDS HOSPITAL PHYSICIANS",3,0.792,4,19,24,0,2,35335.2888,"814 Vanderbilt Road","TRUE PERFORMANCE AHN","Y"
"Connellsville","CONN FAMILY MEDICINE PC",6,0.706,2,12,17,2,3,35335.2888,"2616 Memorial Boulevard","TRUE PERFORMANCE IND","Y"
"Connellsville","FAYETTE PHYSICIAN NETWORK INC",4,0.778,3,7,9,NA,NA,35335.2888,"224 Memorial Boulevard","","Y"
"Connellsville","INTERNAL MEDICINE ASSOCIATES OF CONNELLSVILLE LLC",5,0.75,3,3,4,NA,NA,35335.2888,"261 East Crawford Avenue","","Y"
"Coopersburg","COOPERSBURG FAMILY PRACTICE",1,0.571,2,4,7,NA,NA,78422.3935,"101 South Main Street","TRUE PERFORMANCE","Y"
"Coraopolis","HVMG FIFTH AVENUE MEDICAL ASSOCIATES",1,0.814,4,35,43,0,2,64014.305,"1101 Fifth Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Coraopolis","HVMG FOUAD BASSILIOS",2,0.571,2,4,7,NA,NA,64014.305,"935 Thorn Run Road","TRUE PERFORMANCE PLUS COMM","Y"
"Corning","GUTHRIE MEDICAL PRACTICE PC",1,0.833,4,5,6,NA,NA,44721.8389,"130 Center Way","TRUE PERFORMANCE","Y"
"Corry","MEAD AVENUE FAMILY PRACTICE INC",1,1,5,7,7,NA,NA,35815.4107,"1086 Mead Avenue","TRUE PERFORMANCE AHN","Y"
"Corry","SAINT VINCENT MEDICAL GROUP OF CORRY",2,0.813,4,13,16,0,1,35815.4107,"315 York Street","TRUE PERFORMANCE AHN","Y"
"Corry","CORRY MEMORIAL HOSPITAL RURAL HEALTH CLINIC",3,0.6,2,6,10,2,3,35815.4107,"300 York Street","TRUE PERFORMANCE AHN","Y"
"Coudersport","CCMH FAMILY PRACTICE",1,0.867,5,13,15,0,0,43819.2286,"1001 East Second Street","TRUE PERFORMANCE","Y"
"Coudersport","SHINGLEHOUSE HEALTH CENTER",2,0.833,4,5,6,NA,NA,43819.2286,"129 North Puritain Street","TRUE PERFORMANCE","Y"
"Coudersport","CENTRAL POTTER HEALTH CENTER",3,0.8,4,4,5,NA,NA,43819.2286,"71 Elk Street","TRUE PERFORMANCE","Y"
"Covington Township","HARASYM, EUGENE D MD",1,0.5,1,2,4,NA,NA,57644.495,"921 Drinker Turnpike","TRUE PERFORMANCE","Y"
"Cowansville","CLIFFORD VOGAN MD PC",1,0.837,4,36,43,0,1,41258.1476,"882 East Brady Road","TRUE PERFORMANCE IND","Y"
"Cranberry Township","SHARP, DAVID L., MD",7,0.7,2,7,10,1,2,89921.3171,"101 Smith Drive","","Y"
"Cranberry Township","STEPANOW, SAMUEL J MD",2,0.917,5,11,12,0,0,89921.3171,"213 Executive Drive","","Y"
"Cranberry Township","GORDON GOLD MD AND ASSOC UPMC",5,0.761,3,51,67,2,6,89921.3171,"3104 Unionville Road","","Y"
"Cranberry Township","GMA SCHOGEL AND FARDO FAMILY MED",4,0.838,4,57,68,0,1,89921.3171,"213 Executive Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Cranberry Township","ABSOLUTE PRIMARY CARE UPMC",6,0.741,3,20,27,2,3,89921.3171,"20630 Route 19","","Y"
"Cranberry Township","INTERNAL MEDICINE ASSOCIATES OF CRANBERRY UPMC",3,0.853,5,29,34,0,0,89921.3171,"20130 Route 19 Perry Highway","","Y"
"Cranberry Township","CRANBERRY INTERNAL MEDICINE ASSOCIATES",1,0.925,5,62,67,0,0,89921.3171,"20826 Route 19","TRUE PERFORMANCE AHN","Y"
"Cresson","UPMC MAINLINE MEDICAL ASSOCIATES",1,0.792,4,137,173,0,11,38782.2368,"792 Gallitzin Road","","Y"
"Cresson","CONEMAUGH PHYSICIAN GROUP CRESSON",2,0.786,3,22,28,1,2,38782.2368,"815 Second Street","TRUE PERFORMANCE PLUS COMM","Y"
"Cross Lanes","MARK L DOUGLAS DO",1,1,5,3,3,NA,NA,49020.8569,"5098 West Washington Street","TRUE PERFORMANCE","Y"
"Cumberland","NALLIN FAMILY HEALTH CARE PC",4,0.5,1,3,6,NA,NA,39160.6913,"909B Seton Drive","","Y"
"Cumberland","INTERNIST MEDICAL GROUP",1,1,5,8,8,NA,NA,39160.6913,"625 Kent Avenue","","Y"
"Cumberland","SUNIL K GUPTA MD PA",3,0.75,3,3,4,NA,NA,39160.6913,"625 Kent Avenue","","Y"
"Cumberland","VIK POONAI MD PC",1,1,5,4,4,NA,NA,39160.6913,"924 Seton Drive","","Y"
"Curwensville","PENN HIGHLANDS FAMILY MEDICINE CURWENSVILLE",1,1,5,11,11,0,0,34083.7291,"465 State Street","TRUE PERFORMANCE","Y"
"Curwensville","FORE YOUR HEALTH FAMILY MEDICINE LLC",2,0.5,1,4,8,NA,NA,34083.7291,"605 State Street","","Y"
"Dallas","DALLAS FAMILY PRACTICE LLC",2,0.65,2,13,20,3,4,55570.2712,"16 Church Street","TRUE PERFORMANCE","Y"
"Dallas","GMG DALLAS FAMILY PRACTICE",1,0.857,5,6,7,NA,NA,55570.2712,"114 Lt Michael Cleary Drive","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Dallastown","WELLSPAN FAMILY MEDICINE DALLASTOWN",2,0.88,5,22,25,0,0,56165.4125,"755 South Pleasant Avenue","TRUE PERFORMANCE","Y"
"Dallastown","DALLASTOWN MEDICAL ASSOCIATES LLP",1,0.889,5,40,45,0,0,56165.4125,"1010 Blymire Road","TRUE PERFORMANCE PLUS COMM","Y"
"Danville","GEISINGER MEDICAL CENTER",1,1,5,4,4,NA,NA,51550,"100 North Academy Ave","","Y"
"Danville","GMG DANVILLE FAMILY MEDICINE",3,0.5,1,2,4,NA,NA,51550,"115 Woodbine Lane","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Danville","CONVENIENT CARE AFTER HOURS CARE",2,0.875,5,7,8,NA,NA,49007.4591,"604 Continental Boulevard","","Y"
"Dauphin","BRESCIA JR, FRANCIS X DO",1,0.333,1,1,3,NA,NA,63429,"722 Allegheny Street","TRUE PERFORMANCE PLUS COMM","Y"
"Davidsville","MUNZER, FREDRICK DO",1,0.308,1,4,13,7,8,52475,"1800 Cambridge Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Delmont","DRS WAHAL ARIFF AND MARGOLIS UPMC",1,0.8,4,24,30,0,2,54224.952,"6530 Route 22","","Y"
"Denver","STRANGARITY, JOSEPH W MD",1,0.4,1,2,5,NA,NA,60057.1474,"320 School Road","TRUE PERFORMANCE","Y"
"Derry","PRAKASH K VIN MD PC",1,0.762,3,16,21,1,2,38909.7525,"118 West Fourth Avenue","TRUE PERFORMANCE IND","Y"
"Dickson City","COR MEDICINE PC",1,0.833,4,5,6,NA,NA,44180.131,"312 Boulevard Avenue","TRUE PERFORMANCE","Y"
"Dillsburg","PINNACLEHEALTH FAMILYCARE  DILLSBURG",1,0.816,4,31,38,0,2,65853.1585,"1 Trinity Drive East","TRUE PERFORMANCE PLUS COMM","Y"
"Dillsburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE DILLSBURG",2,0.808,4,21,26,0,2,65853.1585,"126 West Church Street","TRUE PERFORMANCE","Y"
"Donora","PETRO, DIMITRI M, MD",1,0.833,4,5,6,NA,NA,28286.983,"718 McKean Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Donora","BOBAK, WLADYSLAW, MD",2,0.5,1,6,12,4,5,28286.983,"601 Thompson Avenue","","Y"
"Douglassville","BERKS FAMILY CARE",1,0.2,1,1,5,NA,NA,75900.9577,"193 Old Swede Road","TRUE PERFORMANCE","Y"
"Dover","WELLSPAN INTERNAL MEDICINE DOVER",1,1,5,18,18,0,0,53298.134,"4020 Carlisle Road","TRUE PERFORMANCE","Y"
"Dover","DAVENSHIRE MEDICAL CENTER PARTNERSHIP",2,0.885,5,23,26,0,0,53298.134,"3740 Carlisle Road","TRUE PERFORMANCE PLUS COMM","Y"
"Du Bois","PENN HIGHLANDS INTERNAL MEDICINE GRAECA AND KRUK",4,0.794,4,27,34,0,2,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"Du Bois","ROEMER, PAUL B MD",6,0.75,3,3,4,NA,NA,42816.3343,"211 Beaver Drive","","Y"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE AUSTIN",1,1,5,5,5,NA,NA,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE SACHS",3,0.867,5,13,15,0,0,42816.3343,"635 Maple Avenue","TRUE PERFORMANCE","Y"
"Du Bois","OBRYON FAMILY MEDICINE INC",2,0.923,5,12,13,0,0,42816.3343,"898 Beaver Drive","TRUE PERFORMANCE IND","Y"
"Du Bois","CLEARFIELD JEFFERSON PRIMARY CARE ASSOC PC",5,0.767,3,23,30,1,3,42816.3343,"33 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","PENN HIGHLANDS QCARE GROUP",4,0.875,5,7,8,NA,NA,42816.3343,"621 South Main Street","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KISKADDON",1,1,5,12,12,0,0,42816.3343,"100 Meadow Lane","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS INTERNAL MEDICINE GOYAL AND PAREKH",6,0.783,3,18,23,1,2,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KOZLOSKI AND USAITIS",2,0.938,5,15,16,0,0,42816.3343,"145 Hospital Avenue","TRUE PERFORMANCE","Y"
"DuBois","ERIC PAUL PECK DO",3,0.889,5,8,9,NA,NA,42816.3343,"90 Beaver Drive","TRUE PERFORMANCE IND","Y"
"DuBois","DRMG ACUTE CARE WALMART CLINIC",7,0.5,1,2,4,NA,NA,42816.3343,"20 Industrial Drive","","Y"
"DuBois","HEALTHY LIVING FAMILY MEDICINE PLLC",5,0.8,4,8,10,0,1,42816.3343,"51 Delaware Street","TRUE PERFORMANCE","Y"
"Dunbar","DUNBAR MEDICAL ASSOCIATES PLLC",1,0.762,3,16,21,1,2,40899.3541,"1100 Grosscup Avenue","TRUE PERFORMANCE","Y"
"Dunbar","HEALTH FIRST MEDICAL CENTER",2,0.462,1,6,13,5,6,32324.3116,"1829 University Drive","","Y"
"Duncannon","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",1,0.957,5,22,23,0,0,53385.2424,"51 Business Campus Way","TRUE PERFORMANCE","Y"
"Dunmore","FRANTZ, LINDA S MD",2,0.8,4,4,5,NA,NA,42273.0511,"1039 ONeill Highway","TRUE PERFORMANCE","Y"
"Dunmore","PRIME MED GEISINGER DUNMORE",1,0.857,5,18,21,0,0,32969.9405,"1140 Quincy Ave","TRUE PERFORMANCE","Y"
"Dupont","MORAN SR, MARTIN J DO PC",1,0.333,1,2,6,NA,NA,46626.1314,"217 Lackawanna Ave","TRUE PERFORMANCE","Y"
"East Berlin","ZITTLE, MICHAEL A DO",2,0.6,2,3,5,NA,NA,61699.8151,"312 Harrisburg Street","","Y"
"East Berlin","WELLSPAN FAMILY MEDICINE EAST BERLIN",1,0.657,2,23,35,5,7,61699.8151,"105 Fourth Street","TRUE PERFORMANCE","Y"
