"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Charleston","CHARLESTON INTERNAL MEDICINE INC",2,0.75,5,9,12,0,0,48284.6212,"3701 MacCorkle Avenue SE"
"Charleston","WEST VIRGINIA UNIVERSITY PHYSICIANS OF CHARLESTON",3,0.7,4,7,10,0,1,22129.5602,"1201 Washington Street East"
"Charleston","DRS HENRY KINDER AND ASC PLLC",1,0.833,5,5,6,NA,NA,22129.5602,"600 Morris Street"
"Charleston","SUSAN L CAVENDER MD",9,0,1,0,3,NA,NA,22129.5602,"1115 East Lee Street"
"Charleston","R THOMAS LINGER JR MD",9,0,1,0,4,NA,NA,48284.6212,"4715B Maccorkle Avenue SE"
"Charleston","KANAWHA MEDICAL CENTER INC",4,0.667,4,2,3,NA,NA,48284.6212,"4924 MacCorkle Avenue Southeast"
"Charleston","CHARLESTON AREA MEDICAL CENTER INC",5,0.6,4,3,5,NA,NA,22129.5602,"501 Morris Street"
"Cheswick","SMA DEERLAKES PC",1,0.814,5,70,86,0,0,57494.3752,"221 Russellton Dorseyville Road"
"Clairton","JEFFERSON ASSOCIATES  IN IM",3,0.694,4,25,36,0,1,49377.46,"575 Coal Valley Road"
"Clairton","JEFFERSON INTERNAL MEDICINE PC",2,0.807,5,67,83,0,0,49377.46,"575 Coal Valley Road"
"Clairton","RAMESH PANDEY MD",1,0.833,5,5,6,NA,NA,49377.46,"803 Miller Avenue"
"Clarion","BROOKS MEDICAL ARTS INC",2,0.7,4,14,20,0,1,30947.1747,"180 Greenville Avenue"
"Clarion","INTERNAL MEDICINE CLINIC",3,0.6,4,6,10,0,2,30947.1747,"24 Doctors Lane"
"Clarion","INTERNAL MEDICINE AND CANCER CARE",1,0.75,5,3,4,NA,NA,30947.1747,"150 Doctors Lane"
"Clarion","CLARION COMMUNITY MEDICINE UPMC",5,0,1,0,24,15,18,30947.1747,"22681 Route 68"
"Clarion","DOCTORS OF CLARION INC",4,0.25,1,1,4,NA,NA,30947.1747,"420 Wood Street"
"Clarks Summit","SHEELA PRAHALAD MD PC",3,0,1,0,3,NA,NA,73055.054,"319 North State Street"
"Clarks Summit","PRIME MED GEISINGER CLARK SUMMIT",1,0.857,5,6,7,NA,NA,73055.054,"790 Northern Boulevard"
"Clarks Summit","PRIME MED GEISINGER CLARKS SUMMIT NORTH BOULEVARD",2,0.429,3,6,14,3,5,73055.054,"231 North Blvd"
"Claysburg","PRIMARY CARE CLAYSBURG",1,0.56,3,14,25,1,4,38595.925,"365 Ward Street"
"Claysville","CLAYSVILLE FAMILY PRACTICE",1,0.694,4,50,72,0,2,48649.868,"1263 Route 40 West"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CORCINO AND HUCKESTEIN",2,0.875,5,7,8,NA,NA,34882.6488,"531 Hannah Street"
"Clearfield","ELKINS MEDICAL PRACTICE PLLC",5,0,1,0,5,NA,NA,34882.6488,"820 Turnpike Avenue"
"Clearfield","CLEARFIELD PROF GRP LTD",4,0.522,3,12,23,2,5,34882.6488,"820 Turnpike Avenue"
"Clearfield","PENN HIGHLANDS FAMILY MEDICINE CONRAD",1,1,5,8,8,NA,NA,34882.6488,"502 Park Avenue"
"Clearfield","G MOSCH MD LTD",3,0.688,4,11,16,0,1,34882.6488,"1036 Park Avenue Extension"
"Clinton","HVMG JOHN BAYUK",1,0.512,3,21,41,4,9,60914.1126,"1254 Route 30"
"Clymer","DROZDIAK, RUSSELL A",1,0.65,4,26,40,0,3,46539.0923,"349 Franklin Street"
"Coal Center","WHS FAMILY MEDICINE CALIFORNIA",1,0.727,5,16,22,0,0,41356.6592,"300 Technology Drive"
"Coalport","GLENDALE AREA MEDICAL ASSOCIATION INC",1,0,1,0,5,NA,NA,30188.0172,"850 Main Street"
"Coatesville","APOGEE MEDICAL GROUP PENNSYLVANIA PC",1,0,1,0,9,NA,NA,66972.8671,"201 Reeceville Road"
"Cochranton","NPA COCHRANTON",1,1,5,17,17,0,0,45941.4518,"104 East Adams Street"
"Cochranton","COCHRANTON FAMILY PRACTICE",2,0.667,4,2,3,NA,NA,45941.4518,"180 North Franklin Street"
"Columbia","TWIN ROSE FAMILY MEDICINE",2,0.7,4,7,10,0,1,46508.3324,"306 North Seventh Street"
"Columbia","COLUMBIA REGIONAL HEALTH CENTER",1,0.75,5,6,8,NA,NA,46508.3324,"1786C Columbia Avenue"
"Conemaugh","WISNIEWSKI, JOHN M., MD",1,0.833,5,25,30,0,0,42619.4396,"340 First Street"
"Conneaut Lake","NPA LUCIAN",1,1,5,6,6,NA,NA,39410.355,"8508 State Highway 285"
"Conneaut Lake","LAKESIDE FAMILY MEDICINE UPMC",3,0,1,0,9,NA,NA,39410.355,"11065 State Highway 18"
"Conneaut Lake","ROBERT A BAZYLAK MD",1,1,5,5,5,NA,NA,39410.355,"12387 Conneaut Lake Road"
"Conneautville","CONNEAUT VALLEY HEALTH CENTER",1,0.571,3,4,7,NA,NA,42007.2211,"906 Washington Street"
"Connellsville","OPPY, JAMES M MD",5,0.353,2,6,17,5,7,35335.2888,"201 North Pittsburgh Street"
"Connellsville","ENANY II, ALBERT K MD",1,0.75,5,12,16,0,0,35335.2888,"208 S Arch Street"
"Connellsville","HIGHLANDS MEDICAL CORPORATION",3,0.5,3,5,10,1,3,35335.2888,"2620 C Memorial Boulevard"
"Connellsville","HIGHLANDS HOSPITAL PHYSICIANS",6,0.2,1,2,10,4,6,35335.2888,"814 Vanderbilt Road"
"Connellsville","CONN FAMILY MEDICINE PC",4,0.429,3,6,14,3,5,35335.2888,"2616 Memorial Boulevard"
"Connellsville","FAYETTE PHYSICIAN NETWORK INC",7,0.143,1,1,7,NA,NA,35335.2888,"224 Memorial Boulevard"
"Connellsville","INTERNAL MEDICINE ASSOCIATES OF CONNELLSVILLE LLC",2,0.636,4,7,11,0,1,35335.2888,"261 East Crawford Avenue"
"Coopersburg","COOPERSBURG FAMILY PRACTICE",1,0.75,5,3,4,NA,NA,78422.3935,"101 South Main Street"
"Coraopolis","HVMG FIFTH AVENUE MEDICAL ASSOCIATES",1,0.82,5,41,50,0,0,64014.305,"1101 Fifth Avenue"
"Coraopolis","HVMG FOUAD BASSILIOS",2,0.2,1,1,5,NA,NA,64014.305,"935 Thorn Run Road"
"Corning","GUTHRIE MEDICAL PRACTICE PC",1,0.5,3,2,4,NA,NA,44721.8389,"130 Center Way"
"Corry","MEAD AVENUE FAMILY PRACTICE INC",1,1,5,8,8,NA,NA,35815.4107,"1086 Mead Avenue"
"Corry","SAINT VINCENT MEDICAL GROUP OF CORRY",3,0.75,5,9,12,0,0,35815.4107,"315 York Street"
"Corry","CORRY MEMORIAL HOSPITAL RURAL HEALTH CLINIC",1,1,5,8,8,NA,NA,35815.4107,"300 York Street"
"Coudersport","CCMH FAMILY PRACTICE",1,0.8,5,8,10,0,0,43819.2286,"1001 East Second Street"
"Coudersport","SHINGLEHOUSE HEALTH CENTER",2,0,1,0,3,NA,NA,43819.2286,"129 North Puritain Street"
"Covington Township","HARASYM, EUGENE D MD",1,0,1,0,4,NA,NA,57644.495,"921 Drinker Turnpike"
"Cowansville","CLIFFORD VOGAN MD PC",1,0.957,5,44,46,0,0,41258.1476,"882 East Brady Road"
"Cranberry Township","SHARP, DAVID L., MD",5,0,1,0,14,9,11,89921.3171,"101 Smith Drive"
"Cranberry Township","STEPANOW, SAMUEL J MD",5,0,1,0,11,7,8,89921.3171,"213 Executive Drive"
"Cranberry Township","GORDON GOLD MD AND ASSOC UPMC",5,0,1,0,59,35,43,89921.3171,"3104 Unionville Road"
"Cranberry Township","GMA SCHOGEL AND FARDO FAMILY MED",1,0.771,5,27,35,0,0,89921.3171,"213 Executive Drive"
"Cranberry Township","ABSOLUTE PRIMARY CARE UPMC",3,0.032,1,1,31,18,22,89921.3171,"20630 Route 19"
"Cranberry Township","INTERNAL MEDICINE ASSOCIATES OF CRANBERRY UPMC",4,0.023,1,1,43,25,30,89921.3171,"20130 Route 19 Perry Highway"
"Cranberry Township","CRANBERRY INTERNAL MEDICINE ASSOCIATES",2,0.532,3,25,47,3,9,89921.3171,"20826 Route 19"
"Cresson","UPMC MAINLINE MEDICAL ASSOCIATES",1,0.619,4,96,155,0,16,38782.2368,"792 Gallitzin Road"
"Cresson","CONEMAUGH PHYSICIAN GROUP CRESSON",2,0.591,4,26,44,0,6,38782.2368,"815 Second Street"
"Cross Lanes","CROSS LANES FAMILY PRACTICE INC",1,0,1,0,3,NA,NA,49020.8569,"5506 Big Tyler Road"
"Cross Lanes","MARK L DOUGLAS DO",1,0,1,0,5,NA,NA,49020.8569,"5098 West Washington Street"
"Cumberland","TERRY E WILLIAMS MD",2,0.667,4,2,3,NA,NA,39160.6913,"625 Kent Avenue"
"Cumberland","NALLIN FAMILY HEALTH CARE PC",4,0,1,0,7,NA,NA,39160.6913,"909B Seton Drive"
"Cumberland","INTERNIST MEDICAL GROUP",4,0,1,0,7,NA,NA,39160.6913,"625 Kent Avenue"
"Cumberland","SUNIL K GUPTA MD PA",3,0.231,1,3,13,5,7,39160.6913,"625 Kent Avenue"
"Cumberland","VIK POONAI MD PC",1,0.875,5,7,8,NA,NA,39160.6913,"924 Seton Drive"
"Curwensville","PENN HIGHLANDS FAMILY MEDICINE CURWENSVILLE",1,0.75,5,3,4,NA,NA,34083.7291,"465 State Street"
"Curwensville","FORE YOUR HEALTH FAMILY MEDICINE LLC",2,0.333,2,1,3,NA,NA,34083.7291,"605 State Street"
"Dallas","DALLAS FAMILY PRACTICE LLC",1,0.818,5,9,11,0,0,55570.2712,"16 Church Street"
"Dallas","GMG DALLAS FAMILY PRACTICE",2,0.778,5,7,9,NA,NA,55570.2712,"114 Lt Michael Cleary Drive"
"Dallastown","WELLSPAN FAMILY MEDICINE DALLASTOWN",2,0.579,3,11,19,1,3,56165.4125,"755 South Pleasant Avenue"
"Dallastown","DALLASTOWN MEDICAL ASSOCIATES LLP",1,0.917,5,22,24,0,0,56165.4125,"1010 Blymire Road"
"Danville","GEISINGER MEDICAL CENTER",1,0.5,3,2,4,NA,NA,51550,"100 North Academy Ave"
"Danville","CONVENIENT CARE AFTER HOURS CARE",2,0.25,1,1,4,NA,NA,49007.4591,"604 Continental Boulevard"
"Dauphin","BRESCIA JR, FRANCIS X DO",1,0.667,4,2,3,NA,NA,63429,"722 Allegheny Street"
"Davidsville","MUNZER, FREDRICK DO",1,0.625,4,5,8,NA,NA,52475,"1800 Cambridge Drive"
"Delmont","DRS WAHAL ARIFF AND MARGOLIS UPMC",1,0.023,1,1,44,25,31,54224.952,"6530 Route 22"
"Derry","PRAKASH K VIN MD PC",1,0.696,4,16,23,0,1,38909.7525,"118 West Fourth Avenue"
"Dickson City","COR MEDICINE PC",1,0,1,0,4,NA,NA,44180.131,"312 Boulevard Avenue"
"Dillsburg","PINNACLEHEALTH FAMILYCARE  DILLSBURG",1,0.852,5,23,27,0,0,65853.1585,"1 Trinity Drive East"
"Dillsburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE DILLSBURG",2,0.375,2,3,8,NA,NA,65853.1585,"126 West Church Street"
"Dingmans Ferry","LISA PATHAK MD LLC",1,0.833,5,5,6,NA,NA,56817.6529,"1592 Route 739"
"Donora","PETRO, DIMITRI M, MD",1,0.455,3,5,11,2,3,28286.983,"718 McKean Avenue"
"Donora","BOBAK, WLADYSLAW, MD",2,0.313,2,5,16,5,7,28286.983,"601 Thompson Avenue"
"Douglassville","BERKS FAMILY CARE",1,0.333,2,1,3,NA,NA,75900.9577,"193 Old Swede Road"
"Dover","WELLSPAN INTERNAL MEDICINE DOVER",2,0.682,4,15,22,0,1,53298.134,"4020 Carlisle Road"
"Dover","DAVENSHIRE MEDICAL CENTER PARTNERSHIP",1,0.824,5,14,17,0,0,53298.134,"3740 Carlisle Road"
"Du Bois","PENN HIGHLANDS INTERNAL MEDICINE GRAECA AND KRUK",2,0.533,3,16,30,2,6,42816.3343,"145 Hospital Avenue"
"Du Bois","ROEMER, PAUL B MD",5,0,1,0,9,NA,NA,42816.3343,"211 Beaver Drive"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE AUSTIN",3,0.5,3,2,4,NA,NA,42816.3343,"145 Hospital Avenue"
"Du Bois","PENN HIGHLANDS FAMILY MEDICINE SACHS",4,0.429,3,3,7,NA,NA,42816.3343,"635 Maple Avenue"
"Du Bois","OBRYON FAMILY MEDICINE INC",5,0,1,0,8,NA,NA,42816.3343,"898 Beaver Drive"
"Du Bois","CLEARFIELD JEFFERSON PRIMARY CARE ASSOC PC",1,0.81,5,17,21,0,0,42816.3343,"33 Beaver Drive"
"DuBois","PENN HIGHLANDS QCARE GROUP",2,0.8,5,4,5,NA,NA,42816.3343,"621 South Main Street"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KISKADDON",5,0.333,2,1,3,NA,NA,42816.3343,"100 Meadow Lane"
"DuBois","PENN HIGHLANDS FAMILY MEDICINE KOZLOSKI AND USAITIS",3,0.75,5,3,4,NA,NA,42816.3343,"145 Hospital Avenue"
"DuBois","ERIC PAUL PECK DO",4,0.667,4,2,3,NA,NA,42816.3343,"90 Beaver Drive"
"DuBois","HEALTHY LIVING FAMILY MEDICINE PLLC",1,0.875,5,7,8,NA,NA,42816.3343,"51 Delaware Street"
"Dunbar","DUNBAR MEDICAL ASSOCIATES PLLC",1,0.583,3,7,12,1,2,40899.3541,"1100 Grosscup Avenue"
"Dunbar","HEALTH FIRST MEDICAL CENTER",2,0,1,0,8,NA,NA,32324.3116,"1829 University Drive"
"Duncannon","GEISINGER HOLY SPIRIT FAMILY MEDICINE DUNCANNON",1,0.9,5,9,10,0,0,53385.2424,"51 Business Campus Way"
"Dunmore","LAWRENCE JR, SALVATORE A MD",2,0,1,0,5,NA,NA,42273.0511,"108 East Drinker Street"
"Dunmore","PRIME MED GEISINGER DUNMORE",1,0.75,5,9,12,0,0,32969.9405,"1140 Quincy Ave"
"East Berlin","WELLSPAN FAMILY MEDICINE EAST BERLIN",1,0.8,5,12,15,0,0,61699.8151,"105 Fourth Street"
"East Earl","WELLSPAN FAMILY MEDICINE TERRE HILL",1,0.571,3,4,7,NA,NA,58596.8576,"770 Broad Street"
"East Liverpool","HVMG PRIMARY CARE CALCUTTA",1,0.5,3,15,30,3,7,37573.4485,"48462 Bell School Road"
"East Liverpool","THOMAS AND HUSAIN MED ASSOC INC",3,0,1,0,6,NA,NA,37573.4485,"48681 Calcutta Smithferry Road"
"East Liverpool","TAE H JUNG MD INC",2,0.333,2,1,3,NA,NA,37573.4485,"15424 Sprucevale Road"
"East Mc Keesport","CHOI, SEAN H MD",1,0.333,2,1,3,NA,NA,41293.2262,"333 Lincoln Highway"
"East Petersburg","LGHP PENN MEDICINE FAMILY MEDICINE EAST PETERSBURG",1,1,5,4,4,NA,NA,61818,"5665 Main Street"
"East Stroudsburg","SIBBERING AND MIELNICKI PC",3,0,1,0,4,NA,NA,62574.6362,"5221 Milford Road"
"East Stroudsburg","ST LUKES MEDICAL ASSOCIATES OF MONROE COUNTY",1,0.774,5,24,31,0,0,53097.2989,"239 East Brown Street"
"East Stroudsburg","FAMILY CARE CENTERS INC",2,0.55,3,22,40,2,7,53097.2989,"206 East Brown Street"
"Easton","REDI CARE PHYSICIANS INC",10,0,1,0,3,NA,NA,69973.5931,"2461 Nazareth Road"
"Easton","VACHHANI, MANU P MD",4,0.75,5,3,4,NA,NA,69973.5931,"3729 Easton Nazareth Hwy"
"Easton","SHARMA, OM MD PC",8,0.154,1,2,13,6,8,47063.4163,"2100 Lehigh Street"
"Easton","FULETRA, GOVINDJI B MD PC",1,1,5,3,3,NA,NA,47063.4163,"1950 Hay Terrace"
"Easton","ST LUKES RIVERSIDE INTERNAL MEDICINE",3,0.857,5,12,14,0,0,69973.5931,"1700 St Lukes Boulevard"
"Easton","LVPG INTERNAL MEDICINE NAZARETH ROAD",5,0.667,4,14,21,0,2,69973.5931,"3735 Nazareth Road"
"Easton","LVPG FAMILY MEDICINE-EASTON",1,1,5,4,4,NA,NA,69973.5931,"2401 Northampton Street"
"Easton","EASTON AREA FAMILY MEDICINE ASSOCIATES",9,0.111,1,1,9,NA,NA,69973.5931,"2925 William Penn Highway"
"Easton","EASTON MEDICAL ASSOCIATES",10,0,1,0,4,NA,NA,82245.0176,"1800 Sullivan Trail"
"Easton","EASTON INTERNAL MEDICAL ASSOCIATES",7,0.25,1,1,4,NA,NA,47063.4163,"17 23 Northampton Street"
"Easton","EASTON COMMUNITY CARE CENTER",6,0.333,2,1,3,NA,NA,47063.4163,"325 Pine Street"
"Easton","NORTHAMPTON INTERNAL MEDICINE AT CORPORATE DRIVE",10,0,1,0,5,NA,NA,69973.5931,"21 Corporate Drive"
"Ebensburg","CHI MASTRINE",6,0.455,3,5,11,2,3,45843.9089,"Lovell Park Professional Building"
"Ebensburg","CHI EBENSBURG FAM PRAC",4,0.75,5,9,12,0,0,45843.9089,"1100 W High Street"
"Ebensburg","MAGLEY FAMILY PRACTICE INC",1,1,5,12,12,0,0,45843.9089,"1100 West High Street"
"Ebensburg","DR MOLLY B TROSTLE DO INTERNAL MEDICINE INC",3,0.824,5,14,17,0,0,45843.9089,"881 Hills Plaza Drive"
"Ebensburg","CONEMAUGH PHY GRP EBENSBURG INDUSTRIAL PARK",5,0.714,4,10,14,0,1,45843.9089,"188 Industrial Park Road"
"Ebensburg","CONEMAUGH PHYSICIAN GROUP JAMESWAY ROAD",1,1,5,3,3,NA,NA,45843.9089,"236 Jamesway Road"
"Edinboro","EDINBORO MEDICAL CENTER",1,0.692,4,27,39,0,2,49852.2454,"450 Erie Street"
"Edinboro","FAMILY HLTH CARE EDINBORO",2,0,1,0,13,8,10,49852.2454,"208 Waterford Street"
"Eighty Four","KEVIN BOEHME MD AND ASSOCIATES PC",1,0.688,4,11,16,0,1,59155.4859,"845 Route 519"
"Elderton","ARMSTRONG PRIMARY CARE CTR ELDERTON",1,0.88,5,22,25,0,0,41399,"116 Main Street"
"Elizabeth","WEIGLES HILL FAMILY MEDICINE",3,0.029,1,1,34,20,24,50931.1452,"1001 Weigles Hill Road"
"Elizabeth","JAMES T CAMPAGNA MD PC",1,0.789,5,15,19,0,0,50931.1452,"605 Scenery Drive"
"Elizabeth","ELIZABETH TOWNSHIP FAMILY MEDICINE UPMC",2,0.048,1,1,21,12,15,50931.1452,"300 Scenery Drive"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE NORLANCO",2,0.618,4,21,34,0,4,57048.2071,"418 Cloverleaf Road"
"Elizabethtown","PENN STATE HERSHEY MEDICAL GROUP ELIZABETHTOWN",1,1,5,7,7,NA,NA,57048.2071,"1 Continental Drive"
"Elizabethtown","ELIZABETHTOWN FAMILY HEALTH",4,0.333,2,1,3,NA,NA,57048.2071,"300 Maytown Road"
"Elizabethtown","LGHP PENN MEDICINE FAMILY MEDICINE SYCAMORE SQUARE",3,0.591,4,13,22,0,3,57048.2071,"99 Masonic Drive"
"Elkins","DAVIS MEDICAL CENTER PHYSICIANS",1,0.5,3,2,4,NA,NA,37540.7007,"812 Gorman Avenue"
"Ellwood City","HVMG PRIMARY CARE ELLWOOD CITY",2,0.3,2,3,10,3,5,42950.2271,"273 Route 288"
"Ellwood City","AHN ELLWOOD CITY PRIMARY CARE",1,0.556,3,25,45,2,8,42950.2271,"1673 Route 65"
"Emlenton","EMLENTON AREA FAM PRAC UPMC",1,0,1,0,4,NA,NA,42844.9965,"516 Main Street"
"Emmaus","LVPG FAMILY MEDICINE EMMAUS",1,0.875,5,7,8,NA,NA,64040.5062,"1040 Chestnut Street"
"Emmaus","BUB AND ASSOCIATES FAMILY MEDICAL CENTER",2,0.85,5,17,20,0,0,64040.5062,"619 Dalton Street"
"Emmaus","EAST PENN MEDICAL PRACTICE",3,0.5,3,4,8,NA,NA,64040.5062,"723 Chestnut Street"
"Emmitsburg","EMMITSBURG OSTEO PRIMARY CARE CTR",1,0.25,1,1,4,NA,NA,55176.34,"121 123 West Main Street"
"Emporium","KEYSTONE RURAL HEALTH CONSORTIA INC",1,0.143,1,1,7,NA,NA,38768.0716,"90 East Second Street"
"Emporium","PENN HIGHLANDS FAMILY MEDICINE BOWSER",2,0,1,0,3,NA,NA,38768.0716,"416 North Broad Street"
"Enola","GOOD HOPE FAMILY PHYSICIANS",1,0.773,5,17,22,0,0,60321.9544,"1830 Good Hope Road"
"Enola","GEISINGER HSMG FAMILY PRACTICE ENOLA",2,0.4,2,2,5,NA,NA,60321.9544,"310 East Penn Drive"
"Ephrata","WELLSPAN FAMILY MEDICINE LAKE STREET",2,0.667,4,2,3,NA,NA,53627.238,"136 Lake Street"
"Ephrata","WELLSPAN FAMILY MEDICINE TROUT RUN",2,0.667,4,2,3,NA,NA,53627.238,"808 Pleasant View Drive"
"Ephrata","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",1,0.688,4,11,16,0,1,53627.238,"1635 West Main Street"
"Ephrata","WELLSPAN INTERNAL MEDICINE EPHRATA",4,0.588,3,10,17,1,3,53627.238,"446 North Reading Road"
"Erie","ESPER, ROBERT J, DO",1,1,5,3,3,NA,NA,51738.0732,"2820 West 12th Street"
"Erie","VOORA, BHARATHI S MD",9,0.786,5,11,14,0,0,51738.0732,"2005 West 8th Street"
"Erie","DUGAN, ROBERT B, DO",19,0.571,3,4,7,NA,NA,42138.7429,"926 W 38th St"
"Erie","ESPER, ERIK O, DO",8,0.8,5,4,5,NA,NA,51738.0732,"2820 West 12th Street"
"Erie","ESPER, GARY F., DO",28,0.25,1,2,8,NA,NA,42138.7429,"4002 Schaper Avenue"
"Erie","OSTEOPATHIC INTERNAL MED ASSOC",23,0.429,3,6,14,3,5,42138.7429,"2010 West 38th Street"
"Erie","KALATA, JOHN J DO",21,0.545,3,6,11,1,2,23522.6467,"404 East Eighth Street"
"Erie","EAST HARBOR PRIMARY CARE",15,0.667,4,4,6,NA,NA,47379.2358,"4950 Buffalo Road"
"Erie","COMMUNITY HEALTH NET",31,0.176,1,3,17,8,10,13886.0268,"1202 State Street"
"Erie","SWANSON III, WILLIAM K DO",32,0.143,1,1,7,NA,NA,13886.0268,"306 West 11th Street"
"Erie","LAKESHORE FAMILY PRACTICE",37,0,1,0,21,13,16,47379.2358,"5241 Buffalo Road"
"Erie","WEST ERIE MEDICAL GROUP",36,0.022,1,1,45,26,32,51738.0732,"1600 Peninsula Drive"
"Erie","MCCLELLAND FAMILY PRACTICE",13,0.727,5,24,33,0,0,47379.2358,"2240 East 38th Street"
"Erie","LIBERTY FAMILY PRACTICE",18,0.619,4,13,21,0,3,42138.7429,"3413 Cherry Street"
"Erie","SAINT VINCENT FAMILY MEDICINE CENTER",10,0.774,5,24,31,0,0,27551.5259,"311 West 24th Street"
"Erie","JANUS, EDWARD E DO PC",37,0,1,0,10,6,8,51738.0732,"3123 W 12th Street"
"Erie","SAINT VINCENT SPORTS MEDICINE CTR",1,1,5,3,3,NA,NA,61240.2787,"4247 West Ridge Road"
"Erie","GRANDVIEW FAMILY PRACTICE",37,0,1,0,27,16,20,41845.1397,"4500 Pine Avenue"
"Erie","YOUR HOMETOWN HEALTH PARTNERS",37,0,1,0,27,16,20,61240.2787,"3910 Caughey Road"
"Erie","LEONE, JOSEPH A, DO",12,0.75,5,6,8,NA,NA,42138.7429,"926 West 38th Street"
"Erie","HARBORCREEK FAMILY PHYSICIANS",37,0,1,0,25,15,18,47379.2358,"5241 Buffalo Road"
"Erie","GREAT LAKES FAMILY MEDICINE",3,0.875,5,14,16,0,0,27551.5259,"311 West 24th Street"
"Erie","BAY HARBOR FAMILY MEDICINE",37,0,1,0,9,NA,NA,27358.3331,"333 State Street"
"Erie","PREGLER, FRANK C DO",15,0.667,4,14,21,0,2,41845.1397,"3710 Pine Avenue"
"Erie","BAYSIDE FAMILY MEDICINE",37,0,1,0,8,NA,NA,27358.3331,"510 Cranberry Street"
"Erie","LECOM MAE PCP",22,0.473,3,35,74,9,19,51331.4104,"5637 Peach Street"
"Erie","HEALTHY FAMILIES",30,0.222,1,2,9,NA,NA,13886.0268,"1700 Peach Street"
"Erie","PORT ERIE FAMILY MEDICINE",17,0.647,4,11,17,0,2,42138.7429,"3413 Cherry Street"
"Erie","GOOD HEALTH FAMILY MEDICINE",37,0,1,0,6,NA,NA,51738.0732,"1339 West 6th Street"
"Erie","MILLCREEK FAMILY PRACTICE AND INTERNAL MEDICINE",11,0.766,5,72,94,0,0,51738.0732,"2501 West 12th Street"
"Erie","DR NATALIE TEYGART PC",25,0.333,2,1,3,NA,NA,42138.7429,"939 West 38th Street"
"Erie","MERLINE FAMILY MEDICINE",37,0,1,0,5,NA,NA,51331.4104,"17 Merline Avenue"
"Erie","GREENFIELD INTERNAL MEDICINE",35,0.026,1,1,38,22,27,27358.3331,"300 State Street"
"Erie","SUMMIT FAMILY PRACTICE",33,0.063,1,3,48,26,32,42138.7429,"3330 Peach Street"
"Erie","LAKE ERIE MEDICAL GROUP PC",7,0.806,5,25,31,0,0,27551.5259,"145 West 23rd Street"
"Erie","PINECREST FAMILY PRACTICE UPMC",34,0.051,1,2,39,22,27,41845.1397,"3535 Pine Avenue"
"Erie","PRIMARY CARE WEST UPMC",37,0,1,0,45,27,33,51738.0732,"1101 Peninsula Drive"
"Erie","INTERVENTIONAL PAIN CLINIC PC",37,0,1,0,4,NA,NA,51738.0732,"3800 West 12th Street"
"Erie","CHN HARBORCREEK HEALTH CENTER",25,0.333,2,2,6,NA,NA,49341.5049,"4401 Iroquois Avenue"
"Erie","LIGHTHOUSE FAMILY MEDICINE",28,0.25,1,1,4,NA,NA,51738.0732,"1600 Peninsula Drive"
"Erie","UPMC HAMOT MEDICAL GROUP ZUCK ROAD",24,0.4,2,6,15,3,5,42138.7429,"4108 Zuck Road"
"Erie","SAINT VINCENT POST ACUTE CARE SERVICES",27,0.275,1,11,40,13,18,27551.5259,"145 WEST 23RD STREET"
"Erie","SAINT VINCENT PENINSULA FAMILY MEDICINE",4,0.824,5,14,17,0,0,61240.2787,"2828 Sterrettania Road"
"Erie","AHN HEALTH AND WELLNESS PAVILION",5,0.818,5,36,44,0,0,61240.2787,"4247 West Ridge Road"
"Erie","WESTMINSTER FAMILY MEDICINE",6,0.811,5,30,37,0,0,61240.2787,"3822 Colonial Avenue"
"Erie","SAINT VINCENT WOUND CENTER",19,0.571,3,8,14,1,3,14780,"232 West 25th Street"
"Erie","GLENWOOD FAMILY MEDICINE",14,0.706,4,36,51,0,1,41845.1397,"213 East 41st Street"
"Etters","WELLSPAN FAMILY MEDICINE VALLEY GREEN",1,0.75,5,6,8,NA,NA,63606.4649,"1790 Old Trail Road"
"Evans City","ELLIOT SMITH MD ASSOCIATES",1,0.529,3,18,34,3,7,60189.4914,"217 East Main Street"
"Everett","PENNWOOD FAMILY MEDICINE UPMC",1,0.061,1,2,33,18,22,41470.5617,"227 Hospital Drive"
"Everett","TORRES FAMILY MEDICINE UPMC",2,0,1,0,18,11,13,41470.5617,"220 West Main Street"
"Everett","GEORGE M ZUBAK UPMC",2,0,1,0,8,NA,NA,41470.5617,"300 North Spring Street"
"Fairfield","WELLSPAN FAMILY MEDICINE FAIRFIELD",1,0.9,5,9,10,0,0,66543.6029,"4910A Fairfield Road"
"Fairmont","MANCHIN CLINIC SOUTH LLC",1,0,1,0,3,NA,NA,40780.2168,"181 Middletown Circle"
"Fairmount City","SEMEYN FAMILY PRACTICE NB",2,0.688,4,11,16,0,1,45955.0289,"82 Town Run Road"
"Fairmount City","BROOKVILLE HOSPITAL FAMILY PRACTICE NEW BETHLEHEM",1,0.714,4,10,14,0,1,45955.0289,"1323 Brookville Street"
